Starting new run: Thu Jul 06 14:59:45 2023

alphaCam;alphaDotCam;systemTime
-0.005405;-0.722788;Thu Jul 06 14:59:48 2023
0.000000;0.360956;Thu Jul 06 14:59:49 2023
0.000000;0.000000;Thu Jul 06 14:59:49 2023
0.000000;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.362906;Thu Jul 06 14:59:49 2023
0.000000;-0.362904;Thu Jul 06 14:59:49 2023
0.005405;0.361613;Thu Jul 06 14:59:49 2023
0.000000;-0.362119;Thu Jul 06 14:59:49 2023
0.005435;0.364450;Thu Jul 06 14:59:49 2023
0.005405;-0.001969;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.001971;Thu Jul 06 14:59:49 2023
0.005405;-0.001970;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.000000;-0.361079;Thu Jul 06 14:59:49 2023
0.005405;0.360754;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005435;0.001961;Thu Jul 06 14:59:49 2023
0.005405;-0.001959;Thu Jul 06 14:59:49 2023
0.000000;-0.359910;Thu Jul 06 14:59:49 2023
0.005464;0.363146;Thu Jul 06 14:59:49 2023
0.000000;-0.363332;Thu Jul 06 14:59:49 2023
0.010869;0.723695;Thu Jul 06 14:59:49 2023
0.005405;-0.364057;Thu Jul 06 14:59:49 2023
0.010810;0.360523;Thu Jul 06 14:59:49 2023
0.005405;-0.360797;Thu Jul 06 14:59:49 2023
0.010869;0.364970;Thu Jul 06 14:59:49 2023
0.000000;-0.726184;Thu Jul 06 14:59:49 2023
0.005435;0.363037;Thu Jul 06 14:59:49 2023
0.005405;-0.001964;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.005405;0.000000;Thu Jul 06 14:59:49 2023
0.000000;-0.361400;Thu Jul 06 14:59:49 2023
0.000000;0.000000;Thu Jul 06 14:59:49 2023
