Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 14:04:28 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.003068;0.000000;0.012272;0.000000;0.166488;0.000000;41.500000;100.500000;231.500000;99.500000;0.005263;0.790904;0.301554;1;-0.074146;-0.186881;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.166488;0.000000;40.500000;99.500000;231.500000;98.500000;0.005236;-0.004141;0.299975;1;-0.074146;-0.186881;0;Wed Jun 21 14:04:40 2023
0.006136;0.230097;0.012272;0.000000;0.166652;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;-0.786766;0.000000;1;0.784423;0.751338;0;Wed Jun 21 14:04:40 2023
0.006136;0.230097;0.012272;0.000000;0.166652;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;0.784423;0.751338;0;Wed Jun 21 14:04:40 2023
0.003068;-0.230097;0.012272;0.000000;0.166815;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;-0.820472;-0.933207;0;Wed Jun 21 14:04:40 2023
0.003068;-0.230097;0.012272;0.000000;0.166815;0.000000;39.500000;99.500000;230.500000;99.500000;0.000000;0.000000;0.000000;1;-0.820472;-0.933207;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.166979;0.000000;40.500000;98.500000;230.500000;99.500000;-0.005263;-0.790897;-0.301554;1;-0.074637;-0.187372;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.166979;0.000000;39.500000;99.500000;231.500000;99.500000;0.000000;0.790861;0.000000;1;-0.074637;-0.187372;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167143;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;-0.074801;-0.187536;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167143;0.000000;41.500000;98.500000;231.500000;100.500000;-0.010526;-1.581700;-0.603091;1;-0.074801;-0.187536;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167306;0.000000;40.500000;97.500000;231.500000;99.500000;-0.010471;0.008281;-0.599934;1;-0.074965;-0.574484;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167306;0.000000;41.500000;98.500000;230.500000;99.500000;-0.005291;0.778396;-0.303149;1;-0.074965;-0.574484;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167470;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.795087;0.000000;1;-0.075128;-0.382284;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167470;0.000000;41.500000;98.500000;231.500000;99.500000;-0.005263;-0.790903;-0.301554;1;-0.075128;-0.382284;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167633;0.000000;40.500000;99.500000;230.500000;98.500000;0.005263;1.581808;0.301554;1;-0.075292;-0.381424;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167633;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;-0.790906;0.000000;1;-0.075292;-0.381424;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167797;0.000000;40.500000;99.500000;230.500000;99.500000;0.000000;0.000000;0.000000;1;-0.075455;-0.188190;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167797;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;-0.075455;-0.188190;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167961;0.000000;39.500000;99.500000;230.500000;99.500000;0.000000;0.000000;0.000000;1;-0.075619;-0.188354;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.167961;0.000000;39.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;-0.075619;-0.188354;0;Wed Jun 21 14:04:40 2023
0.000000;-0.230097;0.012272;0.000000;0.168124;0.000000;40.500000;98.500000;231.500000;100.500000;-0.010471;-1.573406;-0.599934;1;-0.934516;-0.934516;0;Wed Jun 21 14:04:40 2023
0.000000;-0.230097;0.012272;0.000000;0.168124;0.000000;39.500000;99.500000;230.500000;100.500000;-0.005236;0.786722;-0.299975;1;-0.934516;-0.934516;0;Wed Jun 21 14:04:40 2023
0.003068;0.230097;0.012272;0.000000;0.168288;0.000000;39.500000;99.500000;231.500000;100.500000;-0.005208;0.004098;-0.298413;1;0.670052;0.364931;0;Wed Jun 21 14:04:40 2023
0.003068;0.230097;0.012272;0.000000;0.168288;0.000000;39.500000;99.500000;231.500000;100.500000;-0.005208;0.000000;-0.298413;1;0.670052;0.364931;0;Wed Jun 21 14:04:40 2023
0.006136;0.230097;0.015340;0.230097;0.168492;0.000000;40.500000;99.500000;230.500000;99.500000;0.000000;0.782660;0.000000;1;0.404105;-0.012748;0;Wed Jun 21 14:04:40 2023
0.006136;0.230097;0.015340;0.230097;0.168492;0.000000;40.500000;99.500000;231.500000;100.500000;-0.005236;-0.786758;-0.299975;1;0.404105;-0.012748;0;Wed Jun 21 14:04:40 2023
0.003068;-0.230097;0.015340;0.000000;0.168697;0.000000;40.500000;99.500000;231.500000;100.500000;-0.005236;0.000000;-0.299975;1;-0.827452;-1.132572;0;Wed Jun 21 14:04:40 2023
0.003068;-0.230097;0.015340;0.000000;0.168697;0.000000;40.500000;100.500000;230.500000;100.500000;0.000000;0.786732;0.000000;1;-0.827452;-1.132572;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.015340;0.000000;0.168902;0.000000;41.500000;98.500000;230.500000;99.500000;-0.005291;-0.795059;-0.303149;1;-0.081658;-0.194393;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.015340;0.000000;0.168902;0.000000;41.500000;99.500000;231.500000;99.500000;0.000000;0.795065;0.000000;1;-0.081658;-0.194393;0;Wed Jun 21 14:04:40 2023
0.006136;0.230097;0.018408;0.230097;0.169147;0.000000;40.500000;99.500000;230.500000;100.500000;-0.005263;-0.790909;-0.301554;1;0.398352;0.172882;0;Wed Jun 21 14:04:40 2023
0.006136;0.230097;0.018408;0.230097;0.169147;0.000000;40.500000;99.500000;230.500000;99.500000;0.000000;0.790875;0.000000;1;0.398352;0.172882;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.169392;0.000000;41.500000;99.500000;231.500000;100.500000;-0.005263;-0.790900;-0.301554;1;0.025488;-0.199982;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.169392;0.000000;40.500000;98.500000;230.500000;100.500000;-0.010526;-0.790844;-0.603091;1;0.025488;-0.199982;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.169638;0.000000;39.500000;100.500000;231.500000;100.500000;0.000000;1.581761;0.000000;1;0.025242;-0.587013;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.169638;0.000000;40.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;1;0.025242;-0.587013;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.169883;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;0.024997;-0.200473;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.169883;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;0.024997;-0.200473;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170129;0.000000;39.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;1;0.024751;-0.200719;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170129;0.000000;39.500000;100.500000;231.500000;99.500000;0.005208;0.782653;0.298413;1;0.024751;-0.200719;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170374;0.000000;41.500000;100.500000;231.500000;99.500000;0.005263;0.008238;0.301554;1;0.024506;-0.009581;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170374;0.000000;40.500000;100.500000;230.500000;99.500000;0.005263;0.000000;0.301554;1;0.024506;-0.009581;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170620;0.000000;39.500000;100.500000;231.500000;99.500000;0.005208;-0.008238;0.298413;1;0.024260;-0.007812;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170620;0.000000;39.500000;100.500000;230.500000;99.500000;0.005236;0.004097;0.299975;1;0.024260;-0.007812;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170865;0.000000;41.500000;99.500000;230.500000;99.500000;0.000000;-0.786730;0.000000;1;0.024015;-0.009070;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.170865;0.000000;40.500000;99.500000;231.500000;100.500000;-0.005236;-0.786713;-0.299975;1;0.024015;-0.009070;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.171110;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.786724;0.000000;1;0.023770;-0.394086;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.171110;0.000000;40.500000;98.500000;231.500000;99.500000;-0.005236;-0.786709;-0.299975;1;0.023770;-0.394086;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.171356;0.000000;39.500000;100.500000;230.500000;99.500000;0.005236;1.573439;0.299975;1;0.023524;-0.394331;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.171356;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;-0.786747;0.000000;1;0.023524;-0.394331;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.171601;0.000000;40.500000;98.500000;231.500000;99.500000;-0.005236;-0.786745;-0.299975;1;0.023279;-0.202191;0;Wed Jun 21 14:04:40 2023
0.006136;0.000000;0.018408;0.000000;0.171601;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.786742;0.000000;1;0.023279;-0.202191;0;Wed Jun 21 14:04:40 2023
0.009204;0.230097;0.018408;0.000000;0.171847;0.000000;40.500000;99.500000;231.500000;100.500000;-0.005236;-0.786701;-0.299975;1;0.881766;0.543561;0;Wed Jun 21 14:04:40 2023
0.009204;0.230097;0.018408;0.000000;0.171847;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.786747;0.000000;1;0.881766;0.543561;0;Wed Jun 21 14:04:40 2023
0.006136;-0.230097;0.015340;-0.230097;0.172051;0.000000;39.500000;100.500000;231.500000;99.500000;0.005208;0.782623;0.298413;1;-0.344692;-0.570162;0;Wed Jun 21 14:04:40 2023
0.006136;-0.230097;0.015340;-0.230097;0.172051;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;-0.782593;0.000000;1;-0.344692;-0.570162;0;Wed Jun 21 14:04:40 2023
0.003068;-0.230097;0.012272;-0.230097;0.172215;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.000000;0.000000;1;-0.452493;-0.565228;0;Wed Jun 21 14:04:40 2023
0.003068;-0.230097;0.012272;-0.230097;0.172215;0.000000;41.500000;98.500000;231.500000;98.500000;0.000000;0.000000;0.000000;1;-0.452493;-0.565228;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.172379;0.000000;39.500000;99.500000;230.500000;99.500000;0.000000;0.000000;0.000000;1;-0.080037;-0.192772;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.012272;0.000000;0.172379;0.000000;40.500000;98.500000;231.500000;99.500000;-0.005236;-0.786735;-0.299975;1;-0.080037;-0.192772;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.009204;-0.230097;0.172501;0.000000;40.500000;99.500000;231.500000;99.500000;0.000000;0.786744;0.000000;1;0.298317;-0.006803;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.009204;-0.230097;0.172501;0.000000;39.500000;98.500000;231.500000;99.500000;-0.005208;-0.782644;-0.298413;1;0.298317;-0.006803;0;Wed Jun 21 14:04:40 2023
0.003068;0.000000;0.009204;0.000000;0.172624;0.000000;40.500000;98.500000;231.500000;99.500000;-0.005236;-0.004098;-0.299975;1;-0.075184;-0.379302;0;Wed Jun 21 14:04:40 2023
