Starting new run: Mon Jun 12 16:15:55 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;Kx;KxCam;systemTime
0.003068;0.000000;-0.006136;0.000000;0.020279;0.000000;36.500000;99.500000;231.500000;100.500000;-0.000090;-0.012338;-0.005128;0.001455;-0.198097;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.020218;0.000000;37.500000;100.500000;231.500000;100.500000;0.000000;0.012338;0.000000;0.002004;-0.090909;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.020157;0.000000;38.500000;100.500000;230.500000;99.500000;0.000091;0.012530;0.005208;0.002553;-0.085292;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.020095;0.000000;38.500000;100.500000;230.500000;99.500000;0.000091;0.000000;0.005208;0.003102;-0.136757;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.020034;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;-0.012529;0.000000;0.003651;-0.192489;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019972;0.000000;38.500000;100.500000;230.500000;99.500000;0.000091;0.012528;0.005208;0.004199;-0.083653;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019911;0.000000;37.500000;100.500000;231.500000;101.500000;-0.000090;-0.024926;-0.005155;0.004748;-0.247083;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019850;0.000000;37.500000;99.500000;231.500000;100.500000;-0.000090;0.000000;-0.005155;0.005297;-0.143059;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019788;0.000000;37.500000;99.500000;230.500000;99.500000;0.000000;0.012398;0.000000;0.005846;-0.086816;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019727;0.000000;37.500000;100.500000;230.500000;99.500000;0.000090;0.012462;0.005181;0.006395;-0.081754;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019666;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;-0.012461;0.000000;0.006944;-0.188916;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019604;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;0.007492;-0.136637;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019543;0.000000;37.500000;100.500000;230.500000;100.500000;0.000000;0.000000;0.000000;0.008041;-0.136089;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019482;0.000000;38.500000;100.500000;230.500000;100.500000;0.000000;0.000000;0.000000;0.008590;-0.135540;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019420;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;0.009139;-0.134991;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019359;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;0.009688;-0.134442;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019297;0.000000;37.500000;99.500000;230.500000;100.500000;-0.000090;-0.012459;-0.005181;0.010236;-0.189860;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019236;0.000000;38.500000;100.500000;231.500000;101.500000;-0.000090;0.000000;-0.005181;0.010785;-0.137593;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019175;0.000000;37.500000;100.500000;230.500000;100.500000;0.000000;0.012458;0.000000;0.011334;-0.081080;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019113;0.000000;37.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;0.011883;-0.132247;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.019052;0.000000;37.500000;100.500000;230.500000;100.500000;0.000000;0.000000;0.000000;0.012432;-0.131698;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.018991;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;0.012980;-0.131149;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.018929;0.000000;37.500000;100.500000;231.500000;100.500000;0.000000;0.000000;0.000000;0.013529;-0.130600;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.018868;0.000000;38.500000;100.500000;230.500000;101.500000;-0.000091;-0.012521;-0.005208;0.014078;-0.186298;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.018807;0.000000;36.500000;99.500000;230.500000;101.500000;-0.000180;-0.012261;-0.010309;0.014627;-0.188855;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.006136;0.000000;0.018745;0.000000;37.500000;100.500000;230.500000;101.500000;-0.000090;0.012326;-0.005181;0.015176;-0.082035;Mon Jun 12 16:16:19 2023
0.000000;-0.306796;-0.006136;0.000000;0.018684;0.000000;37.500000;100.500000;231.500000;100.500000;0.000000;0.012454;0.000000;-1.401977;-0.076705;Mon Jun 12 16:16:19 2023
0.003068;0.306796;-0.003068;0.306796;0.018653;0.000000;37.500000;100.500000;230.500000;100.500000;0.000000;0.000000;0.000000;0.513412;-0.904290;Mon Jun 12 16:16:19 2023
0.006136;0.306796;-0.000000;0.306796;0.018653;0.000000;38.500000;100.500000;230.500000;101.500000;-0.000091;-0.012518;-0.005208;0.638187;-0.979879;Mon Jun 12 16:16:19 2023
0.009204;0.306796;0.003068;0.306796;0.018684;0.000000;37.500000;101.500000;231.500000;101.500000;0.000000;0.012518;0.000000;0.762688;-0.891311;Mon Jun 12 16:16:19 2023
0.006136;-0.306796;0.003068;0.000000;0.018715;0.000000;38.500000;101.500000;231.500000;100.500000;0.000090;0.012452;0.005181;-1.172056;-0.130802;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.018745;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;-0.012452;0.000000;0.101242;-0.238710;Mon Jun 12 16:16:19 2023
0.009204;0.306796;0.003068;0.000000;0.018776;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;1.518669;-0.187292;Mon Jun 12 16:16:19 2023
0.009204;0.000000;0.003068;0.000000;0.018807;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;0.244823;-0.187566;Mon Jun 12 16:16:19 2023
0.003068;-0.613592;-0.000000;-0.306796;0.018807;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-1.814422;0.588593;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.018807;0.000000;37.500000;102.500000;230.500000;101.500000;0.000090;0.012450;0.005181;-0.024082;-0.112281;Mon Jun 12 16:16:19 2023
0.006136;0.306796;-0.000000;0.000000;0.018807;0.000000;38.500000;100.500000;230.500000;100.500000;0.000000;-0.012450;0.000000;1.393620;-0.219894;Mon Jun 12 16:16:19 2023
0.006136;0.000000;-0.000000;0.000000;0.018807;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;0.120048;-0.168212;Mon Jun 12 16:16:19 2023
0.003068;-0.306796;-0.000000;0.000000;0.018807;0.000000;35.500000;101.500000;230.500000;100.500000;0.000090;0.012322;0.005128;-1.297654;-0.112858;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.018807;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;-0.012321;0.000000;-0.024082;-0.219360;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.018807;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;-0.024082;-0.168212;Mon Jun 12 16:16:19 2023
0.006136;0.306796;0.003068;0.306796;0.018837;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;0.617186;-0.944646;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.018868;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012383;0.005155;0.100144;-0.132485;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.018899;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.000000;0.005155;0.099870;-0.184163;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.018929;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;-0.012382;0.000000;0.099595;-0.240064;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.018960;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;0.099321;-0.188938;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.018991;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012381;0.005155;0.099047;-0.133589;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019021;0.000000;37.500000;101.500000;231.500000;101.500000;0.000000;-0.012381;0.000000;0.098772;-0.240882;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019052;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;0.098498;-0.189762;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019083;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012380;0.005155;0.098223;-0.134420;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019113;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.000000;0.005155;0.097949;-0.186084;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019144;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;-0.012379;0.000000;0.097675;-0.241971;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019175;0.000000;37.500000;102.500000;230.500000;101.500000;0.000090;0.012443;0.005181;0.097400;-0.134959;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019205;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;-0.000064;0.005155;0.097126;-0.187174;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019236;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;-0.012378;0.000000;0.096851;-0.242792;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019267;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;0.096577;-0.191683;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019297;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012377;0.005155;0.096303;-0.136352;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019328;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;-0.012376;0.000000;0.096028;-0.243608;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.000000;0.019359;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012376;0.005155;0.095754;-0.136904;Mon Jun 12 16:16:19 2023
0.009204;0.306796;0.003068;0.000000;0.019390;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;-0.012376;0.000000;1.513181;-0.244155;Mon Jun 12 16:16:19 2023
0.006136;-0.306796;0.003068;0.000000;0.019420;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-1.178367;-0.193055;Mon Jun 12 16:16:19 2023
0.003068;-0.306796;-0.000000;-0.306796;0.019420;0.000000;37.500000;101.500000;230.500000;100.500000;0.000090;0.012439;0.005181;-0.546338;0.638991;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.019420;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;-0.012439;0.000000;-0.029570;-0.225335;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.019420;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;-0.029570;-0.173700;Mon Jun 12 16:16:19 2023
0.006136;0.306796;-0.000000;0.000000;0.019420;0.000000;37.500000;100.500000;231.500000;101.500000;-0.000090;-0.012373;-0.005155;1.388132;-0.229290;Mon Jun 12 16:16:19 2023
0.006136;0.000000;-0.000000;0.000000;0.019420;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;0.012373;0.000000;0.114559;-0.122337;Mon Jun 12 16:16:19 2023
0.003068;-0.306796;-0.003068;-0.306796;0.019390;0.000000;38.500000;101.500000;230.500000;100.500000;0.000091;0.012501;0.005208;-0.526709;0.658900;Mon Jun 12 16:16:19 2023
0.000000;-0.306796;-0.006136;-0.306796;0.019328;0.000000;38.500000;100.500000;230.500000;101.500000;-0.000091;-0.025002;-0.005208;-0.650935;0.514578;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.006136;0.000000;0.019267;0.000000;37.500000;100.500000;231.500000;101.500000;-0.000090;0.000129;-0.005155;-0.133619;-0.137310;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.006136;0.000000;0.019205;0.000000;37.500000;99.500000;230.500000;101.500000;-0.000181;-0.012499;-0.010362;-0.133070;-0.193451;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.006136;0.000000;0.019144;0.000000;37.500000;100.500000;230.500000;101.500000;-0.000090;0.012434;-0.005181;-0.132521;-0.085154;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.006136;0.000000;0.019083;0.000000;37.500000;100.500000;230.500000;101.500000;-0.000090;0.000000;-0.005181;-0.131972;-0.136221;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.006136;0.000000;0.019021;0.000000;36.500000;99.500000;230.500000;101.500000;-0.000180;-0.012304;-0.010309;-0.131424;-0.190955;Mon Jun 12 16:16:19 2023
0.003068;0.306796;-0.006136;0.000000;0.018960;0.000000;37.500000;100.500000;230.500000;100.500000;0.000000;0.024738;0.000000;1.286827;-0.028184;Mon Jun 12 16:16:19 2023
0.000000;-0.306796;-0.006136;0.000000;0.018899;0.000000;36.500000;99.500000;230.500000;100.500000;-0.000090;-0.012369;-0.005155;-1.403898;-0.185898;Mon Jun 12 16:16:19 2023
-0.003068;-0.306796;-0.009204;-0.306796;0.018807;0.000000;38.500000;100.500000;231.500000;100.500000;0.000000;0.012368;0.000000;-0.771045;0.698000;Mon Jun 12 16:16:19 2023
0.000000;0.306796;-0.006136;0.306796;0.018745;0.000000;38.500000;99.500000;230.500000;101.500000;-0.000182;-0.024993;-0.010416;0.387813;-0.998051;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.003068;0.306796;0.018715;0.000000;37.500000;100.500000;230.500000;101.500000;-0.000090;0.012560;-0.005181;-0.904839;-0.856947;Mon Jun 12 16:16:19 2023
0.003068;0.306796;-0.003068;0.000000;0.018684;0.000000;38.500000;99.500000;230.500000;101.500000;-0.000182;-0.012560;-0.010416;1.269942;-0.208439;Mon Jun 12 16:16:19 2023
0.006136;0.306796;-0.000000;0.306796;0.018684;0.000000;38.500000;100.500000;230.500000;101.500000;-0.000091;0.012494;-0.005208;0.637913;-0.876323;Mon Jun 12 16:16:19 2023
0.006136;0.000000;-0.000000;0.000000;0.018684;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.012494;0.000000;0.121145;-0.115247;Mon Jun 12 16:16:19 2023
0.003068;-0.306796;-0.000000;0.000000;0.018684;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;-1.296557;-0.167114;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.018684;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-0.022985;-0.167114;Mon Jun 12 16:16:19 2023
0.006136;0.306796;-0.000000;0.000000;0.018684;0.000000;38.500000;100.500000;231.500000;101.500000;-0.000090;-0.012429;-0.005181;1.394717;-0.222958;Mon Jun 12 16:16:19 2023
0.006136;0.000000;0.003068;0.306796;0.018715;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;0.012429;0.000000;-0.655288;-0.891955;Mon Jun 12 16:16:19 2023
0.006136;0.000000;-0.000000;-0.306796;0.018715;0.000000;36.500000;100.500000;230.500000;100.500000;0.000000;0.000000;0.000000;0.877676;0.589416;Mon Jun 12 16:16:19 2023
0.006136;0.000000;-0.000000;0.000000;0.018715;0.000000;38.500000;101.500000;230.500000;100.500000;0.000091;0.012492;0.005208;0.120871;-0.111261;Mon Jun 12 16:16:19 2023
0.003068;-0.306796;-0.003068;-0.306796;0.018684;0.000000;38.500000;101.500000;231.500000;100.500000;0.000090;-0.000065;0.005181;-0.520397;0.613025;Mon Jun 12 16:16:19 2023
0.000000;-0.306796;-0.003068;0.000000;0.018653;0.000000;37.500000;101.500000;230.500000;101.500000;0.000000;-0.012426;0.000000;-1.421058;-0.199070;Mon Jun 12 16:16:19 2023
0.000000;0.000000;-0.003068;0.000000;0.018623;0.000000;37.500000;101.500000;231.500000;100.500000;0.000090;0.012362;0.005155;-0.147211;-0.091667;Mon Jun 12 16:16:19 2023
0.006136;0.613592;0.003068;0.613592;0.018653;0.000000;37.500000;100.500000;230.500000;101.500000;-0.000090;-0.024788;-0.005181;1.135600;-1.806951;Mon Jun 12 16:16:19 2023
0.009204;0.306796;0.003068;0.000000;0.018684;0.000000;37.500000;101.500000;230.500000;100.500000;0.000090;0.024852;0.005181;1.519493;-0.079054;Mon Jun 12 16:16:19 2023
0.006136;-0.306796;0.003068;0.000000;0.018715;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;-0.012426;0.000000;-1.172056;-0.238324;Mon Jun 12 16:16:19 2023
0.003068;-0.306796;-0.000000;-0.306796;0.018715;0.000000;38.500000;102.500000;230.500000;101.500000;0.000091;0.012490;0.005208;-0.540026;0.645534;Mon Jun 12 16:16:19 2023
0.003068;0.000000;-0.000000;0.000000;0.018715;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;-0.012489;0.000000;-0.023259;-0.219234;Mon Jun 12 16:16:20 2023
0.003068;0.000000;-0.000000;0.000000;0.018715;0.000000;38.500000;100.500000;230.500000;100.500000;0.000000;0.000000;0.000000;-0.023259;-0.167389;Mon Jun 12 16:16:20 2023
0.003068;0.000000;-0.000000;0.000000;0.018715;0.000000;38.500000;100.500000;231.500000;101.500000;-0.000090;-0.012424;-0.005181;-0.023259;-0.223210;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.306796;0.018745;0.000000;37.500000;101.500000;231.500000;100.500000;0.000090;0.024783;0.005155;-0.799693;-0.836717;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.018776;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;-0.012359;0.000000;-0.043162;-0.238597;Mon Jun 12 16:16:20 2023
0.009204;0.613592;0.006136;0.306796;0.018837;0.000000;37.500000;100.500000;231.500000;101.500000;-0.000090;-0.012359;-0.005155;2.015534;-1.019530;Mon Jun 12 16:16:20 2023
0.009204;0.000000;0.006136;0.000000;0.018899;0.000000;38.500000;102.500000;230.500000;102.500000;0.000000;0.012358;0.000000;0.224645;-0.156444;Mon Jun 12 16:16:20 2023
0.003068;-0.613592;0.003068;-0.306796;0.018929;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012358;0.005155;-1.834874;0.623668;Mon Jun 12 16:16:20 2023
0.000000;-0.306796;-0.000000;-0.306796;0.018929;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.000000;0.005155;-0.686077;0.591722;Mon Jun 12 16:16:20 2023
0.003068;0.306796;0.003068;0.306796;0.018960;0.000000;38.500000;101.500000;231.500000;102.500000;-0.000090;-0.024779;-0.005181;0.471959;-1.052853;Mon Jun 12 16:16:20 2023
0.006136;0.306796;0.006136;0.306796;0.019021;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.012421;0.000000;0.596185;-0.914084;Mon Jun 12 16:16:20 2023
0.009204;0.306796;0.009204;0.306796;0.019113;0.000000;38.500000;101.500000;230.500000;102.500000;-0.000091;-0.012486;-0.005208;0.720137;-1.041926;Mon Jun 12 16:16:20 2023
0.009204;0.000000;0.009204;0.000000;0.019205;0.000000;37.500000;102.500000;230.500000;100.500000;0.000181;0.037326;0.010362;0.202546;-0.066398;Mon Jun 12 16:16:20 2023
0.006136;-0.306796;0.006136;-0.306796;0.019267;0.000000;38.500000;102.500000;232.500000;101.500000;0.000090;-0.012484;0.005155;-0.439545;0.498172;Mon Jun 12 16:16:20 2023
0.003068;-0.306796;0.003068;-0.306796;0.019297;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;-0.012356;0.000000;-0.564595;0.513557;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.019328;0.000000;38.500000;102.500000;230.500000;101.500000;0.000091;0.012484;0.005208;-0.048102;-0.136137;Mon Jun 12 16:16:20 2023
0.006136;0.306796;0.006136;0.306796;0.019390;0.000000;37.500000;102.500000;230.500000;101.500000;0.000090;-0.000065;0.005181;0.592892;-0.964960;Mon Jun 12 16:16:20 2023
0.006136;0.000000;0.006136;0.000000;0.019451;0.000000;38.500000;101.500000;230.500000;102.500000;-0.000091;-0.024901;-0.005208;0.075576;-0.320324;Mon Jun 12 16:16:20 2023
0.003068;-0.306796;0.006136;0.000000;0.019512;0.000000;37.500000;103.500000;231.500000;102.500000;0.000090;0.024838;0.005155;-1.342675;-0.105898;Mon Jun 12 16:16:20 2023
0.006136;0.306796;0.006136;0.000000;0.019574;0.000000;35.500000;102.500000;230.500000;101.500000;0.000090;-0.000063;0.005128;1.348051;-0.209839;Mon Jun 12 16:16:20 2023
0.006136;0.000000;0.006136;0.000000;0.019635;0.000000;38.500000;102.500000;231.500000;101.500000;0.000090;0.000127;0.005181;0.073930;-0.209553;Mon Jun 12 16:16:20 2023
0.006136;0.000000;0.006136;0.000000;0.019696;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;-0.012419;0.000000;0.073381;-0.266431;Mon Jun 12 16:16:20 2023
0.006136;0.000000;0.006136;0.000000;0.019758;0.000000;37.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;0.072832;-0.215428;Mon Jun 12 16:16:20 2023
0.003068;-0.306796;0.006136;0.000000;0.019819;0.000000;37.500000;102.500000;230.500000;102.500000;0.000000;0.000000;0.000000;-1.345419;-0.215976;Mon Jun 12 16:16:20 2023
0.006136;0.306796;0.006136;0.000000;0.019880;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;1.345306;-0.216525;Mon Jun 12 16:16:20 2023
0.009204;0.306796;0.009204;0.306796;0.019972;0.000000;37.500000;102.500000;231.500000;101.500000;0.000090;0.012354;0.005155;0.712454;-0.937999;Mon Jun 12 16:16:20 2023
0.006136;-0.306796;0.006136;-0.306796;0.020034;0.000000;37.500000;102.500000;231.500000;102.500000;0.000000;-0.012353;0.000000;-0.446405;0.487626;Mon Jun 12 16:16:20 2023
0.003068;-0.306796;0.006136;0.000000;0.020095;0.000000;36.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-1.347889;-0.218446;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.006136;0.000000;0.020157;0.000000;37.500000;102.500000;230.500000;101.500000;0.000090;0.012417;0.005181;-0.074865;-0.163202;Mon Jun 12 16:16:20 2023
0.009204;0.613592;0.009204;0.306796;0.020249;0.000000;38.500000;102.500000;230.500000;102.500000;0.000000;-0.012416;0.000000;1.983556;-1.047519;Mon Jun 12 16:16:20 2023
0.009204;0.000000;0.009204;0.000000;0.020341;0.000000;38.500000;102.500000;230.500000;102.500000;0.000000;0.000000;0.000000;0.192393;-0.239996;Mon Jun 12 16:16:20 2023
0.006136;-0.306796;0.006136;-0.306796;0.020402;0.000000;38.500000;102.500000;230.500000;101.500000;0.000091;0.012481;0.005208;-0.449698;0.591695;Mon Jun 12 16:16:20 2023
0.003068;-0.306796;0.003068;-0.306796;0.020433;0.000000;38.500000;102.500000;231.500000;101.500000;0.000090;-0.000065;0.005181;-0.574748;0.558675;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020463;0.000000;38.500000;101.500000;230.500000;102.500000;-0.000091;-0.024897;-0.005208;-0.058255;-0.310008;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020494;0.000000;38.500000;101.500000;230.500000;102.500000;-0.000091;0.000000;-0.005208;-0.058529;-0.206929;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020525;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.012480;0.000000;-0.058804;-0.151125;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020555;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;-0.059078;-0.203208;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020586;0.000000;37.500000;102.500000;230.500000;101.500000;0.000090;0.012415;0.005181;-0.059352;-0.147698;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020617;0.000000;37.500000;101.500000;231.500000;102.500000;-0.000090;-0.024764;-0.005155;-0.059627;-0.310784;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020647;0.000000;39.500000;103.500000;231.500000;102.500000;0.000091;0.024829;0.005208;-0.059901;-0.096689;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020678;0.000000;36.500000;100.500000;230.500000;101.500000;-0.000090;-0.024830;-0.005155;-0.060176;-0.311607;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020709;0.000000;37.500000;102.500000;230.500000;102.500000;0.000000;0.012350;0.000000;-0.060450;-0.153311;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020739;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-0.060724;-0.204854;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020770;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-0.060999;-0.205129;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020801;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-0.061273;-0.205403;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020831;0.000000;37.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;-0.061548;-0.205677;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020862;0.000000;38.500000;101.500000;231.500000;101.500000;0.000000;0.000000;0.000000;-0.061822;-0.205952;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020893;0.000000;38.500000;101.500000;230.500000;101.500000;0.000000;0.000000;0.000000;-0.062096;-0.206226;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020923;0.000000;38.500000;101.500000;231.500000;102.500000;-0.000090;-0.012413;-0.005181;-0.062371;-0.262276;Mon Jun 12 16:16:20 2023
0.003068;0.000000;0.003068;0.000000;0.020954;0.000000;36.500000;100.500000;231.500000;101.500000;-0.000090;0.000127;-0.005128;-0.062645;-0.210451;Mon Jun 12 16:16:20 2023
