Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:00:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.003068;0.000000;-0.012272;0.000000;0.137117;0.000000;46.500000;90.500000;234.500000;91.500000;-0.005319;0.004269;-0.304762;1;-0.003989;-0.265039;-0.060974;-0.090828;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136954;0.000000;47.500000;90.500000;234.500000;91.500000;-0.005348;-0.004269;-0.306392;1;-0.003825;-0.606490;-0.049633;-0.089675;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136954;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;-0.004315;-0.308039;1;-0.003825;-0.606490;-0.040569;-0.087861;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136790;0.000000;48.500000;90.500000;234.500000;89.500000;0.005376;1.613733;0.308039;1;-0.003662;-0.598808;0.290291;-0.044999;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136790;0.000000;47.500000;90.500000;234.500000;89.500000;0.005348;-0.004315;0.306392;1;-0.003662;-0.598808;0.231370;0.087030;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136627;0.000000;48.500000;90.500000;234.500000;89.500000;0.005376;0.004315;0.308039;1;-0.003498;0.362428;0.185959;0.269360;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136627;0.000000;47.500000;90.500000;234.500000;91.500000;-0.005348;-1.609360;-0.306392;1;-0.003498;0.362428;-0.173105;0.358690;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136463;0.000000;48.500000;89.500000;234.500000;91.500000;-0.010752;-0.811140;-0.616060;1;-0.003335;0.850339;-0.300712;0.234958;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136463;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.806793;-0.308039;1;-0.003335;0.850339;-0.079211;-0.052611;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136299;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.003171;-0.484033;-0.063369;-0.300141;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136299;0.000000;48.500000;90.500000;234.500000;89.500000;0.005376;1.613644;0.308039;1;-0.003171;-0.484033;0.272034;-0.342339;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136136;0.000000;47.500000;90.500000;234.500000;91.500000;-0.005348;-1.609345;-0.306392;1;-0.003007;-1.028083;-0.104242;-0.189016;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.136136;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;-0.004315;-0.308039;1;-0.003007;-1.028083;-0.084256;-0.011029;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135972;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.002844;-0.348893;-0.067405;0.050556;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135972;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.002844;-0.348893;-0.053924;0.020097;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135808;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.002680;-0.247816;-0.043139;-0.027578;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135808;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.002680;-0.247816;-0.034511;-0.058250;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135645;0.000000;48.500000;90.500000;234.500000;91.500000;-0.005376;0.000000;-0.308039;1;-0.002516;-0.501661;-0.027609;-0.064309;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135645;0.000000;48.500000;89.500000;234.500000;91.500000;-0.010752;-0.806823;-0.616060;1;-0.002516;-0.501661;-0.183452;-0.066553;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135481;0.000000;47.500000;90.500000;234.500000;91.500000;-0.005348;0.811136;-0.306392;1;-0.002353;-0.725962;0.015466;-0.086390;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.012272;0.000000;0.135481;0.000000;48.500000;90.500000;234.500000;90.500000;0.000000;0.802535;0.000000;1;-0.002353;-0.725962;0.172880;-0.076446;0;Mon Jun 26 15:01:00 2023
