Starting new run:  K= -1.000000, -1.651000, 35.057500, -1.604900, 2.943400 - Fri Jun 30 14:21:13 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.003068;0.000000;0.012272;0.000000;0.191471;0.000000;63.500000;92.500000;250.500000;92.500000;0.000000;0.529455;0.000000;1;-0.104177;0.027966;0.002335;-0.526713;0.000000;-0.684193;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.012272;0.000000;0.191594;0.000000;61.500000;93.500000;251.500000;92.500000;0.005263;0.526675;0.301554;1;0.906279;0.691169;0.002476;0.021331;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.191717;0.000000;62.500000;93.500000;251.500000;92.500000;0.005291;0.002787;0.303149;1;0.003132;-0.211978;0.003806;0.676166;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.191840;0.000000;63.500000;93.500000;250.500000;92.500000;0.005348;0.005663;0.306392;1;0.003010;-0.212100;0.004524;0.317531;0.004524;0.452757;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.191962;0.000000;61.500000;92.500000;251.500000;92.500000;0.000000;-0.535122;0.000000;1;0.002887;-0.053610;0.003646;-0.653827;0.000000;-0.452749;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.192085;0.000000;62.500000;92.500000;251.500000;92.500000;0.000000;0.000000;0.000000;1;0.002764;-0.212346;0.001915;-0.439840;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.009204;-0.306796;0.192177;0.000000;63.500000;92.500000;251.500000;92.500000;0.000000;0.000000;0.000000;1;-0.510464;-0.618019;0.001006;0.214354;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.009204;0.000000;0.192269;0.000000;61.500000;93.500000;251.500000;92.500000;0.005263;0.526657;0.301554;1;-0.099910;-0.207465;0.001778;0.577530;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.012272;0.306796;0.192392;0.000000;61.500000;93.500000;251.500000;92.500000;0.005263;0.000000;0.301554;1;0.413104;0.197994;0.003433;0.014549;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.192515;0.000000;63.500000;92.500000;251.500000;92.500000;0.000000;-0.526673;0.000000;1;0.002335;-0.212775;0.003052;-0.441331;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.192637;0.000000;62.500000;93.500000;251.500000;92.500000;0.005291;0.529467;0.303149;1;0.002212;-0.212898;0.002859;0.035716;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.192760;0.000000;61.500000;92.500000;250.500000;92.500000;0.000000;-0.529462;0.000000;1;0.002089;-0.213021;0.002758;0.023202;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.192883;0.000000;63.500000;92.500000;251.500000;92.500000;0.000000;0.000000;0.000000;1;0.001967;-0.213144;0.001448;0.103369;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.193005;0.000000;62.500000;93.500000;251.500000;92.500000;0.005291;0.529470;0.303149;1;0.001844;-0.213266;0.002017;-0.005978;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.193128;0.000000;61.500000;93.500000;250.500000;92.500000;0.005291;0.000000;0.303149;1;0.001721;-0.213389;0.003571;-0.007595;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.193251;0.000000;61.500000;93.500000;250.500000;92.500000;0.005291;0.000000;0.303149;1;0.001598;-0.213512;0.004388;0.209957;0.004388;0.439096;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.193374;0.000000;62.500000;93.500000;251.500000;91.500000;0.010582;0.529445;0.606282;1;0.001476;-0.059809;0.006073;0.242458;0.006073;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.012272;0.000000;0.193496;0.000000;62.500000;91.500000;250.500000;92.500000;-0.005319;-1.591220;-0.304762;1;0.001353;-0.000866;0.004439;-0.646767;0.004439;0.000000;0;Fri Jun 30 14:21:27 2023
0.009204;0.306796;0.012272;0.000000;0.193619;0.000000;63.500000;92.500000;251.500000;91.500000;0.005319;1.064542;0.304762;1;1.011809;0.844752;0.002331;0.079766;0.000000;-0.444168;0;Fri Jun 30 14:21:27 2023
0.006136;-0.306796;0.009204;-0.306796;0.193711;0.000000;63.500000;92.500000;250.500000;91.500000;0.005348;0.002846;0.306392;1;-0.404443;-0.619553;0.003757;0.060068;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;-0.306796;0.193772;0.000000;62.500000;91.500000;250.500000;91.500000;0.000000;-0.535124;0.000000;1;0.503584;0.288474;0.003242;0.149393;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.193834;0.000000;62.500000;93.500000;250.500000;92.500000;0.005319;0.532277;0.304762;1;-0.999433;-1.106988;0.002966;0.103407;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.000000;-0.306796;0.003068;-0.306796;0.193864;0.000000;63.500000;91.500000;251.500000;92.500000;-0.005319;-1.064566;-0.304762;1;-0.609576;-0.609576;0.001558;-0.621420;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.306796;0.003068;0.000000;0.193895;0.000000;63.500000;91.500000;251.500000;92.500000;-0.005319;0.000000;-0.304762;1;0.811618;0.704063;-0.001707;-0.129255;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.306796;0.193957;0.000000;61.500000;92.500000;250.500000;91.500000;0.005291;1.061765;0.303149;1;-0.588909;-0.696464;-0.000903;0.444221;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.194018;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.000000;0.303149;1;-0.096593;-0.204148;0.002038;0.313554;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.006136;0.000000;0.194079;0.000000;62.500000;91.500000;251.500000;91.500000;0.000000;-0.529478;0.000000;1;0.913924;0.698814;0.002326;-0.076374;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.194141;0.000000;63.500000;92.500000;250.500000;91.500000;0.005348;0.535139;0.306392;1;0.010839;-0.204271;0.002491;-0.111900;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.194202;0.000000;62.500000;93.500000;251.500000;91.500000;0.010582;0.523768;0.606282;1;-0.999801;-1.107356;0.005090;0.103954;0.005090;0.509350;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.194263;0.000000;61.500000;92.500000;250.500000;92.500000;0.000000;-1.058924;0.000000;1;-0.096839;-0.025951;0.005185;-0.032096;0.005185;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.006136;0.000000;0.194325;0.000000;61.500000;92.500000;251.500000;92.500000;0.000000;0.000000;0.000000;1;0.913679;0.880354;0.002723;-0.027597;0.000000;-0.518903;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.194386;0.000000;61.500000;91.500000;251.500000;91.500000;0.000000;0.000000;0.000000;1;0.010594;-0.204516;0.001430;-0.366967;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.194447;0.000000;61.500000;92.500000;251.500000;91.500000;0.005263;0.526678;0.301554;1;-1.000047;-1.107602;0.002001;0.146221;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.194509;0.000000;63.500000;91.500000;251.500000;91.500000;0.000000;-0.526680;0.000000;1;-0.097084;-0.204639;0.002300;0.167673;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.006136;0.000000;0.194570;0.000000;62.500000;91.500000;250.500000;90.500000;0.005319;0.532262;0.304762;1;0.913433;0.698323;0.002471;0.249783;0.000000;0.000000;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.194631;0.000000;61.500000;93.500000;251.500000;91.500000;0.010526;0.521047;0.603091;1;0.010348;-0.204762;0.005059;0.000122;0.005059;0.506282;0;Fri Jun 30 14:21:27 2023
0.006136;0.000000;0.006136;0.000000;0.194693;0.000000;60.500000;92.500000;250.500000;89.500000;0.015788;0.526593;0.904595;1;0.010287;-0.027457;0.008904;0.273918;0.008904;0.384752;0;Fri Jun 30 14:21:27 2023
0.003068;-0.306796;0.006136;0.000000;0.194754;0.000000;63.500000;91.500000;251.500000;91.500000;0.000000;-1.579974;0.000000;1;-1.000353;-0.795753;0.008425;-0.285420;0.008425;0.000000;0;Fri Jun 30 14:21:27 2023
0.003068;0.000000;0.006136;0.000000;0.194816;0.000000;61.500000;92.500000;251.500000;91.500000;0.005263;0.526694;0.301554;1;-0.097391;0.090397;0.005674;-0.074368;0.005674;-0.275251;0;Fri Jun 30 14:21:27 2023
0.006136;0.306796;0.006136;0.000000;0.194877;0.000000;62.500000;92.500000;251.500000;91.500000;0.005291;0.002787;0.303149;1;0.913127;0.896934;0.005486;-0.307419;0.005486;0.000000;0;Fri Jun 30 14:21:27 2023
