Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Tue Jun 20 16:19:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.000000;-0.230097;-0.021476;0.000000;0.110078;0.000000;44.500000;92.500000;235.500000;93.500000;-0.005236;0.002067;-0.299975;1;-0.820388;-1.012773;0;Tue Jun 20 16:20:04 2023
0.000000;0.000000;-0.021476;0.000000;0.109792;0.000000;43.500000;92.500000;233.500000;93.500000;-0.005263;-0.002067;-0.301554;1;-0.074104;-0.267501;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.021476;0.000000;0.109506;0.000000;42.500000;93.500000;233.500000;94.500000;-0.005236;0.002067;-0.299975;1;0.784915;0.479795;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.018408;0.230097;0.109260;0.000000;42.500000;93.500000;233.500000;94.500000;-0.005236;0.000000;-0.299975;1;-0.339314;-0.644434;0;Tue Jun 20 16:20:04 2023
0.000000;-0.230097;-0.021476;-0.230097;0.108974;0.000000;42.500000;93.500000;233.500000;93.500000;0.000000;0.392667;0.000000;1;-0.445905;-0.445905;0;Tue Jun 20 16:20:04 2023
0.000000;0.000000;-0.018408;0.230097;0.108729;0.000000;41.500000;92.500000;234.500000;94.500000;-0.010362;-0.777174;-0.593717;1;-0.451517;-0.832290;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.018408;0.000000;0.108483;0.000000;42.500000;93.500000;233.500000;94.500000;-0.005236;0.384508;-0.299975;1;0.780840;0.475720;0;Tue Jun 20 16:20:04 2023
0.006136;0.230097;-0.015340;0.230097;0.108279;0.000000;43.500000;93.500000;233.500000;93.500000;0.000000;0.392667;0.000000;1;0.515302;0.289832;0;Tue Jun 20 16:20:04 2023
0.003068;-0.230097;-0.015340;0.000000;0.108074;0.000000;41.500000;93.500000;233.500000;93.500000;0.000000;0.000000;0.000000;1;-0.715845;-0.828580;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.018408;-0.230097;0.107829;0.000000;41.500000;93.500000;234.500000;93.500000;0.000000;0.000000;0.000000;1;0.408875;0.296140;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.018408;0.000000;0.107583;0.000000;41.500000;93.500000;233.500000;93.500000;0.000000;0.000000;0.000000;1;0.035742;-0.076993;0;Tue Jun 20 16:20:04 2023
0.000000;-0.230097;-0.018408;0.000000;0.107338;0.000000;42.500000;93.500000;234.500000;94.500000;-0.005208;-0.390621;-0.298413;1;-0.822746;-1.014129;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.015340;0.230097;0.107133;0.000000;43.500000;93.500000;233.500000;94.500000;-0.005263;-0.004112;-0.301554;1;0.403713;0.097580;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.015340;0.000000;0.106929;0.000000;42.500000;92.500000;234.500000;94.500000;-0.010416;-0.386489;-0.596809;1;0.031298;-0.464193;0;Tue Jun 20 16:20:04 2023
0.006136;0.230097;-0.012272;0.230097;0.106765;0.000000;42.500000;94.500000;234.500000;95.500000;-0.005208;0.390600;-0.298413;1;0.511718;0.094864;0;Tue Jun 20 16:20:04 2023
0.006136;0.000000;-0.012272;0.000000;0.106601;0.000000;44.500000;94.500000;233.500000;93.500000;0.005291;0.787443;0.303149;1;0.139262;0.108213;0;Tue Jun 20 16:20:04 2023
0.003068;-0.230097;-0.012272;0.000000;0.106438;0.000000;43.500000;94.500000;234.500000;93.500000;0.005236;-0.004155;0.299975;1;-0.719307;-0.639657;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.012272;0.000000;0.106274;0.000000;42.500000;94.500000;233.500000;94.500000;0.000000;-0.392667;0.000000;1;0.026854;-0.085881;0;Tue Jun 20 16:20:04 2023
0.006136;0.230097;-0.009204;0.230097;0.106151;0.000000;43.500000;94.500000;234.500000;92.500000;0.010471;0.785312;0.599934;1;0.507233;0.666523;0;Tue Jun 20 16:20:04 2023
0.009204;0.230097;-0.009204;0.000000;0.106029;0.000000;42.500000;95.500000;233.500000;95.500000;0.000000;-0.785312;0.000000;1;0.993469;0.655264;0;Tue Jun 20 16:20:04 2023
0.006136;-0.230097;-0.009204;0.000000;0.105906;0.000000;42.500000;95.500000;234.500000;94.500000;0.005208;0.390621;0.298413;1;-0.611139;-0.645226;0;Tue Jun 20 16:20:04 2023
0.003068;-0.230097;-0.012272;-0.230097;0.105742;0.000000;43.500000;94.500000;233.500000;95.500000;-0.005263;-0.785355;-0.301554;1;-0.345233;-0.651366;0;Tue Jun 20 16:20:04 2023
0.000000;-0.230097;-0.015340;-0.230097;0.105538;0.000000;43.500000;93.500000;234.500000;94.500000;-0.005236;0.002067;-0.299975;1;-0.452665;-0.645051;0;Tue Jun 20 16:20:04 2023
0.000000;0.000000;-0.012272;0.230097;0.105374;0.000000;42.500000;94.500000;234.500000;95.500000;-0.005208;0.002045;-0.298413;1;-0.458359;-0.649743;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.009204;0.230097;0.105252;0.000000;42.500000;93.500000;233.500000;94.500000;-0.005236;-0.002045;-0.299975;1;0.395398;0.090278;0;Tue Jun 20 16:20:04 2023
0.006136;0.230097;-0.009204;0.000000;0.105129;0.000000;43.500000;94.500000;234.500000;95.500000;-0.005236;0.000000;-0.299975;1;0.881634;0.463779;0;Tue Jun 20 16:20:04 2023
0.006136;0.000000;-0.006136;0.230097;0.105047;0.000000;41.500000;95.500000;233.500000;95.500000;0.000000;0.392667;0.000000;1;-0.242759;-0.468229;0;Tue Jun 20 16:20:04 2023
0.006136;0.000000;-0.009204;-0.230097;0.104924;0.000000;43.500000;94.500000;233.500000;95.500000;-0.005263;-0.394733;-0.301554;1;0.509219;0.090352;0;Tue Jun 20 16:20:04 2023
0.003068;-0.230097;-0.012272;-0.230097;0.104761;0.000000;42.500000;95.500000;233.500000;95.500000;0.000000;0.394733;0.000000;1;-0.344252;-0.456987;0;Tue Jun 20 16:20:04 2023
0.000000;-0.230097;-0.012272;0.000000;0.104597;0.000000;43.500000;93.500000;233.500000;94.500000;-0.005263;-0.394733;-0.301554;1;-0.830202;-1.023599;0;Tue Jun 20 16:20:04 2023
0.000000;0.000000;-0.012272;0.000000;0.104433;0.000000;42.500000;94.500000;233.500000;95.500000;-0.005236;0.002067;-0.299975;1;-0.084040;-0.276425;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.009204;0.230097;0.104311;0.000000;42.500000;93.500000;233.500000;94.500000;-0.005236;0.000000;-0.299975;1;0.396339;0.091218;0;Tue Jun 20 16:20:04 2023
0.006136;0.230097;-0.009204;0.000000;0.104188;0.000000;42.500000;94.500000;233.500000;94.500000;0.000000;0.392667;0.000000;1;0.882575;0.657105;0;Tue Jun 20 16:20:04 2023
0.003068;-0.230097;-0.009204;0.000000;0.104065;0.000000;43.500000;94.500000;233.500000;95.500000;-0.005263;-0.394733;-0.301554;1;-0.722033;-1.028166;0;Tue Jun 20 16:20:04 2023
0.000000;-0.230097;-0.012272;-0.230097;0.103902;0.000000;41.500000;94.500000;234.500000;94.500000;0.000000;0.394733;0.000000;1;-0.456128;-0.456128;0;Tue Jun 20 16:20:04 2023
0.003068;0.230097;-0.009204;0.230097;0.103779;0.000000;42.500000;93.500000;233.500000;94.500000;-0.005236;-0.392667;-0.299975;1;0.396870;0.091750;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.009204;0.000000;0.103656;0.000000;43.500000;95.500000;234.500000;95.500000;0.000000;0.392667;0.000000;1;0.024374;-0.088361;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.009204;0.000000;0.103533;0.000000;43.500000;94.500000;234.500000;95.500000;-0.005263;-0.394733;-0.299975;1;0.024497;-0.281636;0;Tue Jun 20 16:20:04 2023
0.003068;0.000000;-0.009204;0.000000;0.103411;0.000000;42.500000;95.500000;234.500000;94.500000;0.005208;0.785355;0.298413;1;0.024619;0.103267;0;Tue Jun 20 16:20:04 2023
