Starting new run: Thu Jun  8 13:18:23 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.018070;0.000315;0.015048;0.000000;0.000000;-0.137461;-0.060178;Thu Jun  8 13:18:55 2023
0.017855;0.000312;-0.000537;0.000000;0.000000;-0.136912;-0.124502;Thu Jun  8 13:18:55 2023
0.011975;0.000209;-0.014691;0.000000;0.000000;-0.136363;-0.187527;Thu Jun  8 13:18:55 2023
0.000000;0.000000;-0.029921;0.000000;0.000000;-0.135814;-0.260022;Thu Jun  8 13:18:55 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.135265;-0.135265;Thu Jun  8 13:18:55 2023
0.011975;0.000209;0.029922;0.000000;0.000000;-0.134717;-0.000684;Thu Jun  8 13:18:55 2023
0.011975;0.000209;0.000000;0.000000;0.000000;-0.134168;-0.124349;Thu Jun  8 13:18:55 2023
0.024092;0.000420;0.030274;0.000000;0.000000;-0.133619;0.011810;Thu Jun  8 13:18:55 2023
0.000000;0.000000;-0.060199;0.000000;0.000000;-0.133070;-0.382969;Thu Jun  8 13:18:55 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.132521;-0.132521;Thu Jun  8 13:18:55 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.131972;-0.131972;Thu Jun  8 13:18:55 2023
0.011975;0.000209;0.029926;0.000000;0.000000;-0.131424;0.002623;Thu Jun  8 13:18:55 2023
0.017855;0.000312;0.014693;0.000000;0.000000;-0.130875;-0.055241;Thu Jun  8 13:18:55 2023
0.000000;0.000000;-0.044621;0.000000;0.000000;-0.130326;-0.315555;Thu Jun  8 13:18:55 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.129777;-0.129777;Thu Jun  8 13:18:55 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.129228;-0.129228;Thu Jun  8 13:18:55 2023
0.024238;0.000423;0.060570;0.000000;0.000000;-0.128680;0.142633;Thu Jun  8 13:18:55 2023
0.018070;0.000315;-0.015413;0.000000;0.000000;-0.128131;-0.177295;Thu Jun  8 13:18:55 2023
0.017855;0.000312;-0.000538;0.000000;0.000000;-0.127582;-0.115173;Thu Jun  8 13:18:55 2023
0.012048;0.000210;-0.014515;0.000000;0.000000;-0.127033;-0.177408;Thu Jun  8 13:18:55 2023
0.011975;0.000209;-0.000180;0.000000;0.000000;-0.126484;-0.117414;Thu Jun  8 13:18:55 2023
0.000000;0.000000;-0.029929;0.000000;0.000000;-0.125936;-0.250178;Thu Jun  8 13:18:55 2023
0.005952;0.000104;0.014876;0.000000;0.000000;-0.125387;-0.058752;Thu Jun  8 13:18:56 2023
0.018070;0.000315;0.030286;0.000000;0.000000;-0.124838;0.015702;Thu Jun  8 13:18:56 2023
-0.011975;-0.000209;-0.075093;-0.003068;-0.306796;-1.541991;-0.445835;Thu Jun  8 13:18:56 2023
0.005952;0.000104;0.044807;0.000000;0.306796;1.149832;0.067142;Thu Jun  8 13:18:56 2023
0.005952;0.000104;0.000000;0.000000;0.000000;-0.899625;-0.894745;Thu Jun  8 13:18:56 2023
0.011904;0.000208;0.014877;0.003068;0.306796;0.498722;-0.847463;Thu Jun  8 13:18:56 2023
0.005988;0.000105;-0.014788;0.006136;0.306796;0.623223;-0.995087;Thu Jun  8 13:18:56 2023
0.017962;0.000313;0.029931;0.006136;0.000000;0.106181;-0.043102;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.044899;0.006136;0.000000;0.105907;-0.368736;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.105632;-0.182627;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.105358;-0.182902;Thu Jun  8 13:18:56 2023
0.017855;0.000312;0.044633;0.003068;-0.306796;-1.312618;0.016744;Thu Jun  8 13:18:56 2023
0.005988;0.000105;-0.029665;0.006136;0.306796;0.601948;-1.078119;Thu Jun  8 13:18:56 2023
0.024092;0.000420;0.045255;0.009204;0.306796;0.725900;-0.772444;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.060224;0.009204;0.000000;0.208309;-0.474084;Thu Jun  8 13:18:56 2023
0.005988;0.000105;0.014969;0.009204;0.000000;0.207486;-0.157854;Thu Jun  8 13:18:56 2023
0.011904;0.000208;0.014790;0.006136;-0.306796;-1.211039;-0.154570;Thu Jun  8 13:18:56 2023
0.017962;0.000313;0.015144;0.009204;0.306796;1.479412;-0.148955;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.044904;0.009204;0.000000;-0.571418;-1.190211;Thu Jun  8 13:18:56 2023
0.006024;0.000105;0.015059;0.009204;0.000000;0.184290;-0.180646;Thu Jun  8 13:18:56 2023
0.005988;0.000105;-0.000090;0.009204;0.000000;0.183192;-0.244662;Thu Jun  8 13:18:56 2023
0.005988;0.000105;0.000000;0.009204;0.000000;0.182094;-0.245385;Thu Jun  8 13:18:56 2023
0.023805;0.000415;0.044546;0.009204;0.000000;0.180997;-0.046954;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.044637;0.009204;0.000000;0.179899;-0.432905;Thu Jun  8 13:18:56 2023
0.024092;0.000420;0.045354;0.009204;0.000000;0.178801;-0.045561;Thu Jun  8 13:18:56 2023
0.012121;0.000212;-0.029931;0.009204;0.000000;0.177704;-0.368999;Thu Jun  8 13:18:56 2023
0.006024;0.000105;-0.015244;0.009204;0.000000;0.176606;-0.314123;Thu Jun  8 13:18:56 2023
0.017962;0.000105;-0.000090;0.009204;0.000000;0.951942;0.524088;Thu Jun  8 13:18:56 2023
0.017962;0.000313;0.029940;0.009204;0.000000;0.194314;-0.099061;Thu Jun  8 13:18:56 2023
0.017962;0.000105;-0.029940;0.006136;-0.306796;-0.447777;0.418157;Thu Jun  8 13:18:56 2023
0.017962;0.000313;0.029940;0.003068;-0.306796;-1.349261;-0.080803;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.044912;0.003068;0.000000;-0.076237;-0.406807;Thu Jun  8 13:18:56 2023
0.012048;0.000210;0.030124;0.009204;0.613592;2.758618;-0.085987;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.015241;0.009204;0.000000;0.210925;-0.279853;Thu Jun  8 13:18:56 2023
0.024238;0.000423;0.045722;0.003068;-0.613592;-1.848594;0.764097;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.045723;0.000000;-0.306796;-0.699797;0.388851;Thu Jun  8 13:18:56 2023
0.005952;0.000312;0.029764;0.000000;0.000000;-0.183030;-0.044833;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.029764;0.003068;0.306796;1.234672;-0.301706;Thu Jun  8 13:18:56 2023
0.011975;-0.000103;-0.029680;0.006136;0.306796;0.602368;-1.087524;Thu Jun  8 13:18:56 2023
0.011975;0.000209;0.044742;0.003068;-0.306796;-0.555942;0.769051;Thu Jun  8 13:18:56 2023
0.017962;0.000313;0.014970;0.003068;0.000000;0.737259;0.670001;Thu Jun  8 13:18:56 2023
0.024092;0.000420;0.015328;0.000000;-0.306796;-1.436973;-0.080017;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.060247;0.000000;0.000000;0.613307;0.363209;Thu Jun  8 13:18:56 2023
-0.005988;-0.000105;-0.014975;0.000000;0.000000;-0.142949;-0.210022;Thu Jun  8 13:18:56 2023
0.000000;0.000315;0.060167;0.000000;0.000000;-0.142400;0.122180;Thu Jun  8 13:18:56 2023
0.017962;0.000000;-0.045192;0.000000;0.000000;-0.141851;-0.329451;Thu Jun  8 13:18:56 2023
0.000000;0.000313;0.044921;0.000000;0.000000;-0.141302;0.059903;Thu Jun  8 13:18:56 2023
0.005988;0.000000;-0.044921;0.000000;0.000000;-0.140754;-0.327230;Thu Jun  8 13:18:56 2023
-0.005988;0.000105;0.014975;0.000000;0.000000;-0.140205;-0.073130;Thu Jun  8 13:18:56 2023
-0.005988;-0.000105;-0.029950;0.000000;0.000000;-0.139656;-0.268895;Thu Jun  8 13:18:56 2023
-0.005988;-0.000105;0.000000;0.000000;0.000000;-0.139107;-0.144017;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.014976;0.003068;0.306796;1.279144;-0.076392;Thu Jun  8 13:18:56 2023
0.000000;0.000312;0.044656;0.000000;-0.306796;-0.635148;0.838439;Thu Jun  8 13:18:56 2023
0.012048;0.000000;-0.044656;-0.003068;-0.306796;-1.535259;-0.302934;Thu Jun  8 13:18:56 2023
0.000000;0.000210;0.030132;-0.003068;0.000000;-0.260864;0.018226;Thu Jun  8 13:18:56 2023
-0.011975;0.000000;-0.030132;0.000000;0.306796;0.381228;-1.017427;Thu Jun  8 13:18:56 2023
0.012121;0.000212;0.030314;0.003068;0.306796;1.282711;0.000788;Thu Jun  8 13:18:56 2023
0.000000;0.000212;0.000000;0.006136;0.306796;0.650956;-0.900938;Thu Jun  8 13:18:56 2023
0.006024;0.000000;-0.030315;0.003068;-0.306796;-0.506805;0.496795;Thu Jun  8 13:18:56 2023
0.036129;0.000105;0.015067;0.000000;-0.306796;-0.630757;0.710298;Thu Jun  8 13:18:56 2023
0.036129;0.000631;0.075295;0.000000;0.000000;-0.113167;0.229023;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.090368;0.000000;0.000000;-0.112344;-0.487479;Thu Jun  8 13:18:56 2023
0.000000;0.000104;0.014889;0.000000;0.000000;-0.111520;-0.044834;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.014889;0.000000;0.000000;-0.110697;-0.172504;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.109874;-0.109874;Thu Jun  8 13:18:56 2023
0.006061;0.000106;0.015161;0.000000;0.000000;-0.109051;-0.041147;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.015161;0.000000;0.000000;-0.108227;-0.171162;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.107404;-0.107404;Thu Jun  8 13:18:56 2023
0.024092;0.000000;0.000000;0.000000;0.000000;-0.106581;-0.106581;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.105758;-0.105758;Thu Jun  8 13:18:56 2023
-0.005988;0.000000;0.000000;0.000000;0.000000;-0.104935;-0.104935;Thu Jun  8 13:18:56 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.104111;-0.104111;Thu Jun  8 13:18:56 2023
0.006024;0.000105;0.015070;0.000000;0.000000;-0.103288;-0.035790;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.015070;0.000000;0.000000;-0.102465;-0.165023;Thu Jun  8 13:18:56 2023
0.005952;0.000104;0.014891;0.000000;0.000000;-0.101642;-0.034947;Thu Jun  8 13:18:56 2023
0.012121;0.000212;0.015431;0.000000;0.000000;-0.100818;-0.026823;Thu Jun  8 13:18:56 2023
0.018070;0.000212;0.000000;0.000000;0.000000;-0.099995;-0.090057;Thu Jun  8 13:18:56 2023
-0.006024;0.000315;0.014884;-0.003068;-0.306796;-1.516874;-0.022568;Thu Jun  8 13:18:56 2023
0.024092;0.000420;0.015064;0.000000;0.306796;0.398790;-0.792496;Thu Jun  8 13:18:56 2023
0.024092;0.000420;0.000000;0.003068;0.306796;0.523839;-0.874109;Thu Jun  8 13:18:56 2023
0.011834;0.000420;0.000000;0.006136;0.306796;0.648615;-0.893463;Thu Jun  8 13:18:56 2023
0.000000;0.000207;-0.030667;0.006136;0.000000;0.131847;-0.274015;Thu Jun  8 13:18:56 2023
-0.005917;-0.000103;-0.044410;0.003068;-0.306796;-1.285855;-0.345619;Thu Jun  8 13:18:56 2023
0.017855;0.000312;0.059475;0.003068;0.000000;-0.788716;-0.671314;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.029779;0.009204;0.613592;2.026784;-1.071489;Thu Jun  8 13:18:56 2023
0.005952;0.000104;0.000000;0.012272;0.306796;0.877164;-0.968047;Thu Jun  8 13:18:56 2023
0.035913;0.000627;0.074958;0.009204;-0.306796;-0.281695;0.900100;Thu Jun  8 13:18:56 2023
0.023948;0.000627;0.000000;0.006136;-0.306796;-1.183178;-0.168419;Thu Jun  8 13:18:56 2023
0.023948;0.000418;-0.029936;0.006136;0.000000;0.089845;-0.303051;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.045024;0.009204;0.306796;1.506998;-0.380987;Thu Jun  8 13:18:56 2023
0.005952;0.000104;0.000000;0.009204;0.000000;0.232877;-0.194631;Thu Jun  8 13:18:56 2023
0.017855;0.000312;0.029783;0.006136;-0.306796;-0.408940;0.714650;Thu Jun  8 13:18:56 2023
0.005952;0.000104;-0.029785;0.003068;-0.306796;-1.310149;-0.299470;Thu Jun  8 13:18:56 2023
0.005952;0.000104;0.000000;0.003068;0.000000;-0.036851;-0.176100;Thu Jun  8 13:18:56 2023
0.000000;0.000000;-0.014895;0.003068;0.000000;-0.037125;-0.243086;Thu Jun  8 13:18:56 2023
0.005988;0.000105;0.014984;0.006136;0.306796;0.603869;-0.890852;Thu Jun  8 13:18:56 2023
0.023948;0.000418;0.044941;0.009204;0.306796;1.504254;0.004487;Thu Jun  8 13:18:56 2023
0.000000;0.000418;0.000000;0.006136;-0.306796;-1.187569;-0.182621;Thu Jun  8 13:18:56 2023
0.018070;0.000315;-0.014708;0.003068;-0.306796;-0.555814;0.527391;Thu Jun  8 13:18:56 2023
0.005952;0.000315;0.000000;0.006136;0.306796;1.378381;-0.168634;Thu Jun  8 13:18:56 2023
0.005988;0.000105;-0.030237;0.006136;0.000000;0.104535;-0.304335;Thu Jun  8 13:18:57 2023
0.012121;0.000212;0.015348;0.003068;-0.306796;-0.537008;0.666084;Thu Jun  8 13:18:57 2023
0.005952;0.000104;-0.015437;0.000000;-0.306796;-1.437942;-0.223571;Thu Jun  8 13:18:57 2023
-0.005988;-0.000105;-0.029882;0.003068;0.306796;1.253332;-0.293327;Thu Jun  8 13:18:57 2023
0.005917;0.000103;0.029794;0.003068;0.000000;-0.796674;-0.812271;Thu Jun  8 13:18:57 2023
0.005952;0.000104;0.000088;0.006136;0.306796;1.377558;-0.179027;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.014897;0.006136;0.000000;0.103712;-0.246388;Thu Jun  8 13:18:57 2023
0.005952;0.000104;0.014897;0.003068;-0.306796;-1.314265;-0.118102;Thu Jun  8 13:18:57 2023
0.011975;0.000104;0.000000;0.003068;0.000000;-0.040967;-0.180216;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.014898;0.006136;0.306796;1.376461;-0.247215;Thu Jun  8 13:18:57 2023
0.005952;0.000104;0.014898;0.006136;0.000000;0.102614;-0.118921;Thu Jun  8 13:18:57 2023
0.023948;0.000418;0.045040;0.006136;0.000000;0.102340;0.020686;Thu Jun  8 13:18:57 2023
0.005952;0.000104;-0.045040;0.003068;-0.306796;-1.315637;-0.368285;Thu Jun  8 13:18:57 2023
0.011975;0.000209;0.015075;0.003068;0.000000;-0.042339;-0.114069;Thu Jun  8 13:18:57 2023
0.023805;0.000415;0.029608;0.006136;0.306796;1.375089;-0.044317;Thu Jun  8 13:18:57 2023
0.006024;0.000105;-0.044504;0.009204;0.306796;1.518944;-0.366824;Thu Jun  8 13:18:57 2023
0.006024;0.000105;0.000000;0.006136;-0.306796;-0.396171;0.594081;Thu Jun  8 13:18:57 2023
0.017962;0.000313;0.029881;0.000000;-0.613592;-1.938374;0.747542;Thu Jun  8 13:18:57 2023
0.005952;0.000104;-0.030062;0.000000;0.000000;0.628674;0.508762;Thu Jun  8 13:18:57 2023
0.011904;0.000208;0.014898;0.000000;0.000000;-0.127582;-0.055975;Thu Jun  8 13:18:57 2023
0.017962;0.000313;0.015164;0.000000;0.000000;-0.127033;-0.049357;Thu Jun  8 13:18:57 2023
0.005988;0.000105;-0.029973;0.000000;0.000000;-0.126484;-0.245998;Thu Jun  8 13:18:57 2023
0.005988;0.000105;0.000000;0.000000;0.000000;-0.125936;-0.121026;Thu Jun  8 13:18:57 2023
0.005988;0.000105;0.000000;0.000000;0.000000;-0.125387;-0.120477;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.014990;0.000000;0.000000;-0.124838;-0.187063;Thu Jun  8 13:18:57 2023
0.030294;0.000529;0.075836;0.000000;0.000000;-0.124289;0.215361;Thu Jun  8 13:18:57 2023
0.017962;0.000313;-0.030871;0.000000;0.000000;-0.123740;-0.237165;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.044968;0.000000;0.000000;-0.123191;-0.309865;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.122643;-0.122643;Thu Jun  8 13:18:57 2023
0.018070;0.000315;0.045244;0.000000;0.000000;-0.122094;0.080538;Thu Jun  8 13:18:57 2023
0.005988;0.000105;-0.030251;0.000000;0.000000;-0.121545;-0.242215;Thu Jun  8 13:18:57 2023
0.012048;0.000210;0.015172;0.000000;0.000000;-0.120996;-0.048136;Thu Jun  8 13:18:57 2023
0.023805;0.000415;0.029438;0.000000;0.000000;-0.120447;0.021274;Thu Jun  8 13:18:57 2023
0.018070;0.000315;-0.014359;0.000000;0.000000;-0.119899;-0.164688;Thu Jun  8 13:18:57 2023
0.018070;0.000315;0.000000;0.000000;0.000000;-0.119350;-0.104533;Thu Jun  8 13:18:57 2023
0.006024;0.000105;-0.030163;0.000000;0.000000;-0.118801;-0.239075;Thu Jun  8 13:18:57 2023
0.018070;0.000315;0.030164;0.000000;0.000000;-0.118252;0.021780;Thu Jun  8 13:18:57 2023
0.012048;0.000210;-0.015081;0.000000;0.000000;-0.117703;-0.170428;Thu Jun  8 13:18:57 2023
-0.005988;-0.000105;-0.045161;0.000000;0.000000;-0.117154;-0.309536;Thu Jun  8 13:18:57 2023
0.011975;0.000209;0.044981;0.000000;0.000000;-0.116606;0.079939;Thu Jun  8 13:18:57 2023
-0.005988;-0.000105;-0.044982;0.000000;0.000000;-0.116057;-0.307697;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.014995;0.000000;0.000000;-0.115508;-0.053262;Thu Jun  8 13:18:57 2023
0.011975;0.000209;0.029989;0.000000;0.000000;-0.114959;0.019349;Thu Jun  8 13:18:57 2023
0.005988;0.000105;-0.014994;0.000000;0.000000;-0.114410;-0.171744;Thu Jun  8 13:18:57 2023
0.012048;0.000210;0.015175;-0.003068;-0.306796;-1.531564;-0.040988;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.030172;0.000000;0.306796;0.383826;-1.014994;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.000000;0.003068;0.306796;0.508601;-0.909101;Thu Jun  8 13:18:57 2023
0.005988;0.000105;0.014996;0.003068;0.000000;-0.784600;-0.861567;Thu Jun  8 13:18:57 2023
0.024092;0.000420;0.045339;0.006136;0.306796;1.389632;0.035767;Thu Jun  8 13:18:57 2023
0.005988;0.000105;-0.045340;0.009204;0.306796;0.757054;-1.132215;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.014997;0.006136;-0.306796;-1.177964;-0.254907;Thu Jun  8 13:18:57 2023
0.005952;0.000104;0.014908;0.006136;0.000000;0.871493;0.649999;Thu Jun  8 13:18:57 2023
0.005952;0.000104;0.000000;0.006136;0.000000;-0.662020;-0.945399;Thu Jun  8 13:18:57 2023
0.005917;0.000103;-0.000088;0.003068;-0.306796;-0.547033;0.586895;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.014821;0.006136;0.306796;0.610729;-1.012626;Thu Jun  8 13:18:57 2023
0.005988;0.000105;0.014998;0.006136;0.000000;0.093412;-0.127677;Thu Jun  8 13:18:57 2023
0.005952;0.000104;-0.000089;0.006136;0.000000;0.092864;-0.190886;Thu Jun  8 13:18:57 2023
0.011904;0.000208;0.014908;0.006136;0.000000;0.092315;-0.124297;Thu Jun  8 13:18:57 2023
0.006024;0.000105;-0.014729;0.006136;0.000000;-0.684668;-1.029129;Thu Jun  8 13:18:57 2023
0.030294;0.000529;0.060790;0.006136;0.000000;0.071314;0.060245;Thu Jun  8 13:18:57 2023
0.017962;0.000313;-0.030888;0.009204;0.306796;0.711759;-1.107695;Thu Jun  8 13:18:57 2023
0.017962;0.000313;0.000000;0.009204;0.000000;0.193894;-0.223768;Thu Jun  8 13:18:57 2023
0.006024;0.000208;-0.015175;0.009204;0.000000;0.192796;-0.292829;Thu Jun  8 13:18:57 2023
0.017962;0.000105;-0.014731;0.009204;0.000000;0.191699;-0.296903;Thu Jun  8 13:18:57 2023
0.005952;0.000104;-0.000180;0.009204;0.000000;0.967035;0.538780;Thu Jun  8 13:18:57 2023
0.012121;0.000212;0.015454;0.006136;-0.306796;-1.208295;-0.148892;Thu Jun  8 13:18:57 2023
0.011975;0.000209;-0.000364;0.006136;0.000000;0.840887;0.560937;Thu Jun  8 13:18:57 2023
0.024092;0.000420;0.030357;0.006136;0.000000;0.083534;-0.058952;Thu Jun  8 13:18:57 2023
0.030111;0.000526;0.015082;0.003068;-0.306796;-1.334717;-0.117976;Thu Jun  8 13:18:57 2023
0.012048;0.000210;-0.045259;0.003068;0.000000;0.714740;0.392610;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.030185;0.003068;0.000000;-0.818773;-1.088208;Thu Jun  8 13:18:57 2023
0.005952;0.000104;0.014914;0.006136;0.306796;1.355185;-0.139856;Thu Jun  8 13:18:57 2023
0.006061;0.000106;0.000271;0.006136;0.000000;0.081064;-0.201101;Thu Jun  8 13:18:57 2023
0.018070;0.000315;0.030092;0.006136;0.000000;0.080515;-0.068008;Thu Jun  8 13:18:57 2023
0.017962;0.000313;-0.000271;0.006136;0.000000;0.856400;0.581743;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.045007;0.003068;-0.306796;-1.318381;-0.375772;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.000000;0.000000;-0.306796;-0.686351;0.587221;Thu Jun  8 13:18:57 2023
0.011975;0.000209;0.030007;0.003068;0.306796;0.471684;-0.811635;Thu Jun  8 13:18:57 2023
-0.005917;-0.000103;-0.044833;0.006136;0.306796;1.372344;-0.380451;Thu Jun  8 13:18:57 2023
0.023948;0.000418;0.074834;0.006136;0.000000;0.098498;0.140526;Thu Jun  8 13:18:57 2023
0.017855;0.000312;-0.015266;0.003068;-0.306796;-0.543045;0.537665;Thu Jun  8 13:18:57 2023
0.018070;0.000315;0.000539;0.000000;-0.306796;-1.443979;-0.153353;Thu Jun  8 13:18:57 2023
0.005917;0.000103;-0.030455;0.003068;0.306796;1.247295;-0.291979;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.014828;0.003068;0.000000;-0.026277;-0.231960;Thu Jun  8 13:18:57 2023
0.011975;0.000209;0.030009;0.003068;0.000000;-0.026277;-0.036014;Thu Jun  8 13:18:57 2023
0.005952;0.000104;-0.015093;0.003068;0.000000;-0.026277;-0.228182;Thu Jun  8 13:18:57 2023
0.024092;0.000420;0.045455;0.003068;0.000000;-0.026277;0.038040;Thu Jun  8 13:18:57 2023
0.024092;0.000420;0.000000;0.006136;0.306796;1.391425;-0.150653;Thu Jun  8 13:18:57 2023
0.024092;0.000420;0.000000;0.003068;-0.306796;-1.299850;-0.150653;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.060371;0.003068;0.000000;0.750156;0.355412;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.006374;-0.150504;Thu Jun  8 13:18:57 2023
0.024092;0.000420;0.060374;0.000000;-0.306796;-0.647368;0.896584;Thu Jun  8 13:18:57 2023
0.030294;0.000529;0.015543;0.000000;0.000000;-0.130052;-0.040692;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.075918;0.000000;0.000000;-0.129503;-0.444654;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.000000;0.000000;0.000000;-0.128954;-0.128954;Thu Jun  8 13:18:57 2023
0.017855;0.000312;0.044746;0.003068;0.306796;1.289297;0.071986;Thu Jun  8 13:18:57 2023
0.011975;0.000209;-0.014735;0.000000;-0.306796;-1.401429;-0.179204;Thu Jun  8 13:18:57 2023
0.000000;0.000000;-0.030010;0.000000;0.000000;0.649126;0.524547;Thu Jun  8 13:18:57 2023
-0.011975;-0.000209;-0.030010;0.000000;0.000000;-0.106855;-0.241251;Thu Jun  8 13:18:57 2023
0.000000;0.000000;0.030010;0.000000;0.000000;-0.106032;0.018544;Thu Jun  8 13:18:57 2023
-0.006024;-0.000105;-0.015096;-0.003068;-0.306796;-1.522911;-0.172813;Thu Jun  8 13:18:58 2023
0.000000;0.000000;0.015096;0.000000;0.306796;1.169186;-0.041720;Thu Jun  8 13:18:58 2023
-0.005988;-0.000105;-0.015006;0.000000;0.000000;-0.879996;-0.947198;Thu Jun  8 13:18:58 2023
0.018180;0.000317;0.060565;0.003068;0.306796;1.295059;0.143682;Thu Jun  8 13:18:58 2023
0.006061;0.000106;-0.030371;0.003068;0.000000;0.022036;-0.243201;Thu Jun  8 13:18:58 2023
0.000000;0.000000;-0.015188;0.003068;0.000000;0.022585;-0.184593;Thu Jun  8 13:18:58 2023
0.005952;0.000104;0.014916;0.000000;-0.306796;-1.394568;-0.054195;Thu Jun  8 13:18:58 2023
0.000000;0.000000;-0.014916;0.000000;0.000000;-0.120447;-0.182367;Thu Jun  8 13:18:58 2023
0.005952;0.000104;0.014916;0.003068;0.306796;0.521370;-0.829532;Thu Jun  8 13:18:58 2023
0.011975;0.000209;0.015093;0.006136;0.306796;1.422579;-0.066778;Thu Jun  8 13:18:58 2023
0.018070;0.000315;0.015273;0.006136;0.000000;0.149281;-0.060759;Thu Jun  8 13:18:58 2023
0.012121;0.000212;-0.014910;0.003068;-0.306796;-1.268147;-0.190660;Thu Jun  8 13:18:58 2023
0.005952;0.000104;-0.015458;0.003068;0.000000;0.782134;0.578716;Thu Jun  8 13:18:58 2023
0.000000;0.000000;-0.014916;0.003068;0.000000;0.025878;-0.180173;Thu Jun  8 13:18:58 2023
0.000000;0.000000;0.000000;0.003068;0.000000;0.026426;-0.117703;Thu Jun  8 13:18:58 2023
0.011975;0.000209;0.030010;0.000000;-0.306796;-1.390727;0.017242;Thu Jun  8 13:18:58 2023
0.011975;0.000209;0.000000;0.000000;0.000000;-0.116606;-0.106787;Thu Jun  8 13:18:58 2023
0.006024;0.000105;-0.014914;0.006136;0.613592;1.942913;-0.949461;Thu Jun  8 13:18:58 2023
0.018070;0.000315;0.030187;0.006136;0.000000;0.152848;0.004718;Thu Jun  8 13:18:58 2023
0.017962;0.000313;-0.000271;0.003068;-0.306796;-1.264579;-0.121535;Thu Jun  8 13:18:58 2023
0.005952;0.000104;-0.030097;0.003068;0.000000;0.009267;-0.254921;Thu Jun  8 13:18:58 2023
0.011975;0.000209;0.015094;0.003068;0.000000;0.009542;-0.062110;Thu Jun  8 13:18:58 2023
0.018180;0.000317;0.015548;0.006136;0.306796;1.427518;-0.054865;Thu Jun  8 13:18:58 2023
-0.006024;-0.000105;-0.060655;0.006136;0.000000;0.154220;-0.390771;Thu Jun  8 13:18:58 2023
0.011975;0.000209;0.045109;0.003068;-0.306796;-1.263207;0.063310;Thu Jun  8 13:18:58 2023
0.011975;0.000209;0.000000;0.000000;-0.306796;-0.630629;0.652762;Thu Jun  8 13:18:58 2023
0.011904;0.000208;-0.000179;0.003068;0.306796;0.527955;-0.880727;Thu Jun  8 13:18:58 2023
0.018070;0.000315;0.015453;0.006136;0.306796;1.429164;-0.053704;Thu Jun  8 13:18:58 2023
0.012048;0.000210;-0.015094;0.003068;-0.306796;-1.261835;-0.185173;Thu Jun  8 13:18:58 2023
0.024385;0.000426;0.030922;0.003068;0.000000;0.012011;0.016239;Thu Jun  8 13:18:58 2023
