Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:58:04 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;0.000000;-0.018408;0.000000;0.200195;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.793002;0.606282;1;0.055865;-0.025847;0.006461;-0.246868;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.200195;0.000000;61.500000;83.500000;251.500000;82.500000;0.005263;-0.797187;0.301554;1;0.055865;-0.025847;0.007005;0.010923;0;Fri Jun 30 11:58:15 2023
0.009204;0.230097;-0.015340;0.230097;0.199990;0.000000;63.500000;84.500000;251.500000;82.500000;0.010638;0.805616;0.609507;1;0.536326;0.455512;0.007946;0.312383;0;Fri Jun 30 11:58:15 2023
0.009204;0.230097;-0.015340;0.230097;0.199990;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;-0.008436;0.606282;1;0.536326;0.455512;0.010619;0.234798;0;Fri Jun 30 11:58:15 2023
0.006136;-0.230097;-0.018408;-0.230097;0.199745;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.000000;0.606282;1;-0.316304;-0.151573;0.010777;0.216116;0;Fri Jun 30 11:58:15 2023
0.006136;-0.230097;-0.018408;-0.230097;0.199745;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-1.586014;0.000000;1;-0.316304;-0.151573;0.006234;-0.196526;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.199499;0.000000;61.500000;83.500000;251.500000;82.500000;0.005263;0.788856;0.301554;1;0.056561;0.060168;0.003139;-0.331485;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.199499;0.000000;63.500000;84.500000;250.500000;82.500000;0.010695;0.814151;0.612766;1;0.056561;0.060168;0.006774;-0.255368;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.199254;0.000000;61.500000;83.500000;250.500000;82.500000;0.005291;-0.809992;0.303149;1;0.056806;0.080258;0.007961;0.014099;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.199254;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-0.793067;0.000000;1;0.056806;0.080258;0.004291;0.033637;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.199008;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.793062;0.303149;1;0.057052;-0.010727;0.003021;-0.076266;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.199008;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.057052;-0.010727;0.004244;-0.130314;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198763;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.057297;-0.012234;0.004740;0.058382;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198763;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.057297;-0.012234;0.005501;0.112884;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198518;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-0.793075;0.000000;1;0.057542;0.034224;0.003882;-0.066161;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198518;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.000000;0.000000;1;0.057542;0.034224;0.000979;-0.209591;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198272;0.000000;61.500000;83.500000;251.500000;82.500000;0.005263;0.788877;0.301554;1;0.057788;-0.167682;0.001637;-0.162245;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198272;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.004174;0.303149;1;0.057788;-0.167682;0.003899;0.045072;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198027;0.000000;63.500000;84.500000;251.500000;82.500000;0.010638;0.801433;0.609507;1;0.058033;-0.024170;0.007248;0.402057;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.198027;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;-0.801414;0.303149;1;0.058033;-0.024170;0.008491;0.302219;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.197781;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.058279;0.144807;0.006335;0.138554;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.197781;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;0.000000;0.303149;1;0.058279;0.144807;0.005043;-0.155496;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.197536;0.000000;62.500000;83.500000;252.500000;82.500000;0.005263;-0.004174;0.301554;1;0.058524;0.018379;0.004612;-0.206218;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.197536;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;-0.788911;0.000000;1;0.058524;0.018379;0.003255;-0.260140;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.197290;0.000000;63.500000;84.500000;251.500000;82.500000;0.010638;1.594520;0.609507;1;0.058770;-0.047079;0.005446;0.045440;0;Fri Jun 30 11:58:15 2023
0.006136;0.000000;-0.018408;0.000000;0.197290;0.000000;63.500000;84.500000;251.500000;82.500000;0.010638;0.000000;0.609507;1;0.058770;-0.047079;0.009488;0.214436;0;Fri Jun 30 11:58:15 2023
0.009204;0.230097;-0.018408;0.000000;0.197045;0.000000;62.500000;83.500000;251.500000;82.500000;0.005291;-0.801460;0.303149;1;0.917748;0.928205;0.007880;0.318130;0;Fri Jun 30 11:58:15 2023
0.009204;0.230097;-0.018408;0.000000;0.197045;0.000000;62.500000;82.500000;252.500000;82.500000;0.000000;-0.793074;0.000000;1;0.917748;0.928205;0.003724;-0.048261;0;Fri Jun 30 11:58:15 2023
0.006136;-0.230097;-0.021476;-0.230097;0.196759;0.000000;62.500000;83.500000;252.500000;82.500000;0.005263;0.788899;0.301554;1;-0.308219;-0.396842;0.003187;-0.289175;0;Fri Jun 30 11:58:15 2023
0.006136;-0.230097;-0.021476;-0.230097;0.196759;0.000000;62.500000;83.500000;252.500000;82.500000;0.005263;0.000000;0.301554;1;-0.308219;-0.396842;0.004971;-0.288167;0;Fri Jun 30 11:58:15 2023
0.003068;-0.230097;-0.024544;-0.230097;0.196431;0.000000;63.500000;82.500000;251.500000;82.500000;0.000000;-0.788916;0.000000;1;-0.415529;-0.345594;0.003064;-0.131552;0;Fri Jun 30 11:58:15 2023
0.003068;-0.230097;-0.024544;-0.230097;0.196431;0.000000;61.500000;82.500000;252.500000;82.500000;0.000000;0.000000;0.000000;1;-0.415529;-0.345594;0.000541;-0.085806;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.024544;0.000000;0.196104;0.000000;63.500000;83.500000;251.500000;82.500000;0.005319;0.797287;0.304762;1;-0.042582;-0.155317;0.002070;-0.016918;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.024544;0.000000;0.196104;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-0.797278;0.000000;1;-0.042582;-0.155317;0.002608;-0.021746;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;-0.230097;0.195736;0.000000;62.500000;81.500000;251.500000;82.500000;-0.005291;-0.793063;-0.303149;1;0.336263;0.319368;-0.001125;-0.109471;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;-0.230097;0.195736;0.000000;63.500000;83.500000;252.500000;82.500000;0.005291;1.586105;0.303149;1;0.336263;0.319368;-0.000248;-0.045753;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.195368;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;-0.793081;0.000000;1;-0.036748;-0.149483;0.001583;-0.082287;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.195368;0.000000;62.500000;81.500000;252.500000;82.500000;-0.005263;-0.788917;-0.301554;1;-0.036748;-0.149483;-0.001740;-0.008429;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.195000;0.000000;62.500000;82.500000;252.500000;82.500000;0.000000;0.788923;0.000000;1;-0.036380;-0.213059;-0.002094;-0.067930;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.195000;0.000000;63.500000;81.500000;252.500000;82.500000;-0.005291;-0.793072;-0.303149;1;-0.036380;-0.213059;-0.002280;-0.246001;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.194631;0.000000;62.500000;82.500000;251.500000;82.500000;0.000000;0.793093;0.000000;1;-0.036011;-0.232512;-0.002745;-0.006768;0;Fri Jun 30 11:58:15 2023
0.003068;0.000000;-0.027612;0.000000;0.194631;0.000000;62.500000;82.500000;252.500000;82.500000;0.000000;0.000000;0.000000;1;-0.036011;-0.232512;-0.001048;0.060907;0;Fri Jun 30 11:58:15 2023
