Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 11:56:09 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.006136;0.000000;-0.009204;0.000000;0.179087;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.004166;0.303149;1;0.061678;-0.132492;0.004158;0.450327;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.179087;0.000000;63.500000;87.500000;252.500000;87.500000;0.000000;-0.791522;0.000000;1;0.061678;-0.132492;0.003509;0.401799;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178964;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.061801;-0.034734;0.001308;0.065304;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178964;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.061801;-0.034734;0.000079;-0.266169;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178842;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791552;0.303149;1;0.061923;-0.160653;0.001341;-0.130770;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178842;0.000000;61.500000;88.500000;251.500000;87.500000;0.005263;-0.004166;0.301554;1;0.061923;-0.160653;0.004088;0.098515;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178719;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.004166;0.303149;1;0.062046;-0.013194;0.005554;0.292515;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178719;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;-0.791565;0.000000;1;0.062046;-0.013194;0.004018;0.079843;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178596;0.000000;62.500000;88.500000;252.500000;87.500000;0.005263;0.787370;0.301554;1;0.062169;-0.015647;0.002838;-0.015395;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178596;0.000000;63.500000;87.500000;251.500000;86.500000;0.005319;0.008376;0.304762;1;0.062169;-0.015647;0.003887;-0.094656;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178474;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;-0.795758;0.000000;1;0.062291;-0.020352;0.002624;-0.080024;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178474;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.062291;-0.020352;0.001301;-0.126350;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178351;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.062414;-0.115236;0.000997;-0.222265;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178351;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791559;0.303149;1;0.062414;-0.115236;0.001917;-0.003124;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178228;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;-0.791540;0.000000;1;0.062537;-0.092502;0.001603;0.053491;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178228;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.062537;-0.092502;0.000270;0.095470;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178105;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791559;0.303149;1;0.062660;-0.152892;0.002800;0.062902;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.178105;0.000000;62.500000;87.500000;251.500000;85.500000;0.010582;0.791525;0.606282;1;0.062660;-0.152892;0.007119;0.253784;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177983;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;-0.008331;0.603091;1;0.062782;0.098908;0.009279;0.441735;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177983;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;-1.574760;0.000000;1;0.062782;0.098908;0.005749;0.146151;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177860;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.062905;0.048703;0.001675;-0.263177;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177860;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791570;0.303149;1;0.062905;0.048703;0.002920;-0.448394;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177737;0.000000;61.500000;87.500000;251.500000;87.500000;0.000000;-0.791585;0.000000;1;0.063028;-0.055139;0.002632;-0.335083;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177737;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791570;0.303149;1;0.063028;-0.055139;0.002127;0.085825;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177615;0.000000;63.500000;87.500000;251.500000;85.500000;0.010638;0.799934;0.609507;1;0.063151;-0.084168;0.006238;0.330327;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177615;0.000000;62.500000;87.500000;252.500000;87.500000;0.000000;-1.591544;0.000000;1;0.063151;-0.084168;0.005895;0.217335;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177492;0.000000;61.500000;88.500000;251.500000;87.500000;0.005263;0.787409;0.301554;1;0.063273;0.054436;0.004077;0.137942;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177492;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;-0.787437;0.000000;1;0.063273;0.054436;0.003006;-0.304417;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177369;0.000000;61.500000;88.500000;251.500000;87.500000;0.005263;0.787411;0.301554;1;0.063396;-0.051620;0.002050;-0.154777;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177369;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.004166;0.303149;1;0.063396;-0.051620;0.004011;-0.046730;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177246;0.000000;63.500000;87.500000;252.500000;87.500000;0.000000;-0.791558;0.000000;1;0.063519;-0.014549;0.003372;0.027682;0;Fri Jun 30 11:56:19 2023
0.006136;0.000000;-0.009204;0.000000;0.177246;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791590;0.303149;1;0.063519;-0.014549;0.003573;0.092525;0;Fri Jun 30 11:56:19 2023
0.003068;-0.230097;-0.009204;0.000000;0.177124;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.000000;0.303149;1;-0.795091;-0.776528;0.004868;0.026872;0;Fri Jun 30 11:56:19 2023
0.003068;-0.230097;-0.009204;0.000000;0.177124;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;-0.791600;0.000000;1;-0.795091;-0.776528;0.002490;-0.017663;0;Fri Jun 30 11:56:19 2023
0.006136;0.230097;-0.006136;0.230097;0.177042;0.000000;63.500000;87.500000;251.500000;87.500000;0.000000;0.000000;0.000000;1;0.431244;0.297275;0.000277;-0.125788;0;Fri Jun 30 11:56:19 2023
0.006136;0.230097;-0.006136;0.230097;0.177042;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.791595;0.303149;1;0.431244;0.297275;0.002460;-0.106984;0;Fri Jun 30 11:56:19 2023
0.009204;0.230097;-0.006136;0.000000;0.176960;0.000000;62.500000;88.500000;251.500000;87.500000;0.005291;0.000000;0.303149;1;0.917440;0.669637;0.005056;0.056941;0;Fri Jun 30 11:56:19 2023
0.009204;0.230097;-0.006136;0.000000;0.176960;0.000000;62.500000;89.500000;250.500000;87.500000;0.010638;0.799971;0.609507;1;0.917440;0.669637;0.007155;0.387398;0;Fri Jun 30 11:56:19 2023
0.009204;0.000000;-0.006136;0.000000;0.176878;0.000000;62.500000;89.500000;250.500000;87.500000;0.010638;0.000000;0.609507;1;0.171523;0.096252;0.009315;0.426717;0;Fri Jun 30 11:56:19 2023
0.009204;0.000000;-0.006136;0.000000;0.176878;0.000000;62.500000;89.500000;251.500000;87.500000;0.010582;-0.008420;0.606282;1;0.171523;0.096252;0.010172;0.355908;0;Fri Jun 30 11:56:19 2023
0.006136;-0.230097;-0.009204;-0.230097;0.176755;0.000000;61.500000;88.500000;251.500000;87.500000;0.005263;-0.795721;0.301554;1;-0.308610;-0.160296;0.008959;-0.013549;0;Fri Jun 30 11:56:19 2023
