Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 16:37:33 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.235928, 0.398786, -7.946669, 0.337026, 0.166832
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;0.098175;0.000000;0.111142;0.000000;46.500000;130.500000;254.500000;129.500000;0.000000;0.000000;0.000000;0;-0.106655;-0.195927;0.000000;0.000000;0.000000;0.000000;0.000000;0.439052;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.098175;0.000000;0.111142;0.000000;41.500000;126.500000;252.500000;130.500000;-0.018955;-2.843261;-1.086046;1;-0.106655;-6.094652;-0.004648;-1.357373;-0.004648;-0.697168;-2.324267;0.396222;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.098175;0.000000;0.111797;0.000000;41.500000;127.500000;253.500000;127.500000;0.000000;2.843261;0.000000;1;-0.107118;5.315875;-0.007016;0.054014;-0.007016;-0.355207;2.305284;0.380194;0;Sun Jan 21 16:37:37 2024
0.000000;-0.460194;0.098175;0.000000;0.112451;0.000000;41.500000;126.500000;252.500000;128.500000;-0.009478;-1.421758;-0.543072;1;-1.337996;-3.065796;-0.005899;0.256730;-0.005899;0.167575;-1.087754;0.373975;0;Sun Jan 21 16:37:37 2024
0.000000;0.000000;0.098175;0.000000;0.113106;0.000000;44.500000;127.500000;252.500000;127.500000;0.000000;1.421758;0.000000;1;-0.197315;2.526166;-0.005329;1.107103;-0.005329;0.085379;1.160849;0.371528;0;Sun Jan 21 16:37:37 2024
0.000000;0.000000;0.098175;0.000000;0.113760;0.000000;42.500000;127.500000;252.500000;125.500000;0.009524;1.428528;0.545658;1;-0.197778;2.816234;-0.000380;0.387905;0.000000;0.799421;1.219936;0.370560;0;Sun Jan 21 16:37:37 2024
0.003068;0.460194;0.098175;0.000000;0.114415;0.000000;38.500000;128.500000;252.500000;127.500000;0.004673;-0.727599;0.267735;1;1.032174;-1.499119;0.003287;0.572929;0.000000;0.000000;-0.563185;0.370176;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.098175;0.000000;0.115069;0.000000;41.500000;126.500000;252.500000;127.500000;-0.004739;-1.411825;-0.271542;1;-0.109432;-3.055406;0.001659;-0.767522;0.000000;0.000000;-1.171498;0.370024;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.101243;0.460194;0.115744;0.000000;41.500000;126.500000;254.500000;126.500000;0.000000;0.710895;0.000000;1;-0.689786;0.619505;-0.000317;-0.864043;0.000000;0.000000;0.567725;0.369963;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.101243;0.000000;0.116419;0.000000;41.500000;126.500000;252.500000;126.500000;0.000000;0.000000;0.000000;1;-0.114054;-0.067548;-0.000162;0.323026;0.000000;0.000000;0.056651;0.369939;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.101243;0.000000;0.117094;0.000000;44.500000;127.500000;253.500000;127.500000;0.000000;0.000000;0.000000;1;-0.114531;-0.171999;-0.000082;0.644138;0.000000;0.000000;0.013791;0.369930;0;Sun Jan 21 16:37:37 2024
0.003068;0.000000;0.101243;0.000000;0.117769;0.000000;40.500000;127.500000;252.500000;127.500000;0.000000;0.000000;0.000000;1;-0.115008;-0.174395;-0.000042;-0.302912;0.000000;0.000000;0.012544;0.369926;0;Sun Jan 21 16:37:37 2024
0.006136;0.460194;0.101243;0.000000;0.118444;0.000000;41.500000;126.500000;253.500000;127.500000;-0.004717;-0.707542;-0.270261;1;1.114930;-1.649383;-0.001178;-0.585595;0.000000;0.000000;-0.568758;0.369925;0;Sun Jan 21 16:37:37 2024
0.006136;0.000000;0.101243;0.000000;0.119119;0.000000;41.500000;126.500000;253.500000;127.500000;-0.004717;0.000000;-0.270261;0;-0.026691;-0.285178;-0.002913;-0.128541;0.000000;0.000000;0.001948;0.369924;0;Sun Jan 21 16:37:37 2024
