Starting new run:  K= -1.414200, -2.327300, 47.896800, -2.156900, 4.349700 - Sun Jan 21 15:42:16 2024
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.707784, 1.164776, -21.328502, 0.958377, -1.185657
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;-0.003068;0.000000;0.220004;0.000000;42.500000;113.500000;253.500000;111.500000;0.009478;0.947839;0.543072;1;-0.157043;3.194499;0.002324;0.452498;0.000000;0.000000;0.778714;0.439052;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.220004;0.000000;42.500000;113.500000;253.500000;112.500000;0.004739;-0.473909;0.271542;1;-0.157043;-2.529253;0.004670;0.208248;0.004670;0.467031;-0.563017;0.396222;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219973;0.000000;42.500000;113.500000;253.500000;111.500000;0.009478;0.473909;0.543072;1;-0.157000;2.228279;0.005866;0.131641;0.005866;0.119539;0.517571;0.380194;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219942;0.000000;42.500000;113.500000;253.500000;111.500000;0.009478;0.000000;0.543072;1;-0.156957;-0.453242;0.007637;-0.081502;0.007637;0.177108;-0.118426;0.373975;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219911;0.000000;42.500000;113.500000;253.500000;115.500000;-0.009478;-1.895678;-0.543072;1;-0.156913;-6.821713;0.003891;-0.708420;0.000000;-0.763678;-1.541306;0.371528;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219881;0.000000;42.500000;113.500000;253.500000;115.500000;-0.009478;0.000000;-0.543072;1;-0.156870;1.261778;-0.002666;-0.887860;0.000000;0.000000;0.389286;0.370560;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219850;0.000000;42.500000;113.500000;253.500000;114.500000;-0.004739;0.473909;-0.271542;1;-0.156826;1.074431;-0.004844;-0.102097;-0.004844;-0.484439;0.370194;0.370176;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219819;0.000000;42.500000;114.500000;253.500000;112.500000;0.009478;1.421769;0.543072;1;-0.156783;4.570292;-0.001306;1.395228;0.000000;0.484439;1.134925;0.370024;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219789;0.000000;42.500000;114.500000;253.500000;112.500000;0.009478;0.000000;0.543072;1;-0.156740;-1.196231;0.003983;0.718993;0.000000;0.000000;-0.249053;0.369963;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219758;0.000000;41.500000;114.500000;253.500000;112.500000;0.009434;-0.004471;0.540510;1;-0.156696;0.189927;0.006666;-0.171078;0.006666;0.666642;0.040065;0.369939;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219727;0.000000;42.500000;113.500000;253.500000;112.500000;0.004739;-0.469438;0.271542;1;-0.156653;-1.727118;0.006872;-0.525143;0.006872;0.020533;-0.402937;0.369930;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219697;0.000000;40.500000;113.500000;253.500000;112.500000;0.004695;-0.004450;0.268992;1;-0.156610;0.369302;0.005814;-0.022788;0.005814;-0.105736;0.090665;0.369926;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219666;0.000000;41.500000;114.500000;252.500000;113.500000;0.004739;0.004450;0.271542;1;-0.156566;-0.078156;0.005276;0.034220;0.005276;-0.053872;-0.006284;0.369925;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219635;0.000000;42.500000;114.500000;253.500000;115.500000;-0.004739;-0.947860;-0.271542;1;-0.156523;-3.516745;0.002688;-0.484648;0.000000;-0.527568;-0.768334;0.369924;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219605;0.000000;41.500000;114.500000;253.500000;112.500000;0.009434;1.417298;0.540510;1;-0.156479;5.785490;0.002521;0.236509;0.000000;0.000000;1.372092;0.369924;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219574;0.000000;41.500000;114.500000;253.500000;113.500000;0.004717;-0.471674;0.270261;1;-0.156436;-3.062169;0.004754;0.350417;0.004754;0.475397;-0.686596;0.369924;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219543;0.000000;41.500000;114.500000;253.500000;112.500000;0.009434;0.471674;0.540510;1;-0.156393;2.336007;0.005892;0.398924;0.005892;0.113791;0.541909;0.369924;0;Sun Jan 21 15:42:28 2024
0.003068;0.000000;-0.003068;0.000000;0.219513;0.000000;42.500000;114.500000;253.500000;113.500000;0.004739;-0.469438;0.271542;1;-0.156349;-2.207642;0.006477;-0.472409;0.006477;0.058525;-0.509134;0.369924;0;Sun Jan 21 15:42:28 2024
0.000000;-0.306796;-0.003068;0.000000;0.219482;0.000000;41.500000;113.500000;253.500000;115.500000;-0.009434;-1.417298;-0.540510;1;-1.637723;-4.757262;0.002149;-0.742216;0.000000;-0.647713;-1.047645;0.369924;0;Sun Jan 21 15:42:28 2024
0.000000;0.000000;-0.003068;0.000000;0.219451;0.000000;42.500000;114.500000;253.500000;113.500000;0.004739;1.417298;0.271542;1;-0.303208;5.996944;-0.000056;0.036728;0.000000;0.000000;1.449029;0.369924;0;Sun Jan 21 15:42:28 2024
0.006136;0.613592;-0.000000;0.306796;0.219451;0.000000;41.500000;113.500000;253.500000;115.500000;-0.009434;-1.417298;-0.540510;1;1.990757;-7.387499;-0.001180;-0.198514;0.000000;0.000000;-1.461922;0.369924;0;Sun Jan 21 15:42:28 2024
0.009204;0.306796;0.006136;0.613592;0.219513;0.000000;42.500000;115.500000;252.500000;114.500000;0.004762;1.419555;0.272835;1;0.127136;5.191263;-0.001747;0.559874;0.000000;0.000000;1.591625;0.369924;0;Sun Jan 21 15:42:28 2024
0.009204;0.000000;0.003068;-0.306796;0.219543;0.000000;42.500000;115.500000;253.500000;116.500000;-0.004739;-0.950117;-0.271542;1;0.784947;-4.054496;-0.000884;-0.356715;0.000000;0.000000;-1.001506;0.369924;0;Sun Jan 21 15:42:28 2024
0.006136;-0.306796;0.003068;0.000000;0.219574;0.000000;41.500000;115.500000;252.500000;113.500000;0.009478;1.421769;0.543072;1;-1.358242;5.692442;0.000711;0.634994;0.000000;0.000000;1.373894;0.369924;0;Sun Jan 21 15:42:28 2024
