Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Sun Jan 21 14:17:01 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.333656, 0.554470, -10.498437, 0.460679, -0.087547
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.006136;0.000000;-0.024544;0.000000;0.120182;0.000000;41.500000;104.500000;252.500000;103.500000;0.004739;0.710895;0.271542;1;0.146074;1.856849;0.001162;0.339381;0.000000;0.000000;0.584048;0.439052;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.024544;0.000000;0.120182;0.000000;41.500000;104.500000;252.500000;103.500000;0.004739;0.000000;0.271542;1;0.146074;-0.015274;0.002916;0.325876;0.000000;0.000000;-0.013275;0.396222;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.024544;0.000000;0.120019;0.000000;42.500000;104.500000;253.500000;105.500000;-0.004739;-1.421790;-0.271542;1;0.146238;-3.824506;0.001486;-0.586782;0.000000;0.000000;-1.172040;0.380194;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.024544;0.000000;0.119855;0.000000;41.500000;104.500000;253.500000;105.500000;-0.004717;0.003353;-0.270261;1;0.146402;-0.024085;-0.001562;-0.828225;0.000000;0.000000;0.034659;0.373975;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.024544;0.000000;0.119691;0.000000;42.500000;104.500000;253.500000;101.500000;0.014217;2.840100;0.814577;1;0.146565;7.584509;0.001534;1.185851;0.000000;0.000000;2.346336;0.371528;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.024544;0.000000;0.119528;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;0.000000;0.814577;1;0.146729;0.016222;0.007753;1.739572;0.007753;1.163024;-0.058588;0.370560;0;Sun Jan 21 14:17:16 2024
0.003068;-0.460194;-0.024544;0.000000;0.119364;0.000000;42.500000;104.500000;252.500000;104.500000;0.000000;-2.132558;0.000000;1;-1.457838;-5.553787;0.007436;-0.704240;0.007436;-0.047560;-1.773069;0.370176;0;Sun Jan 21 14:17:16 2024
0.003068;0.000000;-0.024544;0.000000;0.119201;0.000000;42.500000;104.500000;253.500000;101.500000;0.014217;2.132558;0.814577;1;0.034321;5.974163;0.007275;-0.869249;0.007275;-0.024232;1.784416;0.370024;0;Sun Jan 21 14:17:16 2024
0.006136;0.460194;-0.024544;0.000000;0.119037;0.000000;41.500000;103.500000;252.500000;104.500000;-0.004739;-2.843453;-0.271542;1;1.639216;-7.592069;0.006030;-0.524779;0.006030;-0.186658;-2.385927;0.369963;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.460194;0.118894;0.000000;42.500000;103.500000;253.500000;102.500000;0.004739;1.421790;0.271542;1;-0.604493;3.234751;0.003073;0.598904;0.000000;-0.904574;1.218905;0.369939;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.118751;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;1.421663;0.814577;1;0.142408;3.980193;0.006214;0.205716;0.006214;0.932033;1.182855;0.369930;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.118607;0.000000;41.500000;104.500000;253.500000;101.500000;0.014150;-0.010058;0.810735;1;0.142551;0.131992;0.010121;1.152549;0.010121;0.586178;-0.048428;0.369926;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.118464;0.000000;42.500000;103.500000;253.500000;101.500000;0.009478;-0.700741;0.543072;1;0.142694;-1.614366;0.010951;-0.065064;0.010951;0.124370;-0.596520;0.369925;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.118321;0.000000;42.500000;104.500000;253.500000;105.500000;-0.004739;-2.132654;-0.271542;1;0.142837;-5.526838;0.006741;-1.897004;0.006741;-0.631382;-1.755628;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.118178;0.000000;42.500000;104.500000;252.500000;104.500000;0.000000;0.710895;0.000000;1;0.142981;2.028212;0.002273;-0.765275;0.000000;-1.011199;0.625271;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.118035;0.000000;42.500000;103.500000;253.500000;101.500000;0.009478;1.421758;0.543072;1;0.143124;3.816859;0.003482;1.181493;0.000000;0.000000;1.163214;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.117892;0.000000;41.500000;103.500000;253.500000;102.500000;0.004717;-0.714216;0.270261;1;0.143267;-1.892084;0.005255;0.945540;0.005255;0.788217;-0.617801;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.018408;0.460194;0.117769;0.000000;41.500000;104.500000;253.500000;101.500000;0.014150;1.414958;0.810735;1;-0.608466;3.221833;0.007303;0.026175;0.007303;0.307306;1.168192;0.369924;0;Sun Jan 21 14:17:16 2024
0.009204;0.460194;-0.018408;0.000000;0.117646;0.000000;42.500000;106.500000;253.500000;105.500000;0.004739;-1.411605;0.271542;1;1.743145;-3.545713;0.008353;-0.662903;0.008353;0.157395;-1.161466;0.369924;0;Sun Jan 21 14:17:16 2024
0.009204;0.000000;-0.018408;0.000000;0.117523;0.000000;41.500000;104.500000;253.500000;105.500000;-0.004717;-1.418437;-0.270261;1;0.251272;-3.661662;0.004261;-0.538535;0.004261;-0.613734;-1.150893;0.369924;0;Sun Jan 21 14:17:16 2024
0.009204;0.000000;-0.018408;0.000000;0.117401;0.000000;42.500000;106.500000;253.500000;102.500000;0.018955;3.550803;1.086046;1;0.251394;9.682904;0.005662;0.619214;0.005662;0.210159;2.949215;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.117114;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;-1.428209;0.540510;1;-0.601338;-3.024929;0.009846;0.724459;0.009846;0.627536;-1.249780;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;-0.460194;-0.021476;0.000000;0.116971;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;0.717505;0.814577;1;-1.460544;2.126402;0.010816;0.762523;0.010816;0.145465;0.558359;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;0.000000;-0.024544;-0.460194;0.116808;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;0.000000;0.814577;1;-1.460544;0.278468;0.012483;-0.755859;0.012483;0.250047;-0.030515;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;0.000000;-0.021476;0.460194;0.116664;0.000000;42.500000;102.500000;253.500000;105.500000;-0.014217;-4.265115;-0.814577;1;-0.714998;-12.023722;0.006360;-1.917267;0.006360;-0.918407;-3.525397;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.460194;-0.018408;0.460194;0.116542;0.000000;41.500000;103.500000;254.500000;104.500000;-0.004695;1.428338;-0.268992;1;0.884757;3.323652;-0.001397;-0.959884;0.000000;-0.953983;1.297828;0.369924;0;Sun Jan 21 14:17:16 2024
0.009204;0.460194;-0.015340;0.460194;0.116439;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;2.836778;0.814577;1;0.992496;6.880009;0.001623;1.441937;0.000000;0.000000;2.362070;0.369924;0;Sun Jan 21 14:17:16 2024
0.012272;0.460194;-0.015340;0.000000;0.116337;0.000000;42.500000;106.500000;253.500000;105.500000;0.004739;-1.421663;0.271542;1;1.852090;-3.742181;0.005475;1.628889;0.005475;0.821266;-1.188280;0.369924;0;Sun Jan 21 14:17:16 2024
0.012272;0.000000;-0.015340;0.000000;0.116235;0.000000;42.500000;106.500000;253.500000;105.500000;0.004739;0.000000;0.271542;1;0.360197;0.146098;0.005114;-0.698800;0.005114;-0.054208;0.015093;0.369924;0;Sun Jan 21 14:17:16 2024
0.012272;0.000000;-0.015340;0.000000;0.116133;0.000000;42.500000;106.500000;253.500000;103.500000;0.014217;1.421663;0.814577;1;0.360299;3.950610;0.007254;-0.418174;0.007254;0.320973;1.164280;0.369924;0;Sun Jan 21 14:17:16 2024
0.009204;-0.460194;-0.018408;-0.460194;0.116010;0.000000;42.500000;106.500000;252.500000;104.500000;0.009524;-0.704029;0.545658;1;-0.492453;-0.992028;0.009517;0.929269;0.009517;0.339499;-0.617831;0.369924;0;Sun Jan 21 14:17:16 2024
0.009204;0.000000;-0.018408;0.000000;0.115887;0.000000;42.500000;104.500000;252.500000;104.500000;0.000000;-1.428528;0.000000;1;0.252908;-3.759051;0.007184;-0.570293;0.007184;-0.349928;-1.214564;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;-0.460194;-0.018408;0.000000;0.115764;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;2.132558;0.814577;1;-1.351700;5.935688;0.007146;-0.345606;0.007146;-0.005660;1.776091;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;-0.460194;0.115621;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;0.000000;0.814577;1;0.892294;0.896955;0.010613;0.929719;0.010613;0.520019;-0.049306;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.115478;0.000000;41.500000;104.500000;252.500000;104.500000;0.000000;-2.132558;0.000000;1;0.145680;-5.624345;0.008893;-0.165138;0.008893;-0.257953;-1.810971;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.115335;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;1.415052;0.540510;1;0.145823;4.048112;0.006844;-0.904617;0.006844;-0.307360;1.195601;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;-0.460194;-0.021476;0.000000;0.115192;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;0.000000;0.540510;1;-1.458764;0.116160;0.008113;0.151247;0.008113;0.190371;-0.031607;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;0.000000;-0.021476;0.000000;0.115049;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;0.000000;0.540510;1;0.033375;0.202190;0.008760;0.985244;0.008760;0.096994;-0.012445;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.460194;-0.021476;0.000000;0.114905;0.000000;41.500000;103.500000;253.500000;105.500000;-0.009434;-2.830105;-0.540510;1;1.638249;-7.494834;0.004463;-1.633764;0.004463;-0.644523;-2.337875;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.114762;0.000000;41.500000;104.500000;254.500000;104.500000;0.000000;1.415052;0.000000;1;0.146396;3.879616;-0.000039;-0.986757;0.000000;-0.669489;1.221470;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.114619;0.000000;42.500000;104.500000;253.500000;102.500000;0.009478;1.421758;0.543072;1;0.146539;3.746140;0.002304;1.099302;0.000000;0.000000;1.153697;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.114476;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;-0.006706;0.540510;1;0.146683;0.016129;0.005811;1.754235;0.005811;0.871683;-0.036588;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;-0.460194;-0.021476;0.000000;0.114333;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;0.000000;0.540510;1;-1.457905;0.159917;0.007587;-0.307585;0.007587;0.266381;-0.012410;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;0.000000;-0.021476;0.000000;0.114190;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;0.000000;0.540510;1;0.034234;0.192056;0.008492;-0.850929;0.008492;0.135721;-0.012796;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;0.000000;-0.021476;0.000000;0.114046;0.000000;41.500000;104.500000;253.500000;105.500000;-0.004717;-2.122594;-0.270261;1;0.034377;-5.572118;0.005483;-0.577394;0.005483;-0.451310;-1.756653;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.460194;-0.021476;0.000000;0.113903;0.000000;42.500000;103.500000;253.500000;105.500000;-0.009478;-0.714216;-0.543072;1;1.639251;-1.873111;-0.000687;-0.915783;0.000000;-0.822475;-0.545835;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.113760;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;3.554316;0.814577;1;0.147398;9.519358;0.000812;0.656820;0.000000;0.000000;2.951049;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.113617;0.000000;42.500000;103.500000;252.500000;104.500000;-0.004762;-2.846838;-0.272835;1;0.147542;-7.781119;0.002732;0.580823;0.000000;0.000000;-2.406953;0.369924;0;Sun Jan 21 14:17:16 2024
0.006136;0.000000;-0.021476;0.000000;0.113474;0.000000;42.500000;103.500000;253.500000;102.500000;0.004739;1.425175;0.271542;1;0.147685;3.935128;0.001386;0.382630;0.000000;0.000000;1.222037;0.369924;0;Sun Jan 21 14:17:16 2024
0.003068;-0.460194;-0.021476;0.000000;0.113331;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;1.421663;0.814577;1;-1.456903;3.830199;0.005354;-0.265181;0.005354;0.803174;1.144655;0.369924;0;Sun Jan 21 14:17:17 2024
0.003068;0.000000;-0.024544;-0.460194;0.113167;0.000000;42.500000;104.500000;253.500000;102.500000;0.009478;-0.710799;0.543072;1;0.787112;-1.034496;0.008538;0.961818;0.008538;0.477561;-0.623860;0.369924;0;Sun Jan 21 14:17:17 2024
0.003068;0.000000;-0.024544;0.000000;0.113003;0.000000;42.500000;105.500000;253.500000;105.500000;0.000000;-1.421758;0.000000;1;0.040518;-3.748604;0.006674;-0.441004;0.006674;-0.279586;-1.209599;0.369924;0;Sun Jan 21 14:17:17 2024
0.003068;0.000000;-0.024544;0.000000;0.112840;0.000000;41.500000;103.500000;253.500000;102.500000;0.004717;0.707542;0.270261;1;0.040682;2.055216;0.004557;-1.091205;0.004557;-0.317575;0.604488;0.369924;0;Sun Jan 21 14:17:17 2024
0.003068;0.000000;-0.024544;0.000000;0.112676;0.000000;42.500000;105.500000;253.500000;102.500000;0.014217;1.425016;0.814577;1;0.040846;3.934350;0.006964;0.725423;0.006964;0.361099;1.156757;0.369924;0;Sun Jan 21 14:17:17 2024
