Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 16:46:15 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.235928, 0.398786, -7.946669, 0.337026, 0.166832
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;0.024544;0.000000;0.239690;0.000000;33.500000;121.500000;252.500000;120.500000;0.004566;0.684927;0.261623;1;-0.109548;1.229121;0.001120;0.326984;0.000000;0.000000;0.562714;0.439052;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.024544;0.000000;0.239853;0.000000;33.500000;121.500000;252.500000;120.500000;0.004566;0.000000;0.261623;0;-0.109663;-0.062344;0.002810;0.313972;0.000000;0.000000;0.022113;0.396222;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.024544;0.000000;0.240017;0.000000;41.500000;119.500000;253.500000;121.500000;-0.009434;-2.099979;-0.540510;1;-0.109779;-4.455342;0.000238;-0.913909;0.000000;0.000000;-1.719247;0.380194;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.024544;0.000000;0.240180;0.000000;33.500000;120.500000;252.500000;117.500000;0.013698;3.469718;0.784825;1;-0.109895;6.839085;0.001167;0.522239;0.000000;0.000000;2.824656;0.373975;0;Sun Jan 21 16:46:30 2024
0.006136;0.460194;0.024544;0.000000;0.240344;0.000000;33.500000;122.500000;254.500000;118.500000;0.018098;0.659970;1.036914;1;1.120405;1.579134;0.008391;1.645846;0.008391;1.258608;0.618729;0.371528;0;Sun Jan 21 16:46:30 2024
0.006136;0.000000;0.021476;-0.460194;0.240487;0.000000;33.500000;121.500000;254.500000;118.500000;0.013574;-0.678562;0.777723;1;0.559036;-0.640075;0.012041;1.031671;0.012041;0.547527;-0.552863;0.370560;0;Sun Jan 21 16:46:30 2024
0.003068;-0.460194;0.021476;0.000000;0.240630;0.000000;33.500000;121.500000;253.500000;119.500000;0.009091;-0.672475;0.520856;1;-1.247690;-1.353861;0.011692;-1.479445;0.011692;-0.052309;-0.604211;0.370176;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.021476;0.000000;0.240774;0.000000;32.500000;120.500000;254.500000;118.500000;0.009009;-0.012284;0.516164;1;-0.106647;0.033878;0.010395;-0.781090;0.010395;-0.194555;-0.029310;0.370024;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.021476;0.000000;0.240917;0.000000;32.500000;120.500000;254.500000;118.500000;0.009009;0.000000;0.516164;1;-0.106749;0.081729;0.009714;0.591434;0.009714;-0.102138;-0.001982;0.369963;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;-0.460194;0.241040;0.000000;32.500000;121.500000;252.500000;119.500000;0.009091;0.012284;0.520856;1;0.473041;0.679065;0.009387;0.223270;0.009387;-0.049027;0.008929;0.369939;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.241162;0.000000;33.500000;120.500000;254.500000;120.500000;0.000000;-1.363599;0.000000;1;-0.103255;-2.837993;0.007012;-1.030875;0.007012;-0.356322;-1.149130;0.369930;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.241285;0.000000;33.500000;120.500000;254.500000;120.500000;0.000000;0.000000;0.000000;0;-0.103342;-0.145061;0.003573;-0.640782;0.000000;-1.051785;-0.022745;0.369926;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.241408;0.000000;33.500000;120.500000;253.500000;119.500000;0.004545;0.681813;0.260434;1;-0.103429;1.308470;0.002935;0.402591;0.000000;0.000000;0.570946;0.369925;0;Sun Jan 21 16:46:30 2024
0.000000;-0.460194;0.018408;0.000000;0.241530;0.000000;33.500000;120.500000;253.500000;119.500000;0.004545;0.000000;0.260434;0;-1.333931;-0.029805;0.003724;0.578931;0.000000;0.000000;0.022023;0.369924;0;Sun Jan 21 16:46:30 2024
0.000000;0.000000;0.018408;0.000000;0.241653;0.000000;33.500000;120.500000;253.500000;117.500000;0.013636;1.363514;0.781258;1;-0.192874;2.783971;0.006356;0.547734;0.006356;0.953327;1.125907;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.460194;0.018408;0.000000;0.241776;0.000000;33.500000;120.500000;253.500000;119.500000;0.004545;-1.363514;0.260434;1;1.037455;-2.683186;0.007696;-0.217004;0.007696;0.201088;-1.094554;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.241899;0.000000;33.500000;120.500000;254.500000;118.500000;0.009050;0.675616;0.518500;1;-0.103776;1.326148;0.007255;0.019170;0.007255;-0.066218;0.527524;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242021;0.000000;33.500000;119.500000;254.500000;117.500000;0.009050;0.000000;0.518500;1;-0.103863;0.079173;0.008134;-0.222998;0.008134;0.131923;0.014365;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242144;0.000000;34.500000;120.500000;254.500000;118.500000;0.009091;0.006170;0.520856;1;-0.103949;0.067121;0.008592;0.396444;0.008592;0.068727;0.004163;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242267;0.000000;32.500000;120.500000;255.500000;118.500000;0.008968;-0.018343;0.513850;1;-0.104036;0.022424;0.008806;0.030346;0.008806;0.032032;-0.016333;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242389;0.000000;33.500000;120.500000;253.500000;119.500000;0.004545;-0.663442;0.260434;1;-0.104123;-1.322218;0.007800;-0.550367;0.007800;-0.150854;-0.546757;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242512;0.000000;33.500000;120.500000;254.500000;117.500000;0.013574;1.354261;0.777723;1;-0.104210;2.782601;0.008417;0.350326;0.008417;0.092529;1.101409;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242635;0.000000;32.500000;121.500000;253.500000;118.500000;0.013574;0.000000;0.777723;1;-0.104297;0.187051;0.010945;0.705451;0.010945;0.379208;0.025059;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242758;0.000000;32.500000;121.500000;253.500000;118.500000;0.013574;0.000000;0.777723;0;-0.104383;0.145004;0.012233;0.285985;0.012233;0.193207;-0.006977;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.242880;0.000000;33.500000;120.500000;254.500000;118.500000;0.009050;-0.678645;0.518500;1;-0.104470;-1.253182;0.011780;-0.803763;0.011780;-0.067965;-0.565478;0.369924;0;Sun Jan 21 16:46:30 2024
0.003068;0.000000;0.018408;0.000000;0.243003;0.000000;33.500000;120.500000;254.500000;118.500000;0.009050;0.000000;0.518500;0;-0.104557;0.064991;0.010440;-0.256323;0.010440;-0.201032;-0.018131;0.369924;0;Sun Jan 21 16:46:30 2024
