Starting new run:  K= -1.414200, -2.327300, 47.896800, -2.156900, 4.349700 - Sun Jan 21 15:55:59 2024
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.707784, 1.164776, -21.328502, 0.958377, -1.185657
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;-0.015340;0.000000;0.064304;0.000000;42.500000;108.500000;254.500000;109.500000;-0.004717;-0.471695;-0.270261;1;0.091706;-1.796271;-0.001157;-0.225187;0.000000;0.000000;-0.387529;0.439052;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.015340;0.000000;0.064151;0.000000;42.500000;108.500000;254.500000;108.500000;0.000000;0.471695;0.000000;1;0.091923;2.003143;-0.001746;0.008961;0.000000;0.000000;0.492399;0.396222;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.015340;0.000000;0.063998;0.000000;42.500000;108.500000;253.500000;108.500000;0.000000;0.000000;0.000000;1;0.092140;-0.529154;-0.000890;0.155195;0.000000;0.000000;-0.099258;0.380194;0;Sun Jan 21 15:56:09 2024
0.006136;0.306796;-0.015340;0.000000;0.063844;0.000000;42.500000;108.500000;253.500000;106.500000;0.009478;0.947839;0.543072;1;1.573774;3.534820;0.001871;0.631685;0.000000;0.000000;0.804607;0.373975;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.015340;0.000000;0.063691;0.000000;41.500000;109.500000;253.500000;106.500000;0.014150;0.467161;0.810735;1;-1.241897;1.062103;0.006747;0.531124;0.006747;0.674690;0.182385;0.371528;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.018408;-0.306796;0.063507;0.000000;42.500000;108.500000;253.500000;106.500000;0.009478;-0.467161;0.543072;1;-0.719714;-0.993478;0.009231;0.068199;0.009231;0.248433;-0.471385;0.370560;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.018408;0.000000;0.063323;0.000000;41.500000;108.500000;253.500000;108.500000;0.000000;-0.947839;0.000000;1;-0.046711;-3.030371;0.007027;-0.771271;0.007027;-0.220381;-0.763329;0.370176;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.018408;0.000000;0.063139;0.000000;43.500000;108.500000;254.500000;108.500000;0.000000;0.000000;0.000000;1;1.434967;0.845618;0.003580;-0.589920;0.000000;-0.702741;0.165661;0.370024;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.018408;0.000000;0.062955;0.000000;42.500000;108.500000;254.500000;108.500000;0.000000;0.000000;0.000000;1;0.100756;-0.093216;0.001824;0.069923;0.000000;0.000000;-0.030899;0.369963;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.018408;0.000000;0.062770;0.000000;42.500000;108.500000;254.500000;108.500000;0.000000;0.000000;0.000000;1;-1.380401;0.044964;0.000929;0.250531;0.000000;0.000000;0.010662;0.369939;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.021476;-0.306796;0.062556;0.000000;43.500000;107.500000;253.500000;106.500000;0.004762;0.476187;0.272835;1;0.623243;2.411567;0.001641;0.117643;0.000000;0.000000;0.393066;0.369930;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.021476;0.000000;0.062341;0.000000;42.500000;107.500000;254.500000;108.500000;-0.004717;-0.947881;-0.270261;1;-0.038182;-4.038714;0.000847;-0.326016;0.000000;0.000000;-0.929055;0.369926;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.018408;0.306796;0.062157;0.000000;42.500000;108.500000;254.500000;108.500000;0.000000;0.471695;0.000000;1;-0.706791;1.891972;-0.000725;-0.065290;0.000000;0.000000;0.605441;0.369925;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.018408;0.000000;0.061973;0.000000;42.500000;107.500000;253.500000;106.500000;0.004739;0.473930;0.271542;1;1.436615;1.375357;0.000793;0.230599;0.000000;0.000000;0.317767;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.018408;0.000000;0.061789;0.000000;42.500000;107.500000;254.500000;109.500000;-0.009434;-1.417298;-0.540510;1;0.102404;-5.498612;-0.000747;-0.212110;0.000000;0.000000;-1.245668;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.018408;0.000000;0.061605;0.000000;42.500000;108.500000;253.500000;106.500000;0.009478;1.891207;0.543072;1;-1.378752;8.016130;-0.000370;0.231215;0.000000;0.000000;1.857167;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.018408;0.000000;0.061421;0.000000;43.500000;107.500000;253.500000;108.500000;-0.004762;-1.424026;-0.272835;1;-0.044021;-6.935217;0.000968;-0.187727;0.000000;0.000000;-1.594953;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.018408;0.000000;0.061237;0.000000;42.500000;107.500000;254.500000;108.500000;-0.004717;0.004492;-0.270261;1;1.437657;1.448232;-0.001831;0.008288;0.000000;0.000000;0.363172;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.306796;-0.015340;0.306796;0.061083;0.000000;41.500000;109.500000;253.500000;109.500000;0.000000;0.471695;0.000000;1;0.915950;0.634026;-0.002089;-0.386878;0.000000;0.000000;0.332556;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.018408;-0.306796;0.060899;0.000000;42.500000;109.500000;254.500000;108.500000;0.004717;0.471695;0.270261;1;-0.569080;2.250352;0.000092;0.635294;0.000000;0.000000;0.374164;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.021476;-0.306796;0.060684;0.000000;42.500000;108.500000;254.500000;107.500000;0.004717;0.000000;0.270261;1;-0.708582;0.105144;0.002360;0.490096;0.000000;0.000000;-0.145708;0.369924;0;Sun Jan 21 15:56:09 2024
-0.003068;-0.306796;-0.021476;0.000000;0.060470;0.000000;42.500000;108.500000;254.500000;108.500000;0.000000;-0.471695;0.000000;1;-1.516952;-1.766459;0.002359;-0.426457;0.000000;0.000000;-0.423918;0.369924;0;Sun Jan 21 15:56:09 2024
-0.003068;0.000000;-0.021476;0.000000;0.060255;0.000000;42.500000;107.500000;253.500000;106.500000;0.004739;0.473930;0.271542;1;-0.182177;2.175522;0.002364;-0.164238;0.000000;0.000000;0.482223;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.613592;-0.018408;0.306796;0.060071;0.000000;42.500000;107.500000;254.500000;109.500000;-0.009434;-1.417298;-0.540510;1;2.112048;-6.274619;0.000053;-0.376336;0.000000;0.000000;-1.281315;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.306796;-0.015340;0.306796;0.059917;0.000000;42.500000;109.500000;253.500000;106.500000;0.014217;2.365073;0.814577;1;0.917599;9.378293;0.001200;0.717461;0.000000;0.000000;2.306268;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.015340;0.000000;0.059764;0.000000;41.500000;109.500000;253.500000;106.500000;0.014150;-0.006705;0.810735;1;-1.236343;-1.820715;0.007567;0.673420;0.007567;0.756705;-0.490686;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.018408;-0.306796;0.059580;0.000000;42.500000;108.500000;254.500000;108.500000;0.000000;-1.415000;0.000000;1;-0.714160;-3.849181;0.007325;-0.078790;0.007325;-0.024206;-1.108200;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.018408;0.000000;0.059396;0.000000;42.500000;108.500000;254.500000;107.500000;0.004717;0.471695;0.270261;1;-0.041157;2.686305;0.004889;-0.893275;0.004889;-0.243631;0.573214;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.018408;0.000000;0.059212;0.000000;41.500000;108.500000;254.500000;107.500000;0.004695;-0.002214;0.268992;1;-0.040897;-0.408555;0.004799;-0.093941;0.004799;-0.009014;-0.137364;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.015340;0.306796;0.059058;0.000000;42.500000;108.500000;253.500000;107.500000;0.004739;0.004450;0.271542;1;0.771868;-0.401173;0.004758;0.641625;0.004758;-0.004044;0.018502;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.015340;0.000000;0.058905;0.000000;42.500000;109.500000;254.500000;109.500000;0.000000;-0.473930;0.000000;1;0.099343;-1.418154;0.003586;-0.345021;0.000000;-0.475810;-0.354582;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.015340;0.000000;0.058751;0.000000;42.500000;109.500000;253.500000;106.500000;0.014217;1.421705;0.814577;1;0.099560;5.632453;0.005313;0.200970;0.005313;0.531326;1.247293;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.015340;0.000000;0.058598;0.000000;42.500000;108.500000;254.500000;107.500000;0.004717;-0.950011;0.270261;1;0.099776;-4.454796;0.007350;0.228349;0.007350;0.203646;-1.094249;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.015340;0.000000;0.058445;0.000000;42.500000;108.500000;254.500000;106.500000;0.009434;0.471674;0.540510;1;-1.381423;2.931346;0.007214;0.228601;0.007214;-0.013530;0.605272;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.015340;0.000000;0.058291;0.000000;42.500000;108.500000;254.500000;107.500000;0.004717;-0.471674;0.270261;1;1.434682;-2.084957;0.007145;-0.565046;0.007145;-0.006894;-0.547272;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.306796;-0.012272;0.306796;0.058169;0.000000;42.500000;108.500000;254.500000;109.500000;-0.004717;-0.943389;-0.270261;1;0.912932;-3.468643;0.003641;-0.497334;0.000000;-0.714548;-0.673055;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.012272;0.000000;0.058046;0.000000;42.500000;109.500000;254.500000;107.500000;0.009434;1.415063;0.540510;1;-1.241054;6.094044;0.003011;0.314261;0.000000;0.000000;1.380172;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.015340;-0.306796;0.057892;0.000000;41.500000;110.500000;254.500000;109.500000;0.004695;-0.473888;0.268992;1;-0.718914;-2.243931;0.004999;0.351119;0.004999;0.499863;-0.712442;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.012272;0.306796;0.057770;0.000000;42.500000;109.500000;253.500000;107.500000;0.009478;0.478359;0.543072;1;0.766550;1.650642;0.006022;0.312745;0.006022;0.102344;0.477520;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.306796;-0.012272;0.000000;0.057647;0.000000;43.500000;109.500000;254.500000;110.500000;-0.004739;-1.421769;-0.271542;1;1.575398;-5.278625;0.004230;-0.883837;0.004230;-0.179180;-1.247966;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.012272;0.000000;0.057524;0.000000;42.500000;109.500000;254.500000;109.500000;0.000000;0.473930;0.000000;1;-1.240316;2.935838;0.000993;-0.205113;0.000000;-0.423027;0.676151;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.012272;0.000000;0.057402;0.000000;43.500000;108.500000;253.500000;108.500000;0.000000;0.000000;0.000000;1;-1.387088;-0.630081;0.000506;0.022590;0.000000;0.000000;-0.138332;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.306796;-0.012272;0.000000;0.057279;0.000000;41.500000;109.500000;254.500000;109.500000;0.000000;0.000000;0.000000;1;1.428973;0.107641;0.000258;0.288617;0.000000;0.000000;0.033964;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.306796;-0.009204;0.306796;0.057187;0.000000;42.500000;109.500000;253.500000;107.500000;0.009478;0.947839;0.543072;1;0.907180;2.772714;0.002455;0.403242;0.000000;0.000000;0.776211;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.009204;0.000000;0.057095;0.000000;42.500000;109.500000;254.500000;109.500000;0.000000;-0.947839;0.000000;1;-1.246849;-3.895147;0.003575;-0.141664;0.000000;0.000000;-0.921227;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.012272;-0.306796;0.056972;0.000000;42.500000;109.500000;253.500000;109.500000;0.000000;0.000000;0.000000;1;0.756665;1.567742;0.001822;-0.300585;0.000000;0.000000;0.200192;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.012272;0.000000;0.056849;0.000000;41.500000;109.500000;254.500000;108.500000;0.004695;0.469480;0.268992;1;0.095109;1.333253;0.002079;-0.038375;0.000000;0.000000;0.295538;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.012272;0.000000;0.056727;0.000000;42.500000;109.500000;254.500000;109.500000;0.000000;-0.469480;0.000000;1;0.095283;-1.953047;0.002211;0.229835;0.000000;0.000000;-0.461471;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;-0.306796;-0.012272;0.000000;0.056604;0.000000;40.500000;110.500000;253.500000;107.500000;0.014084;1.408358;0.806929;1;-1.385960;5.645449;0.004580;0.510968;0.004580;0.457956;1.259303;0.369924;0;Sun Jan 21 15:56:09 2024
0.000000;0.000000;-0.012272;0.000000;0.056481;0.000000;42.500000;109.500000;253.500000;107.500000;0.009478;-0.460519;0.543072;1;-0.051315;-2.680509;0.008111;0.157332;0.008111;0.353112;-0.693765;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.613592;-0.006136;0.613592;0.056420;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;-0.473909;0.271542;1;1.573868;-2.216160;0.007619;-0.065853;0.007619;-0.049211;-0.274065;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.000000;-0.006136;0.000000;0.056358;0.000000;41.500000;110.500000;253.500000;107.500000;0.014150;0.941070;0.810735;1;0.228469;4.360917;0.008513;-0.148431;0.008513;0.089475;0.923875;0.369924;0;Sun Jan 21 15:56:09 2024
0.006136;0.000000;-0.006136;0.000000;0.056297;0.000000;42.500000;110.500000;253.500000;108.500000;0.009478;-0.467161;0.543072;1;0.228556;-2.308507;0.010131;0.183527;0.010131;0.161790;-0.627267;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;-0.306796;-0.009204;-0.306796;0.056205;0.000000;42.500000;110.500000;254.500000;109.500000;0.004717;-0.476144;0.270261;1;-0.583862;-0.238220;0.008643;-0.001879;0.008643;-0.148867;-0.288717;0.369924;0;Sun Jan 21 15:56:09 2024
0.003068;0.000000;-0.009204;0.000000;0.056113;0.000000;42.500000;110.500000;254.500000;110.500000;0.000000;-0.471695;0.000000;1;0.089011;-1.495311;0.005560;-0.833650;0.005560;-0.308258;-0.391678;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.009204;0.000000;0.056021;0.000000;42.500000;110.500000;254.500000;110.500000;0.000000;0.000000;0.000000;1;0.089141;0.460812;0.002833;-0.299018;0.000000;-0.555997;0.088037;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.009204;0.000000;0.055929;0.000000;43.500000;109.500000;254.500000;109.500000;0.000000;0.000000;0.000000;1;0.089271;-0.047104;0.001443;0.274511;0.000000;0.000000;-0.013463;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.009204;0.000000;0.055837;0.000000;42.500000;109.500000;254.500000;108.500000;0.004717;0.471695;0.270261;1;0.089401;1.753501;0.001892;0.304900;0.000000;0.000000;0.395528;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.006136;0.306796;0.055776;0.000000;43.500000;108.500000;254.500000;110.500000;-0.009478;-1.419534;-0.543072;1;-0.579381;-6.228584;-0.000204;-0.666805;0.000000;0.000000;-1.262733;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.006136;0.000000;0.055714;0.000000;42.500000;110.500000;254.500000;108.500000;0.009434;1.891207;0.540510;1;0.082435;8.260552;-0.000115;0.340952;0.000000;0.000000;1.915202;0.369924;0;Sun Jan 21 15:56:10 2024
0.006136;0.306796;-0.006136;0.000000;0.055653;0.000000;42.500000;110.500000;253.500000;107.500000;0.014217;0.478337;0.814577;1;1.563938;0.026396;0.005741;0.934050;0.005741;0.574074;-0.042335;0.369924;0;Sun Jan 21 15:56:10 2024
0.006136;0.000000;-0.006136;0.000000;0.055591;0.000000;42.500000;110.500000;254.500000;109.500000;0.004717;-0.950011;0.270261;1;0.229554;-3.268170;0.007568;0.285299;0.007568;0.182679;-0.819894;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;-0.306796;-0.006136;0.000000;0.055530;0.000000;42.500000;110.500000;254.500000;108.500000;0.009434;0.471674;0.540510;1;-1.251776;2.673565;0.007325;-0.664977;0.007325;-0.024213;0.548763;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.009204;-0.306796;0.055438;0.000000;42.500000;109.500000;253.500000;107.500000;0.009478;0.004471;0.543072;1;-1.251776;-0.283588;0.008370;-0.055871;0.008370;0.104414;-0.142587;0.369924;0;Sun Jan 21 15:56:10 2024
0.006136;0.306796;-0.006136;0.306796;0.055377;0.000000;41.500000;109.500000;254.500000;108.500000;0.004695;-0.478359;0.268992;1;0.902600;-2.065245;0.007740;0.327664;0.007740;-0.062999;-0.393172;0.369924;0;Sun Jan 21 15:56:10 2024
0.009204;0.306796;-0.003068;0.306796;0.055346;0.000000;42.500000;110.500000;254.500000;110.500000;0.000000;-0.469480;0.000000;1;1.042449;-1.629407;0.005094;-0.614013;0.005094;-0.264508;-0.262215;0.369924;0;Sun Jan 21 15:56:10 2024
0.009204;0.000000;-0.003068;0.000000;0.055315;0.000000;42.500000;110.500000;254.500000;109.500000;0.004717;0.471695;0.270261;1;0.369750;2.291395;0.003752;-0.243913;0.000000;-0.509446;0.501819;0.369924;0;Sun Jan 21 15:56:10 2024
0.009204;0.000000;-0.003068;0.000000;0.055285;0.000000;41.500000;111.500000;253.500000;107.500000;0.018866;1.414874;1.080924;1;0.369793;4.841385;0.007694;1.096305;0.007694;0.769422;1.044647;0.369924;0;Sun Jan 21 15:56:10 2024
0.009204;0.000000;-0.003068;0.000000;0.055254;0.000000;41.500000;111.500000;253.500000;107.500000;0.018866;0.000000;1.080924;1;0.369837;-0.686113;0.013172;0.857366;0.013172;0.547772;-0.286458;0.369924;0;Sun Jan 21 15:56:10 2024
0.006136;-0.306796;-0.006136;-0.306796;0.055193;0.000000;42.500000;110.500000;253.500000;107.500000;0.014217;-0.464863;0.814577;1;-0.442625;-0.374406;0.014823;-0.301904;0.014823;0.165105;-0.386770;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;-0.306796;-0.009204;-0.306796;0.055101;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;-0.947775;0.271542;1;-0.582300;-2.280216;0.012200;-1.037279;0.012200;-0.262258;-0.797711;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;0.000000;-0.009204;0.000000;0.055009;0.000000;44.500000;108.500000;253.500000;110.500000;-0.009569;-1.430839;-0.548268;1;0.090573;-4.479205;0.005032;-1.017819;0.005032;-0.716856;-1.072221;0.369924;0;Sun Jan 21 15:56:10 2024
0.006136;0.306796;-0.009204;0.000000;0.054917;0.000000;42.500000;109.500000;254.500000;110.500000;-0.004717;0.485214;-0.270261;1;1.572120;2.799701;-0.000939;-0.298587;0.000000;-0.503185;0.666926;0.369924;0;Sun Jan 21 15:56:10 2024
0.006136;0.000000;-0.009204;0.000000;0.054824;0.000000;41.500000;110.500000;253.500000;107.500000;0.014150;1.886695;0.810735;1;0.237779;6.260200;0.001834;1.043661;0.000000;0.000000;1.431926;0.369924;0;Sun Jan 21 15:56:10 2024
0.003068;-0.306796;-0.012272;-0.306796;0.054702;0.000000;42.500000;109.500000;254.500000;109.500000;0.000000;-1.415000;0.000000;1;-0.574596;-5.762853;0.004404;0.506576;0.004404;0.440424;-1.514296;0.369924;0;Sun Jan 21 15:56:10 2024
0.000000;-0.306796;-0.015340;-0.306796;0.054548;0.000000;42.500000;109.500000;253.500000;107.500000;0.009478;0.947839;0.543072;1;-0.714185;5.410494;0.004568;-0.103869;0.004568;0.016382;1.050972;0.369924;0;Sun Jan 21 15:56:10 2024
-0.003068;-0.306796;-0.015340;0.000000;0.054395;0.000000;42.500000;109.500000;253.500000;107.500000;0.009478;0.000000;0.543072;1;-0.714185;-0.381736;0.006976;-0.320894;0.006976;0.240757;-0.307178;0.369924;0;Sun Jan 21 15:56:10 2024
