Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 16:41:44 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.235928, 0.398786, -7.946669, 0.337026, 0.166832
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.006136;0.000000;0.018408;0.000000;0.209337;0.000000;32.500000;115.500000;254.500000;111.500000;0.018016;2.702410;1.032245;1;0.008520;5.463979;0.004418;1.290131;0.004418;0.662631;2.220212;0.439052;0;Sun Jan 21 16:41:50 2024
0.006136;0.000000;0.018408;0.000000;0.209337;0.000000;33.500000;115.500000;252.500000;112.500000;0.013698;-0.647744;0.784825;1;0.008520;-1.072227;0.010027;0.929559;0.010027;0.841415;-0.481497;0.396222;0;Sun Jan 21 16:41:50 2024
0.003068;0.000000;0.015340;-0.460194;0.209562;0.000000;34.500000;115.500000;252.500000;111.500000;0.018347;0.697319;1.051181;1;-1.221982;1.569177;0.012966;0.385630;0.012966;0.440856;0.549261;0.380194;0;Sun Jan 21 16:41:50 2024
0.003068;0.000000;0.015340;0.000000;0.209664;0.000000;34.500000;115.500000;253.500000;112.500000;0.013698;-0.697319;0.784825;1;-0.077316;-1.165187;0.014463;-0.773986;0.014463;0.224616;-0.572431;0.373975;0;Sun Jan 21 16:41:50 2024
0.003068;0.000000;0.015340;0.000000;0.209767;0.000000;32.500000;115.500000;254.500000;111.500000;0.018016;0.647744;1.032245;1;-0.077316;1.527899;0.015145;0.289243;0.015145;0.102286;0.505621;0.371528;0;Sun Jan 21 16:41:50 2024
0.003068;0.000000;0.015340;0.000000;0.209869;0.000000;34.500000;115.500000;254.500000;112.500000;0.013636;-0.657083;0.781258;1;-0.077389;-1.056360;0.015478;0.015261;0.015478;0.049825;-0.540414;0.370560;0;Sun Jan 21 16:41:50 2024
0.006136;0.460194;0.018408;0.460194;0.209992;0.000000;34.500000;116.500000;255.500000;113.500000;0.013574;-0.009254;0.777723;1;0.572991;-0.405183;0.014558;-0.215157;0.014558;-0.138000;-0.033102;0.370176;0;Sun Jan 21 16:41:50 2024
0.006136;0.000000;0.018408;0.000000;0.210114;0.000000;33.500000;115.500000;252.500000;111.500000;0.018263;0.703347;1.046382;1;0.007970;1.748909;0.015223;0.039361;0.015223;0.099881;0.595439;0.370024;0;Sun Jan 21 16:41:50 2024
0.006136;0.000000;0.018408;0.000000;0.210237;0.000000;33.500000;115.500000;254.500000;112.500000;0.013574;-0.703347;0.777723;1;0.007883;-1.145784;0.015563;0.182960;0.015563;0.050889;-0.575863;0.369963;0;Sun Jan 21 16:41:50 2024
0.006136;0.000000;0.018408;0.000000;0.210360;0.000000;34.500000;115.500000;254.500000;112.500000;0.013636;0.009254;0.781258;1;0.007797;0.207923;0.014601;-0.127888;0.014601;-0.144264;-0.018627;0.369939;0;Sun Jan 21 16:41:50 2024
