Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 12:19:31 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.235928, 0.398786, -7.946669, 0.337026, 0.166832
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.006136;0.000000;-0.027612;0.000000;0.236253;0.000000;42.500000;113.500000;253.500000;111.500000;0.009478;1.421758;0.543072;1;0.044490;2.830038;0.002324;0.678747;0.000000;0.000000;1.168070;0.439052;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.236253;0.000000;42.500000;113.500000;253.500000;112.500000;0.004739;-0.710863;0.271542;1;0.044490;-1.373670;0.004670;0.312372;0.004670;0.700546;-0.554710;0.396222;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.236069;0.000000;42.500000;113.500000;254.500000;113.500000;0.000000;-0.710895;0.000000;1;0.044620;-1.516955;0.003542;-0.481286;0.000000;-0.700546;-0.599300;0.380194;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.235885;0.000000;42.500000;115.500000;254.500000;113.500000;0.009434;1.415052;0.540510;1;0.044750;2.844356;0.004118;-0.098445;0.004118;0.617637;1.152694;0.373975;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.235701;0.000000;42.500000;113.500000;252.500000;114.500000;-0.004762;-2.129333;-0.272835;1;0.044880;-4.305579;0.003243;-0.256971;0.000000;-0.617637;-1.720488;0.371528;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.235517;0.000000;42.500000;113.500000;254.500000;113.500000;0.000000;0.714280;0.000000;1;0.045010;1.245214;0.000485;-0.124182;0.000000;0.000000;0.550323;0.370560;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.235333;0.000000;42.500000;113.500000;253.500000;111.500000;0.009478;1.421758;0.543072;1;0.045141;2.898214;0.002571;0.226788;0.000000;0.000000;1.192402;0.370176;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.235149;0.000000;41.500000;112.500000;253.500000;111.500000;0.004717;-0.714216;0.270261;1;0.045271;-1.374517;0.004791;0.835689;0.004791;0.718606;-0.556779;0.370024;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.234965;0.000000;42.500000;113.500000;252.500000;113.500000;0.000000;-0.707542;0.000000;1;0.045401;-1.507906;0.003597;-0.421447;0.000000;-0.718606;-0.596622;0.369963;0;Sun Jan 21 12:19:41 2024
0.006136;0.000000;-0.027612;0.000000;0.234781;0.000000;41.500000;113.500000;254.500000;113.500000;0.000000;0.000000;0.000000;1;0.045531;-0.104063;0.001833;-1.013445;0.000000;0.000000;-0.009834;0.369939;0;Sun Jan 21 12:19:41 2024
