Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Sun Jan 21 15:11:34 2024
Qube Frequency: 80.000000, Cam framerate: 80.000000
AlphaDotTransformVector: 0.625605, 1.039630, -19.684569, 0.863773, -1.039151
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;-0.003068;0.000000;0.184001;0.000000;42.500000;110.500000;253.500000;111.500000;-0.004739;-0.379144;-0.271542;1;-0.066168;-1.231494;-0.001162;-0.181003;0.000000;0.000000;-0.311492;0.439052;0;Sun Jan 21 15:11:49 2024
0.003068;0.000000;-0.003068;0.000000;0.184001;0.000000;41.500000;109.500000;253.500000;109.500000;0.000000;0.379144;0.000000;1;-0.066168;1.072496;-0.001754;0.007203;0.000000;0.000000;0.405866;0.396222;0;Sun Jan 21 15:11:49 2024
0.003068;0.000000;-0.003068;0.000000;0.183963;0.000000;42.500000;110.500000;253.500000;108.500000;0.009478;0.758271;0.543072;1;-0.066129;1.714192;0.001430;0.486743;0.000000;0.000000;0.567687;0.380194;0;Sun Jan 21 15:11:49 2024
0.003068;0.000000;-0.003068;0.000000;0.183924;0.000000;42.500000;110.500000;253.500000;110.500000;0.000000;-0.758271;0.000000;1;-0.066091;-2.470843;0.003053;0.129624;0.000000;0.000000;-0.741556;0.373975;0;Sun Jan 21 15:11:49 2024
0.003068;0.000000;-0.000000;0.245437;0.183924;0.000000;42.500000;110.500000;253.500000;111.500000;-0.004739;-0.379144;-0.271542;1;-0.469460;-1.067129;0.000393;-0.532078;0.000000;0.000000;-0.154032;0.371528;0;Sun Jan 21 15:11:49 2024
0.003068;0.000000;-0.000000;0.000000;0.183924;0.000000;42.500000;110.500000;253.500000;108.500000;0.009478;1.137415;0.543072;1;-0.071189;3.231534;0.001362;0.044526;0.000000;0.000000;1.038029;0.370560;0;Sun Jan 21 15:11:49 2024
0.006136;0.245437;-0.000000;0.000000;0.183924;0.000000;42.500000;110.500000;253.500000;108.500000;0.009478;0.000000;0.543072;1;0.837277;-0.652991;0.005342;0.733677;0.005342;0.427389;-0.205230;0.370176;0;Sun Jan 21 15:11:50 2024
0.009204;0.245437;-0.000000;0.000000;0.183924;0.000000;42.500000;110.500000;253.500000;108.500000;0.009478;0.000000;0.543072;1;0.950012;0.168901;0.007370;0.319797;0.007370;0.162222;0.025293;0.370024;0;Sun Jan 21 15:11:50 2024
0.009204;0.000000;-0.000000;0.000000;0.183924;0.000000;42.500000;110.500000;253.500000;111.500000;-0.004739;-1.137415;-0.271542;1;0.154281;-3.089440;0.004917;-0.983583;0.004917;-0.196242;-0.951914;0.369963;0;Sun Jan 21 15:11:50 2024
0.003068;-0.490874;-0.003068;-0.245437;0.183886;0.000000;42.500000;110.500000;253.500000;108.500000;0.009478;1.137415;0.543072;1;-1.259244;4.076635;0.003667;-0.006365;0.000000;-0.393369;1.148143;0.369939;0;Sun Jan 21 15:11:50 2024
-0.003068;-0.490874;-0.009204;-0.490874;0.183771;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;-0.379127;0.271542;1;-1.076132;-1.041090;0.005355;0.424910;0.005355;0.428373;-0.575527;0.369930;0;Sun Jan 21 15:11:50 2024
-0.003068;0.000000;-0.009204;0.000000;0.183656;0.000000;42.500000;108.500000;253.500000;108.500000;0.000000;-0.379144;0.000000;1;-0.281096;-0.927603;0.003890;0.033948;0.000000;-0.428373;-0.278275;0.369926;0;Sun Jan 21 15:11:50 2024
0.000000;0.245437;-0.006136;0.245437;0.183579;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;0.379144;0.271542;1;0.224078;0.781987;0.003144;-0.475716;0.000000;0.000000;0.381884;0.369925;0;Sun Jan 21 15:11:50 2024
0.006136;0.490874;-0.000000;0.490874;0.183579;0.000000;42.500000;110.500000;253.500000;109.500000;0.004739;0.000000;0.271542;1;0.836812;-0.933997;0.003926;0.174200;0.000000;0.000000;-0.030272;0.369924;0;Sun Jan 21 15:11:50 2024
0.012272;0.490874;0.003068;0.245437;0.183618;0.000000;41.500000;111.500000;254.500000;109.500000;0.009389;0.372008;0.537973;1;1.455416;0.880653;0.005465;0.564916;0.005465;0.437177;0.390745;0.369924;0;Sun Jan 21 15:11:50 2024
0.015340;0.245437;0.006136;0.245437;0.183694;0.000000;42.500000;111.500000;253.500000;110.500000;0.004739;-0.372008;0.271542;1;0.767245;-1.504306;0.006249;-0.218343;0.006249;0.062713;-0.352166;0.369924;0;Sun Jan 21 15:11:50 2024
0.012272;-0.245437;0.003068;-0.245437;0.183733;0.000000;41.500000;110.500000;254.500000;109.500000;0.004695;-0.003560;0.268992;1;-0.135351;0.752494;0.005497;-0.274084;0.005497;-0.060137;0.105199;0.369924;0;Sun Jan 21 15:11:50 2024
