Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 15:33:28 2024
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.353892, 0.598178, -11.920003, 0.505539, -0.249752
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;-0.306796;-0.036816;0.000000;0.116368;0.000000;42.500000;104.500000;253.500000;102.500000;0.009478;0.947839;0.543072;1;-0.709773;1.960321;0.002324;0.452498;0.000000;0.000000;0.778714;0.439052;0;Sun Jan 21 15:33:48 2024
0.003068;-0.306796;-0.036816;0.000000;0.116368;0.000000;42.500000;105.500000;252.500000;105.500000;0.000000;-0.947839;0.000000;1;-0.709773;-1.994740;0.003508;-0.018006;0.000000;0.000000;-0.830157;0.396222;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;-0.306796;0.115969;0.000000;41.500000;105.500000;253.500000;102.500000;0.014150;1.415000;0.810735;1;0.439078;3.485685;0.005257;0.363667;0.005257;0.525702;1.202932;0.380194;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.115570;0.000000;42.500000;105.500000;252.500000;102.500000;0.014285;0.013474;0.818455;1;0.055221;0.005634;0.009651;0.295009;0.009651;0.439363;-0.097242;0.373975;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.115171;0.000000;41.500000;104.500000;253.500000;102.500000;0.009434;-0.485106;0.540510;1;0.055503;-0.766798;0.010733;0.211645;0.010733;0.108211;-0.421555;0.371528;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.114772;0.000000;41.500000;105.500000;253.500000;106.500000;-0.004717;-1.415063;-0.270261;1;0.055785;-2.719232;0.006625;-1.159068;0.006625;-0.410788;-1.160832;0.370560;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.114374;0.000000;42.500000;104.500000;253.500000;106.500000;-0.009478;-0.476144;-0.543072;1;0.056067;-0.845719;-0.000105;-1.062810;0.000000;-0.662489;-0.326430;0.370176;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.113975;0.000000;42.500000;104.500000;253.500000;102.500000;0.009478;1.895678;0.543072;1;0.056349;3.920884;-0.000054;0.775755;0.000000;0.000000;1.595099;0.370024;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.113576;0.000000;42.500000;105.500000;253.500000;103.500000;0.009478;0.000000;0.543072;1;0.056631;-0.117149;0.004621;1.181071;0.004621;0.462086;-0.088304;0.369963;0;Sun Jan 21 15:33:48 2024
0.003068;0.000000;-0.039884;0.000000;0.113177;0.000000;41.500000;105.500000;253.500000;102.500000;0.014150;0.467161;0.810735;1;0.056913;1.123447;0.008148;0.424298;0.008148;0.352715;0.370495;0.369939;0;Sun Jan 21 15:33:48 2024
