Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 12:10:12 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.235928, 0.398786, -7.946669, 0.337026, 0.166832
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;0.012272;0.000000;0.215616;0.000000;42.500000;117.500000;253.500000;117.500000;0.000000;0.000000;0.000000;1;-0.077858;-0.167130;0.000000;0.000000;0.000000;0.000000;0.000000;0.439052;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.012272;0.000000;0.215698;0.000000;42.500000;121.500000;253.500000;117.500000;0.018955;2.843261;1.086046;1;-0.077916;5.785135;0.004648;1.357373;0.004648;0.697168;2.345881;0.396222;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.012272;0.000000;0.215780;0.000000;42.500000;120.500000;253.500000;117.500000;0.014217;-0.710704;0.814577;1;-0.077974;-1.178338;0.010502;0.964069;0.010502;0.878110;-0.530982;0.380194;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;-0.460194;0.215841;0.000000;42.500000;118.500000;254.500000;119.500000;-0.004717;-2.840100;-0.270261;1;0.501859;-5.214397;0.007680;-1.313770;0.007680;-0.423260;-2.359342;0.373975;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.215903;0.000000;42.500000;117.500000;253.500000;117.500000;0.000000;0.707542;0.000000;1;-0.074394;1.155933;0.002756;-1.768296;0.000000;-1.152018;0.499815;0.371528;0;Sun Jan 21 12:10:36 2024
0.000000;-0.460194;0.009204;0.000000;0.215964;0.000000;40.500000;119.500000;253.500000;117.500000;0.009389;1.408409;0.537973;1;-1.304852;2.874474;0.003707;0.856909;0.000000;0.000000;1.181726;0.370560;0;Sun Jan 21 12:10:36 2024
0.000000;0.000000;0.009204;0.000000;0.216025;0.000000;41.500000;119.500000;252.500000;119.500000;0.000000;-1.408409;0.000000;1;-0.163752;-2.832691;0.004191;1.088097;0.004191;0.628625;-1.125493;0.370176;0;Sun Jan 21 12:10:36 2024
0.003068;0.460194;0.009204;0.000000;0.216087;0.000000;42.500000;118.500000;253.500000;120.500000;-0.009478;-1.421758;-0.543072;1;1.066620;-3.124661;-0.000189;-1.561867;0.000000;-0.628625;-1.191825;0.370024;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216148;0.000000;42.500000;120.500000;253.500000;117.500000;0.014217;3.554316;0.814577;1;-0.074567;7.077700;0.001066;0.081523;0.000000;0.000000;2.907823;0.369963;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216209;0.000000;42.500000;118.500000;253.500000;117.500000;0.004739;-1.421663;0.271542;1;-0.074611;-2.720258;0.005191;1.473231;0.005191;0.778660;-1.091836;0.369939;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216271;0.000000;41.500000;120.500000;254.500000;118.500000;0.009389;0.697514;0.537973;1;-0.074654;1.361779;0.006109;0.793971;0.006109;0.137721;0.543590;0.369930;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216332;0.000000;41.500000;118.500000;254.500000;118.500000;0.000000;-1.408409;0.000000;1;-0.074697;-2.844363;0.005415;-1.914401;0.005415;-0.104143;-1.144476;0.369926;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216394;0.000000;42.500000;117.500000;253.500000;118.500000;-0.004739;-0.710895;-0.271542;1;-0.074741;-1.626087;0.001597;-0.697659;0.000000;-0.812238;-0.608355;0.369925;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216455;0.000000;42.500000;118.500000;254.500000;118.500000;0.000000;0.710895;0.000000;1;-0.074784;1.270039;-0.000348;0.417366;0.000000;0.000000;0.582423;0.369924;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216516;0.000000;42.500000;118.500000;253.500000;119.500000;-0.004739;-0.710895;-0.271542;1;-0.074828;-1.584133;-0.001340;-0.029452;0.000000;0.000000;-0.556944;0.369924;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.009204;0.000000;0.216578;0.000000;42.500000;120.500000;253.500000;116.500000;0.018955;3.554156;1.086046;1;-0.074871;7.157875;0.002803;1.284265;0.000000;0.000000;2.919890;0.369924;0;Sun Jan 21 12:10:36 2024
0.006136;0.460194;0.009204;0.000000;0.216639;0.000000;42.500000;116.500000;254.500000;118.500000;-0.009434;-4.258314;-0.540510;1;1.155501;-8.556785;0.003763;-0.559672;0.000000;0.000000;-3.428677;0.369924;0;Sun Jan 21 12:10:36 2024
0.006136;0.000000;0.009204;0.000000;0.216700;0.000000;42.500000;118.500000;252.500000;118.500000;0.000000;1.415052;0.000000;1;0.014314;2.511367;-0.000396;-0.468977;0.000000;0.000000;1.083647;0.369924;0;Sun Jan 21 12:10:36 2024
0.006136;0.000000;0.006136;-0.460194;0.216741;0.000000;42.500000;118.500000;253.500000;117.500000;0.004739;0.710895;0.271542;1;0.594161;1.996062;0.000960;-0.606387;0.000000;0.000000;0.626084;0.369924;0;Sun Jan 21 12:10:36 2024
0.003068;-0.460194;0.006136;0.000000;0.216782;0.000000;41.500000;119.500000;254.500000;118.500000;0.004695;-0.006675;0.268992;1;-1.212492;-0.108036;0.002803;1.490912;0.000000;0.000000;-0.011680;0.369924;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.003068;-0.460194;0.216803;0.000000;42.500000;116.500000;252.500000;118.500000;-0.009524;-2.132748;-0.545658;1;0.508513;-3.912242;0.000244;-0.711518;0.000000;0.000000;-1.749639;0.369924;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.003068;0.000000;0.216823;0.000000;42.500000;116.500000;252.500000;118.500000;-0.009524;0.000000;-0.545658;1;-0.067711;-0.430382;-0.004546;-1.812523;-0.004546;-0.681911;-0.056909;0.369924;0;Sun Jan 21 12:10:36 2024
0.003068;0.000000;0.003068;0.000000;0.216844;0.000000;42.500000;116.500000;252.500000;118.500000;-0.009524;0.000000;-0.545658;1;-0.067725;-0.307832;-0.006987;-0.299060;-0.006987;-0.366073;0.021156;0.369924;0;Sun Jan 21 12:10:36 2024
