Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 16:51:21 2024
Qube Frequency: 150.000000, Cam framerate: 150.000000
AlphaDotTransformVector: 0.235928, 0.398786, -7.946669, 0.337026, 0.166832
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.006136;0.000000;0.042951;0.000000;0.241571;0.000000;32.500000;119.500000;253.500000;116.500000;0.013574;2.036074;0.777723;1;-0.043608;4.022670;0.003328;0.972022;0.000000;0.000000;1.672772;0.439052;0;Sun Jan 21 16:51:25 2024
0.006136;0.000000;0.042951;0.000000;0.241571;0.000000;33.500000;120.500000;254.500000;118.500000;0.009050;-0.678645;0.518500;1;-0.043608;-1.285410;0.007243;0.609357;0.007243;1.086452;-0.513778;0.396222;0;Sun Jan 21 16:51:25 2024
0.006136;0.000000;0.042951;0.000000;0.242144;0.000000;33.500000;120.500000;254.500000;117.500000;0.013574;0.678645;0.777723;1;-0.044013;1.391854;0.009238;0.276334;0.009238;0.299182;0.542652;0.380194;0;Sun Jan 21 16:51:26 2024
0.003068;-0.460194;0.042951;0.000000;0.242430;0.000000;33.500000;120.500000;254.500000;117.500000;0.013574;0.000000;0.777723;1;-1.274630;0.133072;0.011363;-0.286733;0.011363;0.318837;0.010157;0.373975;0;Sun Jan 21 16:51:26 2024
0.003068;0.000000;0.042951;0.000000;0.242717;0.000000;33.500000;120.500000;254.500000;117.500000;0.013574;0.000000;0.777723;1;-0.133689;0.125106;0.012446;0.293352;0.012446;0.162447;-0.005683;0.371528;0;Sun Jan 21 16:51:26 2024
0.006136;0.460194;0.042951;0.000000;0.243003;0.000000;33.500000;120.500000;254.500000;117.500000;0.013574;0.000000;0.777723;1;1.096524;0.139819;0.012998;0.050386;0.012998;0.082767;-0.006142;0.370560;0;Sun Jan 21 16:51:26 2024
0.006136;0.000000;0.042951;0.000000;0.243289;0.000000;33.500000;120.500000;253.500000;118.500000;0.009091;-0.672475;0.520856;1;-0.044822;-1.254187;0.012180;-0.466691;0.012180;-0.122721;-0.558628;0.370176;0;Sun Jan 21 16:51:26 2024
0.006136;0.000000;0.042951;0.000000;0.243576;0.000000;33.500000;120.500000;252.500000;121.500000;-0.004566;-2.048526;-0.261623;1;-0.045025;-4.224280;0.007315;-1.285909;0.007315;-0.729716;-1.699223;0.370024;0;Sun Jan 21 16:51:26 2024
0.006136;0.000000;0.039884;-0.460194;0.243842;0.000000;33.500000;119.500000;255.500000;115.500000;0.018016;3.387337;1.032245;1;0.534663;7.384982;0.007025;0.670951;0.007025;-0.043514;2.752128;0.369963;0;Sun Jan 21 16:51:26 2024
0.006136;0.000000;0.039884;0.000000;0.244107;0.000000;33.500000;120.500000;254.500000;116.500000;0.018098;0.012225;1.036914;1;-0.041734;0.270114;0.012434;1.452680;0.012434;0.811403;0.051853;0.369939;0;Sun Jan 21 16:51:26 2024
0.003068;-0.460194;0.039884;0.000000;0.244373;0.000000;31.500000;119.500000;253.500000;116.500000;0.013513;-0.687732;0.774220;1;-1.272337;-1.238950;0.014086;0.557980;0.014086;0.247775;-0.576022;0.369930;0;Sun Jan 21 16:51:26 2024
0.003068;0.000000;0.039884;0.000000;0.244639;0.000000;33.500000;119.500000;255.500000;117.500000;0.009009;-0.675589;0.516164;1;-0.131382;-1.284956;0.012699;-1.574357;0.012699;-0.208045;-0.578224;0.369926;0;Sun Jan 21 16:51:26 2024
