Starting new run:  K= -1.414200, -2.327300, 47.896800, -2.156900, 4.349700 - Sun Jan 21 15:53:25 2024
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.707784, 1.164776, -21.328502, 0.958377, -1.185657
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.000000;-0.009204;-0.306796;0.174322;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;0.473930;0.271542;1;0.583569;2.185906;0.001162;0.226254;0.000000;0.000000;0.389366;0.439052;0;Sun Jan 21 15:53:32 2024
0.003068;0.000000;-0.006136;0.306796;0.174260;0.000000;42.500000;109.500000;253.500000;110.500000;-0.004739;-0.947860;-0.271542;1;-0.746942;-4.830293;0.000592;-0.235258;0.000000;0.000000;-0.911503;0.396222;0;Sun Jan 21 15:53:32 2024
0.003068;0.000000;-0.006136;0.000000;0.174199;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;0.947860;0.271542;1;-0.085126;4.405243;0.000302;0.079327;0.000000;0.000000;1.062801;0.380194;0;Sun Jan 21 15:53:32 2024
0.003068;0.000000;-0.006136;0.000000;0.174137;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;0.000000;0.271542;1;-0.085040;-1.079623;0.002478;0.193145;0.000000;0.000000;-0.222158;0.373975;0;Sun Jan 21 15:53:32 2024
0.006136;0.306796;-0.003068;0.306796;0.174107;0.000000;41.500000;110.500000;253.500000;107.500000;0.014150;0.941070;0.810735;1;0.727552;2.960574;0.005894;0.817613;0.005894;0.589412;0.822833;0.371528;0;Sun Jan 21 15:53:32 2024
0.009204;0.306796;-0.003068;0.000000;0.174076;0.000000;42.500000;110.500000;254.500000;109.500000;0.004717;-0.943305;0.270261;1;1.536269;-3.914944;0.007629;-0.218870;0.007629;0.173511;-0.929103;0.370560;0;Sun Jan 21 15:53:32 2024
0.009204;0.000000;-0.003068;0.000000;0.174045;0.000000;42.500000;110.500000;253.500000;107.500000;0.014217;0.950011;0.814577;1;0.201842;4.434232;0.008530;0.032679;0.008530;0.090048;0.980454;0.370176;0;Sun Jan 21 15:53:32 2024
0.006136;-0.306796;-0.006136;-0.306796;0.173984;0.000000;41.500000;110.500000;253.500000;110.500000;0.000000;-1.421705;0.000000;1;-0.610620;-5.320226;0.007832;-0.479774;0.007832;-0.069780;-1.408214;0.370024;0;Sun Jan 21 15:53:32 2024
0.003068;-0.306796;-0.009204;-0.306796;0.173892;0.000000;43.500000;109.500000;253.500000;110.500000;-0.004762;-0.476187;-0.272835;1;-0.750295;0.028438;0.002823;-0.475620;0.000000;-0.783191;-0.125064;0.369963;0;Sun Jan 21 15:53:32 2024
0.000000;-0.306796;-0.012272;-0.306796;0.173769;0.000000;42.500000;109.500000;253.500000;108.500000;0.004739;0.950117;0.271542;1;-0.889927;3.961391;0.001433;-0.166116;0.000000;0.000000;0.792750;0.369939;0;Sun Jan 21 15:53:32 2024
