Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 15:37:39 2024
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.353892, 0.598178, -11.920003, 0.505539, -0.249752
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.006136;0.000000;-0.027612;0.000000;0.222826;0.000000;41.500000;107.500000;253.500000;104.500000;0.014150;1.415000;0.810735;1;0.053984;2.859095;0.003470;0.675521;0.000000;0.000000;1.162518;0.439052;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.222550;0.000000;42.500000;107.500000;253.500000;104.500000;0.014217;0.006705;0.814577;1;0.054179;-0.032381;0.008723;0.651841;0.008723;0.872335;-0.065270;0.396222;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.222274;0.000000;42.500000;107.500000;253.500000;104.500000;0.014217;0.000000;0.814577;1;0.054375;0.167801;0.011417;0.186157;0.011417;0.269324;-0.016224;0.380194;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.221998;0.000000;42.500000;107.500000;252.500000;104.500000;0.014285;0.006769;0.818455;1;0.054570;0.216735;0.012805;-0.350346;0.012805;0.138880;-0.012866;0.373975;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.221722;0.000000;42.500000;107.500000;253.500000;107.500000;0.000000;-1.428474;0.000000;1;0.054765;-2.788624;0.010027;-0.655824;0.010027;-0.277843;-1.192326;0.371528;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.221445;0.000000;42.500000;107.500000;254.500000;106.500000;0.004717;0.471695;0.270261;1;0.054960;1.178850;0.006265;-0.267245;0.006265;-0.376163;0.451717;0.370560;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.221169;0.000000;42.500000;107.500000;253.500000;108.500000;-0.004739;-0.945625;-0.271542;1;0.055156;-2.004554;0.003187;-0.476636;0.000000;-0.626533;-0.796021;0.370176;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.220893;0.000000;42.500000;107.500000;253.500000;107.500000;0.000000;0.473930;0.000000;1;0.055351;0.996031;0.000462;0.139359;0.000000;0.000000;0.445938;0.370024;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.220617;0.000000;41.500000;107.500000;254.500000;106.500000;0.004695;0.469480;0.268992;1;0.055546;0.851788;0.001386;0.226401;0.000000;0.000000;0.376838;0.369963;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.220341;0.000000;42.500000;107.500000;253.500000;107.500000;0.000000;-0.469480;0.000000;1;0.055741;-1.064363;0.001857;0.168794;0.000000;0.000000;-0.401504;0.369939;0;Sun Jan 21 15:37:51 2024
0.006136;0.000000;-0.027612;0.000000;0.220065;0.000000;42.500000;107.500000;253.500000;108.500000;-0.004739;-0.473930;-0.271542;1;0.055937;-1.022830;-0.000216;-0.452385;0.000000;0.000000;-0.360506;0.369930;0;Sun Jan 21 15:37:51 2024
0.009204;0.306796;-0.027612;0.000000;0.219789;0.000000;41.500000;107.500000;253.500000;105.500000;0.009434;1.417298;0.540510;1;0.906166;2.887247;0.001041;0.224740;0.000000;0.000000;1.201501;0.369926;0;Sun Jan 21 15:37:52 2024
0.009204;0.000000;-0.027612;0.000000;0.219513;0.000000;42.500000;107.500000;253.500000;108.500000;-0.004739;-1.417298;-0.271542;1;0.145599;-3.116084;0.001682;0.097782;0.000000;0.000000;-1.227083;0.369925;0;Sun Jan 21 15:37:52 2024
0.006136;-0.306796;-0.030680;-0.306796;0.219206;0.000000;41.500000;107.500000;253.500000;105.500000;0.009434;1.417298;0.540510;1;-0.316412;3.399267;0.002008;0.375667;0.000000;0.000000;1.240084;0.369924;0;Sun Jan 21 15:37:52 2024
0.003068;-0.306796;-0.030680;0.000000;0.218899;0.000000;41.500000;107.500000;252.500000;105.500000;0.009478;0.004471;0.543072;1;-0.789606;-0.173517;0.005660;-0.000575;0.005660;0.566022;-0.088762;0.369924;0;Sun Jan 21 15:37:52 2024
0.003068;0.000000;-0.033748;-0.306796;0.218562;0.000000;42.500000;106.500000;253.500000;105.500000;0.004739;-0.473909;0.271542;1;0.359201;-0.524206;0.006370;0.296923;0.006370;0.070984;-0.395004;0.369924;0;Sun Jan 21 15:37:52 2024
0.003068;0.000000;-0.030680;0.306796;0.218255;0.000000;42.500000;106.500000;252.500000;104.500000;0.009524;0.478422;0.545658;1;-0.412528;0.644385;0.006743;-0.135942;0.006743;0.037273;0.383104;0.369924;0;Sun Jan 21 15:37:52 2024
0.006136;0.306796;-0.030680;0.000000;0.217948;0.000000;41.500000;106.500000;253.500000;104.500000;0.009434;-0.008984;0.540510;1;0.821863;0.101592;0.008084;-0.040278;0.008084;0.134097;-0.006527;0.369924;0;Sun Jan 21 15:37:52 2024
0.006136;0.000000;-0.030680;0.000000;0.217641;0.000000;41.500000;107.500000;254.500000;106.500000;0.004695;-0.473888;0.268992;1;0.061317;-0.885027;0.007583;0.055923;0.007583;-0.050078;-0.398617;0.369924;0;Sun Jan 21 15:37:52 2024
0.003068;-0.306796;-0.030680;0.000000;0.217334;0.000000;42.500000;106.500000;253.500000;104.500000;0.009478;0.478359;0.543072;1;-0.788500;1.116315;0.007339;-0.037889;0.007339;-0.024418;0.411251;0.369924;0;Sun Jan 21 15:37:52 2024
0.003068;0.000000;-0.033748;-0.306796;0.216997;0.000000;41.500000;106.500000;253.500000;107.500000;-0.004717;-1.419534;-0.270261;1;0.360308;-2.547647;0.004907;-0.629752;0.004907;-0.243217;-1.194280;0.369924;0;Sun Jan 21 15:37:52 2024
