Starting new run:  K= -0.707100, -1.195200, 29.098000, -1.252100, 2.479700 - Sun Jan 21 15:27:36 2024
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.353892, 0.598178, -11.920003, 0.505539, -0.249752
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;alphaDotKKalman;camControl;systemTime
0.003068;0.306796;-0.027612;0.000000;0.002332;0.000000;41.500000;105.500000;253.500000;108.500000;-0.014150;-1.415000;-0.810735;1;0.881387;-2.952301;-0.003470;-0.675521;0.000000;0.000000;-1.162518;0.439052;0;Sun Jan 21 15:27:47 2024
0.003068;0.306796;-0.027612;0.000000;0.002332;0.000000;42.500000;106.500000;253.500000;107.500000;-0.004739;0.941070;-0.271542;1;0.881387;1.958479;-0.006399;-0.199373;-0.006399;-0.639941;0.852255;0.396222;0;Sun Jan 21 15:27:47 2024
0.003068;0.000000;-0.027612;0.000000;0.002056;0.000000;41.500000;106.500000;252.500000;107.500000;-0.004739;0.000000;-0.271542;1;0.120820;-0.207080;-0.005585;0.248306;-0.005585;0.081476;-0.030700;0.380194;0;Sun Jan 21 15:27:47 2024
0.000000;-0.306796;-0.027612;0.000000;0.001779;0.000000;41.500000;106.500000;253.500000;107.500000;-0.004717;0.002235;-0.270261;1;-0.729019;-0.092564;-0.005164;0.477274;-0.005164;0.042060;0.010467;0.373975;0;Sun Jan 21 15:27:47 2024
0.000000;0.000000;-0.027612;0.000000;0.001503;0.000000;42.500000;106.500000;253.500000;107.500000;-0.004739;-0.002235;-0.271542;1;0.031938;-0.099952;-0.004950;-0.260478;-0.004950;0.021430;0.004895;0.371528;0;Sun Jan 21 15:27:47 2024
0.000000;0.000000;-0.027612;0.000000;0.001227;0.000000;42.500000;106.500000;253.500000;107.500000;-0.004739;0.000000;-0.271542;1;0.032134;-0.091495;-0.004846;-0.145696;-0.004846;0.010370;0.007010;0.370560;0;Sun Jan 21 15:27:47 2024
0.000000;0.000000;-0.027612;0.000000;0.000951;0.000000;42.500000;106.500000;253.500000;107.500000;-0.004739;0.000000;-0.271542;1;0.032329;-0.090039;-0.004793;0.162151;-0.004793;0.005284;0.006898;0.370176;0;Sun Jan 21 15:27:47 2024
0.000000;0.000000;-0.027612;0.000000;0.000675;0.000000;42.500000;106.500000;253.500000;107.500000;-0.004739;0.000000;-0.271542;1;0.032524;-0.089091;-0.004766;0.035702;-0.004766;0.002692;0.006886;0.370024;0;Sun Jan 21 15:27:47 2024
0.000000;0.000000;-0.027612;0.000000;0.000399;0.000000;41.500000;107.500000;253.500000;107.500000;0.000000;0.473930;0.000000;1;0.032719;0.910785;-0.003591;0.128465;0.000000;0.476630;0.396234;0.369963;0;Sun Jan 21 15:27:47 2024
0.000000;0.000000;-0.024544;0.306796;0.000153;0.000000;42.500000;106.500000;252.500000;105.500000;0.004762;0.476187;0.272835;1;-0.354913;0.544907;-0.000662;0.443276;0.000000;0.000000;0.370640;0.369939;0;Sun Jan 21 15:27:47 2024
0.003068;0.306796;-0.024544;0.000000;-0.000092;0.000000;42.500000;107.500000;252.500000;104.500000;0.014285;0.952287;0.818455;1;0.879434;2.091602;0.004333;0.803226;0.004333;0.433307;0.780788;0.369930;0;Sun Jan 21 15:27:47 2024
0.003068;0.000000;-0.024544;0.000000;-0.000337;0.000000;42.500000;107.500000;253.500000;107.500000;0.000000;-1.428474;0.000000;1;0.118845;-2.882545;0.005710;-0.322115;0.005710;0.137725;-1.241391;0.369926;0;Sun Jan 21 15:27:47 2024
