Starting new run: Thu Jul 06 15:11:38 2023

alphaCam;alphaDotCam;systemTime
0.005291;0.354941;Thu Jul 06 15:11:46 2023
0.000000;-0.354543;Thu Jul 06 15:11:46 2023
0.005291;0.354917;Thu Jul 06 15:11:46 2023
0.005319;0.001886;Thu Jul 06 15:11:46 2023
0.000000;-0.356772;Thu Jul 06 15:11:46 2023
0.005291;0.354435;Thu Jul 06 15:11:46 2023
0.005291;0.000000;Thu Jul 06 15:11:46 2023
0.005291;0.000000;Thu Jul 06 15:11:46 2023
0.005291;0.000000;Thu Jul 06 15:11:46 2023
0.000000;-0.354284;Thu Jul 06 15:11:46 2023
0.005291;0.354233;Thu Jul 06 15:11:46 2023
0.000000;-0.354186;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.005291;0.354086;Thu Jul 06 15:11:46 2023
0.000000;-0.354087;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.005291;0.354783;Thu Jul 06 15:11:46 2023
0.005291;0.000000;Thu Jul 06 15:11:46 2023
0.000000;-0.354737;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.005291;0.354693;Thu Jul 06 15:11:46 2023
0.000000;-0.354643;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.005319;0.356371;Thu Jul 06 15:11:46 2023
-0.005291;-0.711028;Thu Jul 06 15:11:46 2023
0.000000;0.354641;Thu Jul 06 15:11:46 2023
0.005291;0.354679;Thu Jul 06 15:11:46 2023
0.005291;0.000000;Thu Jul 06 15:11:46 2023
0.000000;-0.354631;Thu Jul 06 15:11:46 2023
0.005291;0.354775;Thu Jul 06 15:11:46 2023
0.000000;-0.354852;Thu Jul 06 15:11:46 2023
0.005291;0.354998;Thu Jul 06 15:11:46 2023
0.000000;-0.355050;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:46 2023
0.005291;0.355317;Thu Jul 06 15:11:46 2023
0.005291;0.000000;Thu Jul 06 15:11:46 2023
0.000000;-0.355618;Thu Jul 06 15:11:46 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.004975;0.334660;Thu Jul 06 15:11:47 2023
0.000000;-0.334808;Thu Jul 06 15:11:47 2023
-0.005263;-0.354206;Thu Jul 06 15:11:47 2023
0.005291;0.710431;Thu Jul 06 15:11:47 2023
0.005319;0.001895;Thu Jul 06 15:11:47 2023
0.005291;-0.001892;Thu Jul 06 15:11:47 2023
-0.005263;-0.710116;Thu Jul 06 15:11:47 2023
0.000000;0.354374;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.356294;Thu Jul 06 15:11:47 2023
-0.005263;-0.710614;Thu Jul 06 15:11:47 2023
0.005291;0.711302;Thu Jul 06 15:11:47 2023
0.000000;-0.356828;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.356980;Thu Jul 06 15:11:47 2023
0.000000;-0.357072;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.357338;Thu Jul 06 15:11:47 2023
0.000000;-0.357354;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.357223;Thu Jul 06 15:11:47 2023
0.005291;0.000000;Thu Jul 06 15:11:47 2023
0.000000;-0.357126;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.356971;Thu Jul 06 15:11:47 2023
0.000000;-0.356926;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
-0.005291;-0.356863;Thu Jul 06 15:11:47 2023
0.000000;0.356857;Thu Jul 06 15:11:47 2023
-0.005263;-0.354931;Thu Jul 06 15:11:47 2023
-0.005291;-0.001878;Thu Jul 06 15:11:47 2023
0.005291;0.713588;Thu Jul 06 15:11:47 2023
0.000000;-0.356748;Thu Jul 06 15:11:47 2023
0.005291;0.356699;Thu Jul 06 15:11:47 2023
0.005319;0.001897;Thu Jul 06 15:11:47 2023
0.000000;-0.358501;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
-0.005291;-0.356551;Thu Jul 06 15:11:47 2023
0.005319;0.714903;Thu Jul 06 15:11:47 2023
0.000000;-0.358352;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
-0.005319;-0.358858;Thu Jul 06 15:11:47 2023
0.005291;0.715806;Thu Jul 06 15:11:47 2023
0.000000;-0.356907;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.356846;Thu Jul 06 15:11:47 2023
0.000000;-0.356809;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.000000;0.000000;Thu Jul 06 15:11:47 2023
0.005291;0.356680;Thu Jul 06 15:11:47 2023
-0.005291;-0.713515;Thu Jul 06 15:11:48 2023
0.005291;0.713639;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.000000;-0.356807;Thu Jul 06 15:11:48 2023
0.005291;0.356802;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.000000;-0.356931;Thu Jul 06 15:11:48 2023
0.005291;0.357000;Thu Jul 06 15:11:48 2023
0.000000;-0.356975;Thu Jul 06 15:11:48 2023
0.005319;0.358956;Thu Jul 06 15:11:48 2023
0.000000;-0.359084;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.357600;Thu Jul 06 15:11:48 2023
0.005263;-0.001882;Thu Jul 06 15:11:48 2023
0.005291;0.001882;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.005319;0.001901;Thu Jul 06 15:11:48 2023
0.000000;-0.359426;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.358095;Thu Jul 06 15:11:48 2023
0.000000;-0.358152;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
-0.005291;-0.358247;Thu Jul 06 15:11:48 2023
0.000000;0.358384;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005319;0.360397;Thu Jul 06 15:11:48 2023
0.000000;-0.360386;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.358847;Thu Jul 06 15:11:48 2023
0.000000;-0.359008;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.358815;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.000000;-0.359312;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.359364;Thu Jul 06 15:11:48 2023
0.005319;0.001912;Thu Jul 06 15:11:48 2023
0.000000;-0.361286;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.359763;Thu Jul 06 15:11:48 2023
0.000000;-0.359714;Thu Jul 06 15:11:48 2023
0.005291;0.359669;Thu Jul 06 15:11:48 2023
0.000000;-0.359622;Thu Jul 06 15:11:48 2023
-0.005263;-0.358017;Thu Jul 06 15:11:48 2023
0.000000;0.358183;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.005319;0.361969;Thu Jul 06 15:11:48 2023
0.005291;-0.001915;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
0.005291;0.000000;Thu Jul 06 15:11:48 2023
-0.005263;-0.717817;Thu Jul 06 15:11:48 2023
0.000000;0.357953;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
0.000000;0.000000;Thu Jul 06 15:11:48 2023
