Starting new run: Thu Jul 06 15:07:30 2023

alphaCam;alphaDotCam;systemTime
0.005405;0.000000;Thu Jul 06 15:07:33 2023
0.005435;0.001950;Thu Jul 06 15:07:33 2023
0.005405;-0.001952;Thu Jul 06 15:07:33 2023
0.005405;0.000000;Thu Jul 06 15:07:33 2023
0.005405;0.000000;Thu Jul 06 15:07:33 2023
0.000000;-0.359748;Thu Jul 06 15:07:33 2023
0.000000;0.000000;Thu Jul 06 15:07:33 2023
0.005435;0.362432;Thu Jul 06 15:07:33 2023
0.000000;-0.361516;Thu Jul 06 15:07:33 2023
0.000000;0.000000;Thu Jul 06 15:07:33 2023
0.005405;0.360244;Thu Jul 06 15:07:33 2023
0.005405;0.000000;Thu Jul 06 15:07:33 2023
0.005435;0.001964;Thu Jul 06 15:07:33 2023
0.005405;-0.001963;Thu Jul 06 15:07:33 2023
0.000000;-0.361743;Thu Jul 06 15:07:33 2023
0.005405;0.361234;Thu Jul 06 15:07:33 2023
0.000000;-0.361935;Thu Jul 06 15:07:33 2023
0.000000;0.000000;Thu Jul 06 15:07:33 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.362053;Thu Jul 06 15:07:34 2023
0.005435;0.001971;Thu Jul 06 15:07:34 2023
0.005405;-0.001972;Thu Jul 06 15:07:34 2023
0.000000;-0.362704;Thu Jul 06 15:07:34 2023
0.005435;0.364551;Thu Jul 06 15:07:34 2023
0.005435;0.000000;Thu Jul 06 15:07:34 2023
0.005435;0.000000;Thu Jul 06 15:07:34 2023
0.005435;0.000000;Thu Jul 06 15:07:34 2023
0.000000;-0.364260;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.364214;Thu Jul 06 15:07:34 2023
0.000000;-0.364841;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005435;0.367541;Thu Jul 06 15:07:34 2023
0.005405;-0.001984;Thu Jul 06 15:07:34 2023
0.005405;0.000000;Thu Jul 06 15:07:34 2023
0.000000;-0.364789;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
-0.005405;-0.365159;Thu Jul 06 15:07:34 2023
0.000000;0.365085;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.364929;Thu Jul 06 15:07:34 2023
0.005405;0.000000;Thu Jul 06 15:07:34 2023
0.000000;-0.364019;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.363314;Thu Jul 06 15:07:34 2023
0.000000;-0.362818;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.365042;Thu Jul 06 15:07:34 2023
0.000000;-0.365222;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
-0.005435;-0.366643;Thu Jul 06 15:07:34 2023
0.005435;0.733598;Thu Jul 06 15:07:34 2023
0.005405;-0.001983;Thu Jul 06 15:07:34 2023
0.000000;-0.364822;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005435;0.366530;Thu Jul 06 15:07:34 2023
0.000000;-0.366122;Thu Jul 06 15:07:34 2023
0.005435;0.366094;Thu Jul 06 15:07:34 2023
0.005464;0.002000;Thu Jul 06 15:07:34 2023
0.005405;-0.003979;Thu Jul 06 15:07:34 2023
0.005405;0.000000;Thu Jul 06 15:07:34 2023
0.000000;-0.364887;Thu Jul 06 15:07:34 2023
0.010929;0.738549;Thu Jul 06 15:07:34 2023
0.005405;-0.373633;Thu Jul 06 15:07:34 2023
0.005405;0.000000;Thu Jul 06 15:07:34 2023
0.000000;-0.366308;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.367055;Thu Jul 06 15:07:34 2023
0.000000;-0.367062;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.000000;0.000000;Thu Jul 06 15:07:34 2023
0.010929;0.743233;Thu Jul 06 15:07:34 2023
0.005405;-0.375664;Thu Jul 06 15:07:34 2023
0.005405;0.000000;Thu Jul 06 15:07:34 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.000000;-0.367965;Thu Jul 06 15:07:35 2023
0.005435;0.370106;Thu Jul 06 15:07:35 2023
0.000000;-0.370379;Thu Jul 06 15:07:35 2023
0.005405;0.367841;Thu Jul 06 15:07:35 2023
0.000000;-0.367734;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.005435;0.369683;Thu Jul 06 15:07:35 2023
0.005405;-0.002001;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.000000;-0.369316;Thu Jul 06 15:07:35 2023
0.005405;0.369529;Thu Jul 06 15:07:35 2023
0.005435;0.002010;Thu Jul 06 15:07:35 2023
0.000000;-0.371908;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.005435;0.371181;Thu Jul 06 15:07:35 2023
0.000000;-0.371151;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.369066;Thu Jul 06 15:07:35 2023
0.000000;-0.369477;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.005435;0.372799;Thu Jul 06 15:07:35 2023
0.005435;0.000000;Thu Jul 06 15:07:35 2023
0.005435;0.000000;Thu Jul 06 15:07:35 2023
0.005405;-0.002009;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005435;0.002007;Thu Jul 06 15:07:35 2023
0.000000;-0.371228;Thu Jul 06 15:07:35 2023
0.005405;0.369085;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.000000;-0.369536;Thu Jul 06 15:07:35 2023
0.005405;0.369915;Thu Jul 06 15:07:35 2023
0.000000;-0.370176;Thu Jul 06 15:07:35 2023
0.005435;0.372453;Thu Jul 06 15:07:35 2023
0.005405;-0.002013;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.005405;0.000000;Thu Jul 06 15:07:35 2023
0.000000;-0.369165;Thu Jul 06 15:07:35 2023
0.005435;0.371103;Thu Jul 06 15:07:35 2023
0.000000;-0.370990;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.000000;0.000000;Thu Jul 06 15:07:35 2023
0.005435;0.370555;Thu Jul 06 15:07:35 2023
0.005405;-0.002001;Thu Jul 06 15:07:35 2023
0.000000;-0.368485;Thu Jul 06 15:07:35 2023
0.005405;0.367971;Thu Jul 06 15:07:35 2023
0.005435;0.002000;Thu Jul 06 15:07:36 2023
0.005405;-0.002001;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.000000;-0.369160;Thu Jul 06 15:07:36 2023
0.005435;0.371317;Thu Jul 06 15:07:36 2023
0.005435;0.000000;Thu Jul 06 15:07:36 2023
0.005405;-0.002008;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.010989;0.381833;Thu Jul 06 15:07:36 2023
0.005405;-0.381890;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.000000;-0.369867;Thu Jul 06 15:07:36 2023
0.005435;0.372067;Thu Jul 06 15:07:36 2023
0.005435;0.000000;Thu Jul 06 15:07:36 2023
0.000000;-0.372295;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.370284;Thu Jul 06 15:07:36 2023
0.000000;-0.370490;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.370890;Thu Jul 06 15:07:36 2023
-0.005405;-0.742215;Thu Jul 06 15:07:36 2023
0.000000;0.371181;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005435;0.373557;Thu Jul 06 15:07:36 2023
0.000000;-0.373580;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.372138;Thu Jul 06 15:07:36 2023
0.000000;-0.372154;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.372407;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.000000;-0.372659;Thu Jul 06 15:07:36 2023
0.005405;0.372689;Thu Jul 06 15:07:36 2023
0.000000;-0.372700;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005435;0.374998;Thu Jul 06 15:07:36 2023
0.005405;-0.002027;Thu Jul 06 15:07:36 2023
0.005435;0.002028;Thu Jul 06 15:07:36 2023
0.005405;-0.002028;Thu Jul 06 15:07:36 2023
0.000000;-0.373271;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.373442;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.000000;-0.373415;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005405;0.372882;Thu Jul 06 15:07:36 2023
0.005405;0.000000;Thu Jul 06 15:07:36 2023
0.000000;-0.372504;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.005464;0.376626;Thu Jul 06 15:07:36 2023
0.005405;-0.004074;Thu Jul 06 15:07:36 2023
0.000000;-0.372727;Thu Jul 06 15:07:36 2023
0.005435;0.374929;Thu Jul 06 15:07:36 2023
0.000000;-0.374945;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:36 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.372745;Thu Jul 06 15:07:37 2023
0.000000;-0.372837;Thu Jul 06 15:07:37 2023
0.005405;0.373057;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.000000;-0.373254;Thu Jul 06 15:07:37 2023
0.005405;0.373381;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005435;0.002032;Thu Jul 06 15:07:37 2023
0.010810;0.371964;Thu Jul 06 15:07:37 2023
0.000000;-0.747907;Thu Jul 06 15:07:37 2023
0.005405;0.374293;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.000000;-0.374290;Thu Jul 06 15:07:37 2023
0.005405;0.374323;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.000000;-0.374424;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.374726;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.000000;-0.375004;Thu Jul 06 15:07:37 2023
0.005405;0.374995;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.010810;0.375069;Thu Jul 06 15:07:37 2023
0.010810;0.000000;Thu Jul 06 15:07:37 2023
0.005435;-0.373271;Thu Jul 06 15:07:37 2023
0.005405;-0.002040;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005435;0.002041;Thu Jul 06 15:07:37 2023
0.005405;-0.002042;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.000000;-0.375079;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.375337;Thu Jul 06 15:07:37 2023
0.000000;-0.375659;Thu Jul 06 15:07:37 2023
0.005435;0.378030;Thu Jul 06 15:07:37 2023
-0.005435;-0.756488;Thu Jul 06 15:07:37 2023
-0.005376;0.004068;Thu Jul 06 15:07:37 2023
0.005405;0.750547;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.000000;Thu Jul 06 15:07:37 2023
0.005435;0.002047;Thu Jul 06 15:07:37 2023
0.000000;-0.378710;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.005405;0.377240;Thu Jul 06 15:07:37 2023
0.000000;-0.377360;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.005435;0.379441;Thu Jul 06 15:07:37 2023
0.000000;-0.379548;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.000000;0.000000;Thu Jul 06 15:07:37 2023
0.005435;0.378813;Thu Jul 06 15:07:38 2023
0.005435;0.000000;Thu Jul 06 15:07:38 2023
0.005405;-0.002046;Thu Jul 06 15:07:38 2023
0.000000;-0.376553;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005435;0.378083;Thu Jul 06 15:07:38 2023
0.005405;-0.002044;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.000000;-0.376196;Thu Jul 06 15:07:38 2023
0.005435;0.378098;Thu Jul 06 15:07:38 2023
0.000000;-0.378173;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.376529;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.010810;0.376883;Thu Jul 06 15:07:38 2023
0.005435;-0.375013;Thu Jul 06 15:07:38 2023
0.005405;-0.002050;Thu Jul 06 15:07:38 2023
0.000000;-0.377174;Thu Jul 06 15:07:38 2023
0.005405;0.377126;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.000000;-0.377810;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.377997;Thu Jul 06 15:07:38 2023
0.000000;-0.377816;Thu Jul 06 15:07:38 2023
0.005405;0.378050;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.000000;-0.378094;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.378331;Thu Jul 06 15:07:38 2023
-0.005435;-0.758806;Thu Jul 06 15:07:38 2023
0.000000;0.380500;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.378857;Thu Jul 06 15:07:38 2023
0.000000;-0.378914;Thu Jul 06 15:07:38 2023
0.005435;0.381015;Thu Jul 06 15:07:38 2023
0.005405;-0.002060;Thu Jul 06 15:07:38 2023
0.000000;-0.379077;Thu Jul 06 15:07:38 2023
0.005405;0.379125;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005435;0.002061;Thu Jul 06 15:07:38 2023
0.000000;-0.381431;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.379184;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.000000;Thu Jul 06 15:07:38 2023
0.000000;-0.379614;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.000000;0.000000;Thu Jul 06 15:07:38 2023
0.005405;0.379962;Thu Jul 06 15:07:39 2023
0.000000;-0.380052;Thu Jul 06 15:07:39 2023
0.005405;0.379901;Thu Jul 06 15:07:39 2023
0.005405;0.000000;Thu Jul 06 15:07:39 2023
0.005435;0.002064;Thu Jul 06 15:07:39 2023
0.000000;-0.381813;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
0.000000;0.000000;Thu Jul 06 15:07:39 2023
