Starting new run: Thu Jun  8 13:04:37 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.011904;0.000208;0.010192;0.003068;-0.230097;-0.366417;0.496701;Thu Jun  8 13:04:47 2023
0.012048;0.000210;0.000247;0.003068;0.000000;0.021524;-0.111702;Thu Jun  8 13:04:47 2023
-0.005988;-0.000105;-0.031064;0.003068;0.000000;0.021890;-0.256102;Thu Jun  8 13:04:47 2023
0.000000;0.000000;0.010314;0.003068;0.000000;0.022256;-0.079057;Thu Jun  8 13:04:47 2023
0.011904;0.000208;0.020503;0.003068;0.000000;0.022622;-0.026634;Thu Jun  8 13:04:47 2023
0.000000;0.000000;-0.020504;0.003068;0.000000;0.022988;-0.206258;Thu Jun  8 13:04:47 2023
0.000000;0.000000;0.000000;0.003068;0.000000;0.023353;-0.120776;Thu Jun  8 13:04:47 2023
0.018180;0.000317;0.031309;0.000000;-0.230097;-1.075590;0.024465;Thu Jun  8 13:04:47 2023
-0.005988;-0.000105;-0.041618;0.003068;0.230097;0.391940;-0.885041;Thu Jun  8 13:04:47 2023
0.012195;0.000213;0.031309;0.006136;0.230097;0.516350;-0.587122;Thu Jun  8 13:04:47 2023
-0.006061;-0.000106;-0.031436;0.009204;0.230097;0.640393;-0.882643;Thu Jun  8 13:04:47 2023
0.011975;0.000209;0.031059;0.009204;0.000000;0.252086;-0.041552;Thu Jun  8 13:04:47 2023
0.024238;0.000423;0.021116;0.006136;-0.230097;-0.260631;0.513819;Thu Jun  8 13:04:47 2023
0.000000;0.000000;-0.041746;0.003068;-0.230097;-0.385406;0.252347;Thu Jun  8 13:04:47 2023
0.005952;0.000104;0.010252;0.003068;0.000000;0.002170;-0.094520;Thu Jun  8 13:04:47 2023
-0.006024;-0.000105;-0.020628;0.003068;0.000000;0.002170;-0.232532;Thu Jun  8 13:04:47 2023
0.012048;0.000210;0.031127;0.003068;0.000000;0.002170;-0.002869;Thu Jun  8 13:04:47 2023
0.011975;0.000209;-0.000124;0.003068;0.000000;0.002170;-0.132657;Thu Jun  8 13:04:47 2023
0.006024;0.000105;-0.010251;0.003068;0.000000;-0.585154;-0.766900;Thu Jun  8 13:04:47 2023
0.011904;0.000208;0.010129;0.003068;0.000000;-0.017917;-0.110240;Thu Jun  8 13:04:47 2023
-0.005988;-0.000105;-0.030819;0.006136;0.230097;0.493702;-0.882584;Thu Jun  8 13:04:47 2023
0.011975;0.000209;0.030942;0.006136;0.000000;0.105395;-0.044597;Thu Jun  8 13:04:47 2023
0.006024;0.000105;-0.010252;0.006136;0.000000;0.104663;-0.221214;Thu Jun  8 13:04:47 2023
0.006061;0.000106;0.000063;0.006136;0.000000;0.103931;-0.179098;Thu Jun  8 13:04:47 2023
0.000000;0.000000;-0.010441;0.006136;0.000000;0.103200;-0.228401;Thu Jun  8 13:04:47 2023
0.024238;0.000423;0.041754;0.006136;0.000000;0.102468;0.007411;Thu Jun  8 13:04:47 2023
-0.032883;-0.000574;-0.098400;0.006136;0.000000;0.101736;-0.621965;Thu Jun  8 13:04:47 2023
0.017855;0.000312;0.087408;0.006136;0.000000;0.101004;0.190234;Thu Jun  8 13:04:47 2023
0.023948;0.000418;0.010495;0.006136;0.000000;0.100273;-0.124786;Thu Jun  8 13:04:47 2023
0.024385;0.000426;0.000754;0.006136;0.000000;0.099541;-0.165593;Thu Jun  8 13:04:47 2023
0.012048;0.000210;-0.021250;0.006136;0.000000;0.098809;-0.267785;Thu Jun  8 13:04:47 2023
0.000000;0.000000;-0.020748;0.006136;0.000000;0.098077;-0.276312;Thu Jun  8 13:04:47 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.097346;-0.190914;Thu Jun  8 13:04:47 2023
0.005952;0.000104;0.010250;0.006136;0.000000;0.096614;-0.144216;Thu Jun  8 13:04:47 2023
0.036129;0.000631;0.051959;0.009204;0.230097;1.195191;0.052938;Thu Jun  8 13:04:47 2023
0.005952;0.000104;-0.051956;0.006136;-0.230097;-0.272705;0.183414;Thu Jun  8 13:04:47 2023
0.011975;0.000209;0.010370;0.003068;-0.230097;-0.397480;0.466435;Thu Jun  8 13:04:47 2023
-0.005952;-0.000104;-0.030864;0.000000;-0.230097;-0.521889;0.300288;Thu Jun  8 13:04:47 2023
0.011975;0.000209;0.030861;0.000000;0.000000;-0.133948;0.003981;Thu Jun  8 13:04:47 2023
-0.005988;-0.000105;-0.030920;0.000000;0.000000;-0.133582;-0.266846;Thu Jun  8 13:04:47 2023
0.024385;0.000426;0.052278;0.003068;0.230097;0.378769;-0.483529;Thu Jun  8 13:04:47 2023
0.036348;0.000634;0.020587;0.003068;0.000000;-0.008807;-0.037671;Thu Jun  8 13:04:47 2023
