Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 13:15:12 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.006136;0.306796;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;-1.072049;0.606282;1;1.133372;1.381584;0.014333;-0.149010;0.014333;0.144572;0;Fri Jun 30 13:15:29 2023
0.003068;-0.306796;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;0.000000;0.606282;1;-0.968691;-0.554762;0.012552;-0.035263;0.012552;-0.178575;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.005584;0.603091;1;0.025973;0.374459;0.011603;-0.295996;0.011603;-0.095113;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;62.500000;84.500000;251.500000;82.500000;0.010582;0.005584;0.606282;1;0.025973;0.339602;0.011105;-0.034318;0.011105;-0.049954;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.005584;0.603091;1;0.025973;0.321296;0.010843;0.212521;0.010843;-0.026235;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;0.005584;0.606282;1;0.025973;0.311681;0.010706;0.076469;0.010706;-0.013779;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;250.500000;83.500000;0.010582;0.000000;0.606282;1;0.025973;0.306632;0.010647;-0.145608;0.010647;-0.005911;0;Fri Jun 30 13:15:29 2023
0.006136;0.306796;-0.000000;0.000000;0.086762;0.000000;62.500000;85.500000;250.500000;83.500000;0.010638;0.005643;0.609507;1;1.133372;1.299129;0.010629;-0.088561;0.010629;-0.001765;0;Fri Jun 30 13:15:29 2023
0.003068;-0.306796;-0.000000;0.000000;0.086762;0.000000;62.500000;86.500000;250.500000;83.500000;0.015956;0.533235;0.914217;1;-0.968691;-0.690845;0.011896;0.290927;0.011896;0.127003;0;Fri Jun 30 13:15:29 2023
0.003068;0.000000;-0.000000;0.000000;0.086762;0.000000;61.500000;85.500000;251.500000;83.500000;0.010526;-0.544475;0.603091;1;0.025973;0.350363;0.012535;-0.000662;0.012535;0.064038;0;Fri Jun 30 13:15:29 2023
