Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:02:08 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.003068;0.000000;0.024544;0.000000;0.144031;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;1.607338;0.000000;1;-0.072082;-1.825591;0.264914;-0.420773;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.144194;0.000000;47.500000;96.500000;235.500000;98.500000;-0.010638;-1.598797;-0.609507;1;-0.072246;-1.549168;-0.107828;-0.228866;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.144358;0.000000;47.500000;96.500000;234.500000;98.500000;-0.010695;-0.008549;-0.612766;1;-0.072410;-1.318052;-0.087973;0.002983;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.144521;0.000000;47.500000;96.500000;234.500000;96.500000;0.000000;1.607380;0.000000;1;-0.072573;-0.568627;0.251098;0.129866;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.144685;0.000000;48.500000;96.500000;233.500000;97.500000;-0.005405;-0.812401;-0.309704;1;-0.072737;0.235568;0.038398;0.204562;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.144849;0.000000;48.500000;96.500000;234.500000;98.500000;-0.010752;-0.803606;-0.616060;1;-0.072900;0.278952;-0.130003;0.235708;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145012;0.000000;47.500000;96.500000;233.500000;98.500000;-0.010752;0.000000;-0.616060;1;-0.073064;0.183288;-0.104002;0.150329;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145176;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;1.616035;0.000000;1;-0.073228;-0.093682;0.240005;0.013559;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145340;0.000000;47.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;-0.073391;-0.142166;0.192004;-0.015204;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145503;0.000000;48.500000;96.500000;234.500000;98.500000;-0.010752;-1.615945;-0.616060;1;-0.073555;-0.235584;-0.169586;0.057510;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145667;0.000000;47.500000;97.500000;234.500000;98.500000;-0.005348;0.812280;-0.306392;1;-0.073719;-0.395103;0.026788;0.079180;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145830;0.000000;48.500000;96.500000;233.500000;98.500000;-0.010810;-0.821002;-0.619390;1;-0.073882;-0.126408;-0.142770;0.008601;0;Mon Jun 26 15:02:21 2023
0.003068;0.000000;0.024544;0.000000;0.145994;0.000000;48.500000;96.500000;234.500000;98.500000;-0.010752;0.008734;-0.616060;1;-0.074046;-0.556133;-0.112469;-0.092095;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.146158;0.000000;48.500000;96.500000;234.500000;98.500000;-0.010752;0.000000;-0.616060;1;-0.074209;-0.880627;-0.089976;-0.179645;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.146321;0.000000;46.500000;97.500000;234.500000;98.500000;-0.005319;0.816557;-0.304762;1;-0.074373;-1.164637;0.091331;-0.204450;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.146649;0.000000;47.500000;96.500000;234.500000;96.500000;0.000000;0.799420;0.000000;1;-1.679431;-0.556955;0.232949;-0.113976;0;Mon Jun 26 15:02:22 2023
0.003068;0.460194;0.024544;0.000000;0.146812;0.000000;49.500000;97.500000;234.500000;96.500000;0.005405;0.812391;0.309704;1;1.417132;0.314940;0.348837;0.093740;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.146976;0.000000;48.500000;96.500000;234.500000;98.500000;-0.010752;-2.428369;-0.616060;1;-0.075028;0.314777;-0.206604;0.301294;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.147139;0.000000;47.500000;98.500000;234.500000;96.500000;0.010695;3.223238;0.612766;1;-0.075191;0.393797;0.479364;0.372758;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.147303;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;-1.607296;0.000000;1;-0.075355;1.413419;0.062032;0.354497;0;Mon Jun 26 15:02:22 2023
0.003068;0.000000;0.024544;0.000000;0.147467;0.000000;46.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;-0.075518;0.961060;0.049626;0.310560;0;Mon Jun 26 15:02:22 2023
