Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Fri Jun 30 12:21:13 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;camControl;systemTime
0.003068;0.000000;0.012272;0.000000;0.073324;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;-0.530134;0.000000;1;0.019017;0.034588;0.003278;-0.077802;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.012272;0.000000;0.073570;0.000000;61.500000;86.500000;251.500000;85.500000;0.005263;0.527313;0.301554;1;0.018772;0.020488;0.003115;-0.073119;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.012272;0.000000;0.073570;0.000000;61.500000;86.500000;251.500000;85.500000;0.005263;0.000000;0.301554;1;0.018772;0.020488;0.003657;0.022925;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.012272;0.000000;0.073692;0.000000;62.500000;86.500000;251.500000;85.500000;0.005291;0.002789;0.303149;1;0.018649;0.040307;0.004066;0.096105;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.012272;0.000000;0.073815;0.000000;64.500000;87.500000;251.500000;85.500000;0.010695;0.541456;0.612766;1;0.018526;0.055219;0.005058;0.116354;0;Fri Jun 30 12:21:27 2023
0.003068;0.000000;0.012272;0.000000;0.073938;0.000000;63.500000;86.500000;252.500000;85.500000;0.005291;-0.541421;0.303149;1;0.018404;0.091540;0.005800;0.113362;0;Fri Jun 30 12:21:27 2023
0.006136;0.306796;0.012272;0.000000;0.074061;0.000000;61.500000;86.500000;252.500000;85.500000;0.005236;-0.005551;0.299975;1;1.125680;0.118656;0.005664;0.079042;0;Fri Jun 30 12:21:27 2023
0.000000;-0.306796;0.006136;-0.306796;0.074214;0.000000;62.500000;86.500000;251.500000;85.500000;0.005291;0.005550;0.303149;1;-0.581236;0.621560;0.005563;-0.015759;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074275;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;-0.529677;0.000000;1;-0.084472;0.119940;0.004826;-0.144669;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074275;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084472;0.119940;0.003607;-0.239665;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074337;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084533;0.048005;0.002696;-0.230467;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074398;0.000000;63.500000;84.500000;252.500000;85.500000;-0.005291;-0.530118;-0.303149;1;-0.084595;0.014464;0.001347;-0.159958;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074521;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.529998;0.000000;1;-0.084717;-0.035236;0.000338;-0.090529;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074582;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084779;-0.084779;0.000253;-0.033031;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074582;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084779;-0.084779;0.000189;0.044093;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074644;0.000000;62.500000;85.500000;252.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084840;-0.084840;0.000141;0.110228;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074705;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084902;-0.084902;0.000106;0.118084;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074766;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.084963;-0.084963;0.000079;0.040482;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074889;0.000000;62.500000;86.500000;252.500000;85.500000;0.005263;0.527072;0.301554;1;-0.085086;-0.085086;0.000724;-0.016239;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074889;0.000000;63.500000;84.500000;251.500000;85.500000;-0.005319;-1.059547;-0.304762;1;-0.085086;-0.085086;0.000534;-0.020251;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.074950;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.532805;0.000000;1;-0.085147;-0.085147;-0.000273;-0.003283;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.006136;0.000000;0.075012;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;0.000000;0.000000;1;-0.085208;-0.085208;-0.000204;-0.042858;0;Fri Jun 30 12:21:27 2023
-0.003068;-0.306796;0.006136;0.000000;0.075134;0.000000;62.500000;85.500000;252.500000;85.500000;0.000000;0.000000;0.000000;1;-1.192730;-0.085331;-0.000152;-0.076808;0;Fri Jun 30 12:21:27 2023
-0.003068;-0.306796;0.006136;0.000000;0.075134;0.000000;62.500000;85.500000;252.500000;85.500000;0.000000;0.000000;0.000000;1;-1.192730;-0.085331;-0.000114;-0.044933;0;Fri Jun 30 12:21:27 2023
0.000000;0.306796;0.009204;0.306796;0.075226;0.000000;62.500000;86.500000;250.500000;85.500000;0.005319;0.532796;0.304762;1;0.406304;-0.588360;0.000587;0.090218;0;Fri Jun 30 12:21:27 2023
0.000000;0.000000;0.012272;0.306796;0.075349;0.000000;62.500000;86.500000;250.500000;85.500000;0.005319;0.000000;0.304762;1;-0.593581;-0.593581;0.001782;0.210000;0;Fri Jun 30 12:21:27 2023
0.003068;0.306796;0.015340;0.306796;0.075503;0.000000;62.500000;85.500000;251.500000;85.500000;0.000000;-0.532971;0.000000;1;0.508566;-0.533348;0.002004;0.187394;0;Fri Jun 30 12:21:27 2023
0.006136;0.306796;0.018408;0.306796;0.075687;0.000000;62.500000;86.500000;251.500000;86.500000;0.000000;0.000000;0.000000;1;0.616019;-0.530486;0.001498;0.021080;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.018408;0.000000;0.075871;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;0.530150;0.303149;1;0.119009;-0.051431;0.001788;-0.129506;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.018408;0.000000;0.076055;0.000000;62.500000;86.500000;252.500000;85.500000;0.005263;-0.002790;0.301554;1;0.118825;-0.040960;0.002669;-0.113039;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.021476;0.306796;0.076454;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;0.002790;0.303149;1;-0.384510;-0.511906;0.003328;0.063686;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.021476;0.000000;0.076668;0.000000;62.500000;86.500000;253.500000;85.500000;0.005236;-0.005547;0.299975;1;0.113113;0.009926;0.003817;0.215253;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.021476;0.000000;0.076668;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;0.005548;0.303149;1;0.113113;0.009926;0.004182;0.175301;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.021476;0.000000;0.076883;0.000000;62.500000;87.500000;251.500000;87.500000;0.000000;-0.530081;0.000000;1;0.112899;0.041103;0.003794;-0.043817;0;Fri Jun 30 12:21:27 2023
0.009204;0.306796;0.024544;0.306796;0.077129;0.000000;62.500000;88.500000;251.500000;86.500000;0.010582;1.060222;0.606282;1;0.717115;-0.476342;0.004172;-0.169776;0;Fri Jun 30 12:21:27 2023
0.009204;0.000000;0.024544;0.000000;0.077374;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;-0.005580;0.603091;1;0.220044;0.035145;0.005784;-0.038033;0;Fri Jun 30 12:21:27 2023
0.006136;-0.306796;0.024544;0.000000;0.077619;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;-0.524521;0.303149;1;-0.887600;0.094135;0.006321;0.208577;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.078110;0.000000;62.500000;87.500000;252.500000;86.500000;0.005263;-0.002790;0.301554;1;0.106573;0.123313;0.006057;0.251142;0;Fri Jun 30 12:21:27 2023
0.009204;0.306796;0.024544;0.000000;0.078356;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;0.002789;0.303149;1;1.213726;0.096189;0.005860;0.017354;0;Fri Jun 30 12:21:27 2023
0.009204;0.306796;0.024544;0.000000;0.078356;0.000000;62.500000;87.500000;252.500000;86.500000;0.005263;-0.002788;0.301554;1;1.213726;0.096189;0.005713;-0.249796;0;Fri Jun 30 12:21:27 2023
0.009204;0.000000;0.027612;0.306796;0.078632;0.000000;62.500000;88.500000;251.500000;86.500000;0.010582;0.532835;0.606282;1;-0.284150;-0.412434;0.006271;-0.223344;0;Fri Jun 30 12:21:27 2023
0.006136;-0.306796;0.024544;-0.306796;0.078877;0.000000;62.500000;88.500000;251.500000;86.500000;0.010582;0.000000;0.606282;1;-0.391020;0.608604;0.007360;0.093430;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.079123;0.000000;62.500000;87.500000;251.500000;86.500000;0.005291;-0.530103;0.303149;1;0.105561;0.150533;0.007505;0.323691;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.079368;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;0.524538;0.603091;1;0.105315;0.179972;0.007607;0.215860;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.079614;0.000000;63.500000;87.500000;252.500000;87.500000;0.000000;-1.054661;0.000000;1;0.105070;0.159134;0.007015;-0.128793;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.079859;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;1.054673;0.603091;1;0.104824;0.137129;0.006572;-0.307542;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.080104;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;0.000000;0.603091;1;0.104579;0.141929;0.007571;-0.147398;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.080350;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;0.000000;0.603091;1;0.104333;0.157071;0.008318;0.192731;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.080595;0.000000;62.500000;88.500000;252.500000;86.500000;0.010526;0.000000;0.603091;1;0.104088;0.184252;0.008875;0.333455;0;Fri Jun 30 12:21:27 2023
0.006136;0.000000;0.024544;0.000000;0.080841;0.000000;63.500000;87.500000;252.500000;86.500000;0.005291;-0.524537;0.303149;1;0.103843;0.233280;0.008631;0.151802;0;Fri Jun 30 12:21:27 2023
