Starting new run: Tue Jun 13 13:40:20 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;Kx;KxCam;systemTime
-0.003068;0.000000;-0.006136;0.000000;0.014051;0.000000;39.500000;95.500000;231.500000;96.500000;-0.005208;-0.704586;-0.298413;-0.211644;-2.694025;Tue Jun 13 13:40:35 2023
0.000000;0.306796;-0.003068;0.306796;0.014021;0.000000;39.500000;95.500000;231.500000;96.500000;-0.005208;0.000000;-0.298413;0.294213;-0.955720;Tue Jun 13 13:40:35 2023
0.003068;0.306796;-0.003068;0.000000;0.013990;0.000000;39.500000;95.500000;231.500000;96.500000;-0.005208;0.000000;-0.298413;1.057853;-0.313352;Tue Jun 13 13:40:35 2023
0.003068;0.000000;-0.003068;0.000000;0.013959;0.000000;38.500000;95.500000;231.500000;96.500000;-0.005181;0.003651;-0.296867;0.014069;-0.299586;Tue Jun 13 13:40:35 2023
0.003068;0.000000;-0.003068;0.000000;0.013929;0.000000;38.500000;97.500000;230.500000;95.500000;0.010416;2.110204;0.596809;0.014344;7.486048;Tue Jun 13 13:40:35 2023
0.003068;0.000000;-0.003068;0.000000;0.013898;0.000000;37.500000;97.500000;231.500000;96.500000;0.005155;-0.711843;0.295336;0.014618;-2.325375;Tue Jun 13 13:40:35 2023
0.000000;-0.306796;-0.006136;-0.306796;0.013837;0.000000;39.500000;95.500000;230.500000;95.500000;0.000000;-0.697370;0.000000;-0.490415;-1.819579;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013775;0.000000;37.500000;96.500000;230.500000;96.500000;0.000000;0.000000;0.000000;-0.087902;-0.087902;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013714;0.000000;39.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.087354;-0.087354;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013652;0.000000;39.500000;95.500000;231.500000;96.500000;-0.005208;-0.704718;-0.298413;-0.086805;-2.690907;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013591;0.000000;39.500000;95.500000;230.500000;95.500000;0.000000;0.704720;0.000000;-0.086256;2.311976;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013530;0.000000;38.500000;96.500000;230.500000;96.500000;0.000000;0.000000;0.000000;-0.085707;-0.085707;Tue Jun 13 13:40:35 2023
0.000000;0.000000;-0.006136;0.000000;0.013468;0.000000;38.500000;96.500000;231.500000;96.500000;0.000000;0.000000;0.000000;-0.085158;-0.085158;Tue Jun 13 13:40:35 2023
