Starting new run: Thu Jun  8 16:18:51 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
-0.006711;-0.000117;-0.268975;0.000000;0.000000;-0.135668;-1.257739;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;0.001800;-0.003068;-0.306796;-1.552547;-0.132857;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;0.000000;0.000000;0.306796;0.363117;-0.915940;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.268264;0.003068;0.306796;0.488166;0.181339;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.000000;0.003068;0.000000;-0.804760;-0.951632;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;-0.263466;0.006136;0.306796;1.369746;-1.291270;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.527503;0.009204;0.306796;0.737442;1.221251;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.000000;0.006136;-0.306796;-1.197301;-0.211989;Thu Jun  8 16:19:11 2023
-0.003356;-0.000059;-0.264757;0.006136;0.000000;0.852430;-0.537641;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.264977;0.003068;-0.306796;-1.322077;0.907340;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.000000;0.003068;0.000000;-0.048504;-0.192634;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;-0.264237;0.006136;0.306796;0.592764;-2.068709;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;-0.264384;0.006136;0.000000;0.075722;-1.315534;Thu Jun  8 16:19:11 2023
-0.006689;-0.000117;0.000000;0.006136;0.000000;0.075448;-0.218296;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.264527;0.006136;0.000000;0.075173;0.882276;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.000000;0.006136;0.000000;0.074899;-0.216103;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.264680;0.006136;0.000000;0.074624;0.885105;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;-0.264812;0.006136;0.000000;0.074350;-1.315941;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.000000;0.006136;0.000000;0.074076;-0.216926;Thu Jun  8 16:19:11 2023
-0.003344;-0.000058;0.000000;0.003068;-0.306796;-1.343901;-0.217201;Thu Jun  8 16:19:11 2023
0.003344;0.000058;0.530190;0.006136;0.306796;0.570665;1.212499;Thu Jun  8 16:19:11 2023
0.003344;0.000058;0.000000;0.009204;0.306796;1.471051;-0.232168;Thu Jun  8 16:19:11 2023
-0.006711;-0.000117;-0.797490;0.009204;0.000000;0.196930;-3.551502;Thu Jun  8 16:19:11 2023
-0.006711;-0.000117;0.000000;0.006136;-0.306796;-1.221321;-0.241511;Thu Jun  8 16:19:11 2023
0.003333;0.000058;0.797047;0.006136;0.000000;0.828136;3.851312;Thu Jun  8 16:19:11 2023
0.000000;0.000000;-0.264545;0.006136;0.000000;0.071057;-1.315381;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.000000;0.006136;0.000000;0.070783;-0.217477;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.000000;0.003068;-0.306796;-0.570760;0.558682;Thu Jun  8 16:19:11 2023
0.003356;0.000059;0.266591;0.003068;0.000000;-0.053993;0.911300;Thu Jun  8 16:19:11 2023
0.003356;0.000059;0.000000;0.003068;0.000000;-0.053993;-0.195371;Thu Jun  8 16:19:11 2023
0.000000;0.000000;-0.266894;0.003068;0.000000;-0.053993;-1.306054;Thu Jun  8 16:19:11 2023
-0.003356;-0.000059;-0.267044;0.003068;0.000000;-0.053993;-1.309429;Thu Jun  8 16:19:11 2023
-0.006711;-0.000117;-0.267038;0.003068;0.000000;-0.053993;-1.312155;Thu Jun  8 16:19:11 2023
-0.006734;-0.000118;-0.001799;0.003068;0.000000;-0.053993;-0.211112;Thu Jun  8 16:19:11 2023
-0.006734;-0.000118;0.000000;0.003068;0.000000;-0.053993;-0.203644;Thu Jun  8 16:19:11 2023
0.000000;0.000000;0.536328;0.003068;0.000000;-0.053993;2.028283;Thu Jun  8 16:19:11 2023
-0.003356;0.000000;0.000000;0.006136;0.306796;1.363709;-0.198122;Thu Jun  8 16:19:11 2023
