Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Wed Jun 21 13:59:39 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;camControl;systemTime
0.006136;0.000000;0.012272;0.000000;0.245723;0.000000;40.500000;94.500000;232.500000;95.500000;-0.005208;-1.568968;-0.298413;1;-0.040647;-0.266117;0;Wed Jun 21 13:59:50 2023
0.006136;0.000000;0.012272;0.000000;0.245887;0.000000;40.500000;96.500000;231.500000;94.500000;0.010471;2.355442;0.599934;1;-0.040810;-0.457663;0;Wed Jun 21 13:59:50 2023
0.006136;0.000000;0.012272;0.000000;0.245887;0.000000;40.500000;96.500000;231.500000;95.500000;0.005236;-0.786495;0.299975;1;-0.040810;-0.457663;0;Wed Jun 21 13:59:50 2023
0.006136;0.000000;0.012272;0.000000;0.246051;0.000000;40.500000;94.500000;230.500000;95.500000;-0.005263;-1.577199;-0.301554;1;-0.040974;-0.074059;0;Wed Jun 21 13:59:50 2023
0.006136;0.000000;0.012272;0.000000;0.246051;0.000000;39.500000;95.500000;230.500000;95.500000;0.000000;0.790657;0.000000;1;-0.040974;-0.074059;0;Wed Jun 21 13:59:50 2023
0.006136;0.000000;0.012272;0.000000;0.246214;0.000000;39.500000;95.500000;231.500000;95.500000;0.000000;0.000000;0.000000;1;-0.041137;-0.266607;0;Wed Jun 21 13:59:50 2023
0.006136;0.000000;0.012272;0.000000;0.246214;0.000000;40.500000;96.500000;231.500000;95.500000;0.005236;0.786520;0.299975;1;-0.041137;-0.266607;0;Wed Jun 21 13:59:50 2023
0.009204;0.230097;0.012272;0.000000;0.246378;0.000000;40.500000;96.500000;231.500000;95.500000;0.005236;0.000000;0.299975;1;0.817432;0.671612;0;Wed Jun 21 13:59:50 2023
0.009204;0.230097;0.012272;0.000000;0.246378;0.000000;39.500000;95.500000;230.500000;95.500000;0.000000;-0.786567;0.000000;1;0.817432;0.671612;0;Wed Jun 21 13:59:50 2023
0.006136;-0.230097;0.009204;-0.230097;0.246500;0.000000;40.500000;96.500000;231.500000;95.500000;0.005236;0.786539;0.299975;1;-0.408945;-0.634415;0;Wed Jun 21 13:59:50 2023
0.006136;-0.230097;0.009204;-0.230097;0.246500;0.000000;40.500000;94.500000;230.500000;95.500000;-0.005263;-1.577267;-0.301554;1;-0.408945;-0.634415;0;Wed Jun 21 13:59:50 2023
0.003068;-0.230097;0.006136;-0.230097;0.246582;0.000000;40.500000;95.500000;231.500000;96.500000;-0.005236;0.004140;-0.299975;1;-0.516663;-0.822796;0;Wed Jun 21 13:59:50 2023
0.003068;-0.230097;0.006136;-0.230097;0.246582;0.000000;41.500000;94.500000;231.500000;95.500000;-0.005263;-0.004140;-0.301554;1;-0.516663;-0.822796;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.006136;0.000000;0.246664;0.000000;41.500000;95.500000;230.500000;95.500000;0.000000;0.790694;0.000000;1;-0.144126;-0.450258;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.006136;0.000000;0.246664;0.000000;41.500000;93.500000;230.500000;95.500000;-0.010582;-1.589705;-0.606282;1;-0.144126;-0.450258;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.006136;0.000000;0.246746;0.000000;40.500000;95.500000;231.500000;95.500000;0.000000;1.589693;0.000000;1;-0.144208;-0.645774;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.006136;0.000000;0.246746;0.000000;40.500000;95.500000;231.500000;95.500000;0.000000;0.000000;0.000000;1;-0.144208;-0.645774;0;Wed Jun 21 13:59:50 2023
0.006136;0.230097;0.006136;0.000000;0.246828;0.000000;41.500000;93.500000;230.500000;95.500000;-0.010582;-1.589701;-0.606282;1;0.714443;0.488973;0;Wed Jun 21 13:59:50 2023
0.006136;0.230097;0.006136;0.000000;0.246828;0.000000;40.500000;95.500000;231.500000;95.500000;0.000000;1.589701;0.000000;1;0.714443;0.488973;0;Wed Jun 21 13:59:50 2023
0.003068;-0.230097;0.006136;0.000000;0.246910;0.000000;41.500000;95.500000;231.500000;95.500000;0.000000;0.000000;0.000000;1;-0.890369;-1.003104;0;Wed Jun 21 13:59:50 2023
0.003068;-0.230097;0.006136;0.000000;0.246910;0.000000;41.500000;95.500000;231.500000;95.500000;0.000000;0.000000;0.000000;1;-0.890369;-1.003104;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;-0.230097;0.246950;0.000000;41.500000;94.500000;231.500000;95.500000;-0.005263;-0.790648;-0.301554;1;0.234065;0.121330;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;-0.230097;0.246950;0.000000;41.500000;95.500000;231.500000;95.500000;0.000000;0.790628;0.000000;1;0.234065;0.121330;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.246991;0.000000;40.500000;93.500000;231.500000;95.500000;-0.010471;-1.573001;-0.599934;1;-0.139355;-0.252090;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.246991;0.000000;41.500000;95.500000;231.500000;95.500000;0.000000;1.572976;0.000000;1;-0.139355;-0.252090;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247032;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;-0.786507;-0.299975;1;-0.139396;-0.252131;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247032;0.000000;41.500000;95.500000;231.500000;95.500000;0.000000;0.786513;0.000000;1;-0.139396;-0.252131;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247073;0.000000;41.500000;95.500000;231.500000;95.500000;0.000000;0.000000;0.000000;1;-0.139437;-0.252172;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247073;0.000000;41.500000;95.500000;229.500000;93.500000;0.010638;1.598110;0.609507;1;-0.139437;-0.252172;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247114;0.000000;41.500000;95.500000;231.500000;94.500000;0.005263;-0.807457;0.301554;1;-0.139477;0.138687;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247114;0.000000;40.500000;94.500000;231.500000;95.500000;-0.005236;-1.577238;-0.299975;1;-0.139477;0.138687;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247155;0.000000;39.500000;94.500000;231.500000;95.500000;-0.005208;0.004096;-0.298413;1;-0.139518;-0.444638;0;Wed Jun 21 13:59:50 2023
0.003068;0.000000;0.003068;0.000000;0.247155;0.000000;40.500000;93.500000;231.500000;95.500000;-0.010471;-0.790607;-0.599934;1;-0.139518;-0.444638;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.000000;0.247196;0.000000;41.500000;95.500000;230.500000;95.500000;0.000000;1.573048;0.000000;1;0.719174;0.108944;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.000000;0.247196;0.000000;39.500000;94.500000;231.500000;95.500000;-0.005208;-0.782447;-0.298413;1;0.719174;0.108944;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;0.003068;0.000000;0.247237;0.000000;39.500000;94.500000;230.500000;94.500000;0.000000;0.782450;0.000000;1;-0.885598;-1.189716;0;Wed Jun 21 13:59:51 2023
0.003068;-0.230097;0.003068;0.000000;0.247237;0.000000;39.500000;94.500000;231.500000;95.500000;-0.005208;-0.782261;-0.298413;1;-0.885598;-1.189716;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.000000;-0.230097;0.247237;0.000000;39.500000;94.500000;231.500000;94.500000;0.000000;0.782454;0.000000;1;0.238877;-0.065241;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;-0.000000;-0.230097;0.247237;0.000000;39.500000;93.500000;231.500000;94.500000;-0.005208;-0.782455;-0.298413;1;0.238877;-0.065241;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;0.003068;0.230097;0.247278;0.000000;41.500000;93.500000;230.500000;95.500000;-0.010582;-0.807239;-0.606282;1;-0.513020;-0.817138;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;0.003068;0.230097;0.247278;0.000000;39.500000;93.500000;231.500000;94.500000;-0.005208;0.807230;-0.298413;1;-0.513020;-0.817138;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;0.003068;0.000000;0.247319;0.000000;39.500000;93.500000;231.500000;95.500000;-0.010416;-0.782408;-0.596809;1;-0.139682;-0.443800;0;Wed Jun 21 13:59:51 2023
0.003068;0.000000;0.003068;0.000000;0.247319;0.000000;40.500000;94.500000;231.500000;94.500000;0.000000;1.564854;0.000000;1;-0.139682;-0.443800;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.000000;0.247360;0.000000;41.500000;95.500000;231.500000;94.500000;0.005263;0.790652;0.301554;1;0.719010;0.493540;0;Wed Jun 21 13:59:51 2023
0.006136;0.230097;0.003068;0.000000;0.247360;0.000000;40.500000;93.500000;231.500000;94.500000;-0.005236;-1.577126;-0.299975;1;0.719010;0.493540;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.006136;0.230097;0.247441;0.000000;40.500000;95.500000;231.500000;94.500000;0.005236;1.573001;0.299975;1;-0.405547;-0.823402;0;Wed Jun 21 13:59:51 2023
0.006136;0.000000;0.006136;0.230097;0.247441;0.000000;41.500000;94.500000;231.500000;93.500000;0.005263;0.004139;0.301554;1;-0.405547;-0.823402;0;Wed Jun 21 13:59:51 2023
