Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 13:18:06 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;y0;y1;y2;x0;x1;x2;x3;systemTime
0.000000;-0.230097;-0.003068;0.000000;0.139613;0.000000;47.500000;93.500000;234.500000;95.500000;-0.010695;0.008624;-0.612766;1;-0.880512;-1.275614;-0.067778;0.046880;0;0.046880;-0.000446;-0.061618;0.008624;-0.806389;0.797779;0.008624;Mon Jun 26 13:18:16 2023
0.000000;-0.230097;-0.003068;0.000000;0.139613;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;-0.008624;-0.616060;1;-0.880512;-1.275614;-0.055947;0.036866;0;0.036866;0.046880;-0.000446;-0.008624;0.008624;-0.806389;0.797779;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;-0.230097;0.139531;0.000000;46.500000;93.500000;234.500000;95.500000;-0.010638;0.017157;-0.609507;1;0.244044;-0.151058;-0.041326;-0.004980;0;-0.004980;0.036866;0.046880;0.017157;-0.008624;0.008624;-0.806389;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;-0.230097;0.139531;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;-0.017157;-0.616060;1;0.244044;-0.151058;-0.036493;-0.039027;0;-0.039027;-0.004980;0.036866;-0.017157;0.017157;-0.008624;0.008624;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139449;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;0.000000;-0.616060;1;-0.129252;-0.524354;-0.029194;-0.052700;0;-0.052700;-0.039027;-0.004980;0.000000;-0.017157;0.017157;-0.008624;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139449;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;0.000000;-0.616060;1;-0.129252;-0.524354;-0.023355;-0.048594;0;-0.048594;-0.052700;-0.039027;0.000000;0.000000;-0.017157;0.017157;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139367;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;0.000000;-0.616060;1;-0.129171;-0.524273;-0.018684;-0.034350;0;-0.034350;-0.048594;-0.052700;0.000000;0.000000;0.000000;-0.017157;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139367;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;0.806449;-0.308039;1;-0.129171;-0.524273;0.146342;-0.003033;0;-0.003033;-0.034350;-0.048594;0.806449;0.000000;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139285;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;0.000000;-0.308039;1;-0.129089;-0.326645;0.117074;0.065570;0;0.065570;-0.003033;-0.034350;0.000000;0.806449;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139285;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;0.000000;-0.308039;1;-0.129089;-0.326645;0.093659;0.153229;0;0.153229;0.065570;-0.003033;0.000000;0.000000;0.806449;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139204;0.000000;46.500000;93.500000;234.500000;94.500000;-0.005319;0.008579;-0.304762;1;-0.129007;-0.326564;0.076643;0.206028;0;0.206028;0.153229;0.065570;0.008579;0.000000;0.000000;0.806449;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.006136;0.000000;0.139204;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;-0.008580;-0.308039;1;-0.129007;-0.326564;0.059599;0.199901;0;0.199901;0.206028;0.153229;-0.008580;0.008579;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.230097;-0.006136;0.000000;0.139122;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;0.000000;-0.308039;1;0.729808;0.419516;0.047679;0.150728;0;0.150728;0.199901;0.206028;0.000000;-0.008580;0.008579;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.230097;-0.006136;0.000000;0.139122;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;0.000000;-0.308039;1;0.729808;0.419516;0.038143;0.085804;0;0.085804;0.150728;0.199901;0.000000;0.000000;-0.008580;0.008579;Mon Jun 26 13:18:16 2023
0.000000;-0.230097;-0.006136;0.000000;0.139040;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;-0.806429;-0.616060;1;-0.874841;-1.072398;-0.130771;0.013560;0;0.013560;0.085804;0.150728;-0.806429;0.000000;0.000000;-0.008580;Mon Jun 26 13:18:16 2023
0.000000;-0.230097;-0.006136;0.000000;0.139040;0.000000;48.500000;91.500000;234.500000;94.500000;-0.016128;-0.806365;-0.924045;1;-0.874841;-1.072398;-0.265890;-0.094099;0;-0.094099;0.013560;0.085804;-0.806365;-0.806429;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;-0.230097;0.138917;0.000000;48.500000;92.500000;234.500000;94.500000;-0.010752;0.806360;-0.616060;1;0.249756;-0.342868;-0.051440;-0.230772;0;-0.230772;-0.094099;0.013560;0.806360;-0.806365;-0.806429;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;-0.230097;0.138917;0.000000;47.500000;92.500000;234.500000;94.500000;-0.010695;0.008625;-0.612766;1;0.249756;-0.342868;-0.039427;-0.305518;0;-0.305518;-0.230772;-0.094099;0.008625;0.806360;-0.806365;-0.806429;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138795;0.000000;48.500000;93.500000;235.500000;93.500000;0.000000;1.604328;0.000000;1;-0.123500;-0.516489;0.289324;-0.232204;0;-0.232204;-0.305518;-0.230772;1.604328;0.008625;0.806360;-0.806365;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138795;0.000000;47.500000;93.500000;234.500000;94.500000;-0.005348;-0.802192;-0.306392;1;-0.123500;-0.516489;0.071021;-0.023801;0;-0.023801;-0.232204;-0.305518;-0.802192;1.604328;0.008625;0.806360;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138672;0.000000;47.500000;95.500000;234.500000;94.500000;0.005348;1.604368;0.306392;1;-0.123377;-0.319877;0.377690;0.220572;0;0.220572;-0.023801;-0.232204;1.604368;-0.802192;1.604328;0.008625;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138672;0.000000;48.500000;91.500000;234.500000;94.500000;-0.016128;-3.221513;-0.924045;1;-0.123377;-0.319877;-0.342150;0.366071;0;0.366071;0.220572;-0.023801;-3.221513;1.604368;-0.802192;1.604328;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138549;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;1.612797;-0.308039;1;-0.123254;-0.715879;0.048839;0.303613;0;0.303613;0.366071;0.220572;1.612797;-3.221513;1.604368;-0.802192;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138549;0.000000;47.500000;92.500000;234.500000;93.500000;-0.005348;0.004313;-0.306392;1;-0.123254;-0.715879;0.039934;0.104438;0;0.104438;0.303613;0.366071;0.004313;1.612797;-3.221513;1.604368;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138426;0.000000;47.500000;92.500000;234.500000;95.500000;-0.016041;-1.604099;-0.919105;1;-0.123131;-0.319632;-0.288873;-0.073063;0;-0.073063;0.104438;0.303613;-1.604099;0.004313;1.612797;-3.221513;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138304;0.000000;49.500000;93.500000;234.500000;94.500000;-0.005405;1.595462;-0.309704;1;-0.123009;-0.321633;0.087994;-0.196495;0;-0.196495;-0.073063;0.104438;1.595462;-1.604099;0.004313;1.612797;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138304;0.000000;46.500000;94.500000;234.500000;94.500000;0.000000;0.810821;0.000000;1;-0.123009;-0.321633;0.232560;-0.216075;0;-0.216075;-0.196495;-0.073063;0.810821;1.595462;-1.604099;0.004313;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138181;0.000000;46.500000;93.500000;234.500000;95.500000;-0.010638;-1.595741;-0.609507;1;-0.122886;-0.513785;-0.133100;-0.095434;0;-0.095434;-0.216075;-0.196495;-1.595741;0.810821;1.595462;-1.604099;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138181;0.000000;48.500000;91.500000;234.500000;94.500000;-0.016128;-0.823485;-0.924045;1;-0.122886;-0.513785;-0.271177;0.004339;0;0.004339;-0.095434;-0.216075;-0.823485;-1.595741;0.810821;1.595462;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138058;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;0.806313;-0.616060;1;-0.122763;-0.517865;-0.055679;-0.041660;0;-0.041660;0.004339;-0.095434;0.806313;-0.823485;-1.595741;0.810821;Mon Jun 26 13:18:16 2023
0.000000;0.000000;-0.009204;0.000000;0.138058;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;0.000000;-0.616060;1;-0.122763;-0.517865;-0.044544;-0.134809;0;-0.134809;-0.041660;0.004339;0.000000;0.806313;-0.823485;-1.595741;Mon Jun 26 13:18:16 2023
-0.003068;-0.230097;-0.009204;0.000000;0.137936;0.000000;47.500000;92.500000;234.500000;95.500000;-0.016041;-0.793393;-0.919105;1;-0.981373;-1.263740;-0.194313;-0.172261;0;-0.172261;-0.134809;-0.041660;-0.793393;0.000000;0.806313;-0.823485;Mon Jun 26 13:18:16 2023
-0.003068;-0.230097;-0.009204;0.000000;0.137936;0.000000;47.500000;92.500000;234.500000;95.500000;-0.016041;0.000000;-0.919105;1;-0.981373;-1.263740;-0.155451;-0.183786;0;-0.183786;-0.172261;-0.134809;0.000000;-0.793393;0.000000;0.806313;Mon Jun 26 13:18:16 2023
-0.003068;-0.230097;-0.009204;0.000000;0.137936;0.000000;47.500000;93.500000;234.500000;95.500000;-0.010695;0.802031;-0.612766;1;-0.981373;-1.263740;0.036046;-0.185751;0;-0.185751;-0.183786;-0.172261;0.802031;0.000000;-0.793393;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.230097;-0.006136;0.230097;0.137854;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;-0.008625;-0.616060;1;0.244962;-0.148027;0.027112;-0.128393;0;-0.128393;-0.185751;-0.183786;-0.008625;0.802031;0.000000;-0.793393;Mon Jun 26 13:18:16 2023
0.000000;0.230097;-0.006136;0.230097;0.137854;0.000000;48.500000;93.500000;234.500000;94.500000;-0.005376;0.806467;-0.308039;1;0.244962;-0.148027;0.182983;0.000321;0;0.000321;-0.128393;-0.185751;0.806467;-0.008625;0.802031;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.230097;-0.003068;0.230097;0.137813;0.000000;48.500000;93.500000;234.500000;95.500000;-0.010752;-0.806458;-0.616060;1;0.352640;0.042348;-0.014906;0.144027;0;0.144027;0.000321;-0.128393;-0.806458;0.806467;-0.008625;0.802031;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.230097;0.137813;0.000000;47.500000;93.500000;234.500000;94.500000;-0.005348;0.810771;-0.306392;1;-0.398456;-0.707692;0.150230;0.231920;0;0.231920;0.144027;0.000321;0.810771;-0.806458;0.806467;-0.008625;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.230097;0.137813;0.000000;48.500000;94.500000;234.500000;95.500000;-0.005376;-0.004313;-0.308039;1;-0.398456;-0.707692;0.119321;0.252653;0;0.252653;0.231920;0.144027;-0.004313;0.810771;-0.806458;0.806467;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.230097;0.137813;0.000000;46.500000;94.500000;234.500000;95.500000;-0.005319;0.008580;-0.304762;1;0.833655;0.412730;0.097173;0.239734;0;0.239734;0.252653;0.231920;0.008580;-0.004313;0.810771;-0.806458;Mon Jun 26 13:18:16 2023
0.006136;0.230097;-0.000000;0.000000;0.137813;0.000000;47.500000;93.500000;234.500000;95.500000;-0.010695;-0.806421;-0.612766;1;0.833655;0.412730;-0.083546;0.187876;0;0.187876;0.239734;0.252653;-0.806421;0.008580;-0.004313;0.810771;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.003068;0.230097;0.137854;0.000000;48.500000;94.500000;234.500000;95.500000;-0.005376;0.797838;-0.308039;1;-0.290861;-0.909320;0.092731;0.088383;0;0.088383;0.187876;0.239734;0.797838;-0.806421;0.008580;-0.004313;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.003068;0.230097;0.137854;0.000000;47.500000;94.500000;234.500000;95.500000;-0.005348;0.004313;-0.306392;1;-0.290861;-0.909320;0.075047;-0.000247;0;-0.000247;0.088383;0.187876;0.004313;0.797838;-0.806421;0.008580;Mon Jun 26 13:18:16 2023
0.003068;-0.230097;-0.000000;-0.230097;0.137854;0.000000;48.500000;95.500000;235.500000;95.500000;0.000000;0.802183;0.000000;1;-0.397738;-0.510473;0.220474;-0.009255;0;-0.009255;-0.000247;0.088383;0.802183;0.004313;0.797838;-0.806421;Mon Jun 26 13:18:16 2023
0.003068;-0.230097;-0.000000;-0.230097;0.137854;0.000000;48.500000;94.500000;234.500000;94.500000;0.000000;0.000000;0.000000;1;-0.397738;-0.510473;0.176379;0.066817;0;0.066817;-0.009255;-0.000247;0.000000;0.802183;0.004313;0.797838;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.000000;0.137854;0.000000;48.500000;94.500000;234.500000;96.500000;-0.010752;-1.612981;-0.616060;1;-0.025119;-0.137854;-0.181493;0.142918;0;0.142918;0.066817;-0.009255;-1.612981;0.000000;0.802183;0.004313;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.000000;0.137854;0.000000;48.500000;94.500000;234.500000;95.500000;-0.005376;0.806438;-0.308039;1;-0.025119;-0.137854;0.016094;0.111455;0;0.111455;0.142918;0.066817;0.806438;-1.612981;0.000000;0.802183;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.000000;0.137854;0.000000;47.500000;93.500000;234.500000;95.500000;-0.010695;-0.797843;-0.612766;1;-0.025119;-0.335410;-0.146694;-0.012551;0;-0.012551;0.111455;0.142918;-0.797843;0.806438;-1.612981;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.000000;-0.000000;0.000000;0.137854;0.000000;48.500000;95.500000;234.500000;95.500000;0.000000;1.604367;0.000000;1;-0.025119;-0.335410;0.203518;-0.113873;0;-0.113873;-0.012551;0.111455;1.604367;-0.797843;0.806438;-1.612981;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.230097;0.137895;0.000000;47.500000;95.500000;234.500000;95.500000;0.000000;0.000000;0.000000;1;-0.403637;-0.516372;0.162815;-0.096184;0;-0.096184;-0.113873;-0.012551;0.000000;1.604367;-0.797843;0.806438;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.230097;0.137895;0.000000;48.500000;94.500000;234.500000;95.500000;-0.005376;-0.806428;-0.308039;1;-0.403637;-0.516372;-0.031034;0.020006;0;0.020006;-0.096184;-0.113873;-0.806428;0.000000;1.604367;-0.797843;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.137936;0.000000;47.500000;94.500000;235.500000;94.500000;0.000000;0.806469;0.000000;1;-0.030299;-0.340591;0.136467;0.117165;0;0.117165;0.020006;-0.096184;0.806469;-0.806428;0.000000;1.604367;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.137936;0.000000;46.500000;94.500000;234.500000;95.500000;-0.005319;-0.797905;-0.304762;1;-0.030299;-0.340591;-0.050408;0.141358;0;0.141358;0.117165;0.020006;-0.797905;0.806469;-0.806428;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.137976;0.000000;47.500000;94.500000;235.500000;95.500000;-0.005319;0.000000;-0.304762;1;-0.030340;-0.338530;-0.040326;0.101627;0;0.101627;0.141358;0.117165;0.000000;-0.797905;0.806469;-0.806428;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.137976;0.000000;48.500000;94.500000;234.500000;95.500000;-0.005376;-0.008579;-0.308039;1;-0.030340;-0.338530;-0.033977;0.015351;0;0.015351;0.101627;0.141358;-0.008579;0.000000;-0.797905;0.806469;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.138017;0.000000;47.500000;95.500000;233.500000;95.500000;0.000000;0.806474;0.000000;1;-0.030381;-0.340672;0.134113;-0.054197;0;-0.054197;0.015351;0.101627;0.806474;-0.008579;0.000000;-0.797905;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.138017;0.000000;47.500000;94.500000;234.500000;96.500000;-0.010695;-1.604220;-0.612766;1;-0.030381;-0.340672;-0.213553;-0.070993;0;-0.070993;-0.054197;0.015351;-1.604220;0.806474;-0.008579;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.138058;0.000000;48.500000;95.500000;234.500000;95.500000;0.000000;1.604191;0.000000;1;-0.030422;-0.536146;0.149996;-0.071006;0;-0.071006;-0.070993;-0.054197;1.604191;-1.604220;0.806474;-0.008579;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.138058;0.000000;48.500000;95.500000;234.500000;96.500000;-0.005376;-0.806478;-0.308039;1;-0.030422;-0.536146;-0.041299;-0.056067;0;-0.056067;-0.071006;-0.070993;-0.806478;1.604191;-1.604220;0.806474;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.138099;0.000000;47.500000;94.500000;234.500000;95.500000;-0.005348;0.004313;-0.306392;1;-0.030463;-0.340754;-0.032177;-0.020070;0;-0.020070;-0.056067;-0.071006;0.004313;-0.806478;1.604191;-1.604220;Mon Jun 26 13:18:16 2023
0.003068;0.000000;0.003068;0.000000;0.138099;0.000000;47.500000;95.500000;234.500000;96.500000;-0.005348;0.000000;-0.306392;1;-0.030463;-0.340754;-0.025741;-0.003271;0;-0.003271;-0.020070;-0.056067;0.000000;0.004313;-0.806478;1.604191;Mon Jun 26 13:18:16 2023
0.000000;-0.230097;0.003068;0.000000;0.138140;0.000000;47.500000;94.500000;235.500000;96.500000;-0.010638;-0.793631;-0.609507;1;-0.889236;-1.085737;-0.179319;-0.026335;0;-0.026335;-0.003271;-0.020070;-0.793631;0.000000;0.004313;-0.806478;Mon Jun 26 13:18:16 2023
0.000000;-0.230097;0.003068;0.000000;0.138140;0.000000;48.500000;95.500000;234.500000;96.500000;-0.005376;0.789319;-0.308039;1;-0.889236;-1.085737;0.014408;-0.076792;0;-0.076792;-0.026335;-0.003271;0.789319;-0.793631;0.000000;0.004313;Mon Jun 26 13:18:16 2023
0.000000;0.000000;0.006136;0.230097;0.138222;0.000000;48.500000;95.500000;235.500000;96.500000;-0.005348;0.004313;-0.306392;1;-0.521797;-0.719354;0.012389;-0.105068;0;-0.105068;-0.076792;-0.026335;0.004313;0.789319;-0.793631;0.000000;Mon Jun 26 13:18:16 2023
0.000000;0.000000;0.006136;0.230097;0.138222;0.000000;48.500000;94.500000;234.500000;96.500000;-0.010752;-0.810773;-0.616060;1;-0.521797;-0.719354;-0.152243;-0.087351;0;-0.087351;-0.105068;-0.076792;-0.810773;0.004313;0.789319;-0.793631;Mon Jun 26 13:18:16 2023
0.006136;0.460194;0.009204;0.230097;0.138345;0.000000;48.500000;95.500000;234.500000;96.500000;-0.005376;0.806451;-0.308039;1;1.190448;0.569876;0.039496;-0.065717;0;-0.065717;-0.087351;-0.105068;0.806451;-0.810773;0.004313;0.789319;Mon Jun 26 13:18:16 2023
0.006136;0.460194;0.009204;0.230097;0.138345;0.000000;47.500000;96.500000;234.500000;96.500000;0.000000;0.806517;0.000000;1;1.190448;0.569876;0.192900;-0.027112;0;-0.027112;-0.065717;-0.087351;0.806517;0.806451;-0.810773;0.004313;Mon Jun 26 13:18:16 2023
0.009204;0.230097;0.012272;0.230097;0.138508;0.000000;47.500000;95.500000;234.500000;96.500000;-0.005348;-0.802213;-0.306392;1;0.551923;0.213718;-0.006123;0.064116;0;0.064116;-0.027112;-0.065717;-0.802213;0.806517;0.806451;-0.810773;Mon Jun 26 13:18:16 2023
0.009204;0.230097;0.012272;0.230097;0.138508;0.000000;47.500000;95.500000;234.500000;96.500000;-0.005348;0.000000;-0.306392;1;0.551923;0.213718;-0.004898;0.141470;0;0.141470;0.064116;-0.027112;0.000000;-0.802213;0.806517;0.806451;Mon Jun 26 13:18:16 2023
0.006136;-0.230097;0.009204;-0.230097;0.138631;0.000000;47.500000;95.500000;234.500000;96.500000;-0.005348;0.000000;-0.306392;1;-0.301075;-0.723046;-0.003918;0.136642;0;0.136642;0.141470;0.064116;0.000000;0.000000;-0.802213;0.806517;Mon Jun 26 13:18:16 2023
0.006136;-0.230097;0.009204;-0.230097;0.138631;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;0.802211;0.000000;1;-0.301075;-0.723046;0.157307;0.090976;0;0.090976;0.136642;0.141470;0.802211;0.000000;0.000000;-0.802213;Mon Jun 26 13:18:16 2023
0.000000;-0.460194;0.009204;0.000000;0.138754;0.000000;47.500000;95.500000;234.500000;96.500000;-0.005348;-0.802214;-0.306392;1;-1.646044;-1.646044;-0.034597;0.066866;0;0.066866;0.090976;0.136642;-0.802214;0.802211;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.000000;-0.460194;0.009204;0.000000;0.138754;0.000000;48.500000;95.500000;234.500000;96.500000;-0.005376;-0.004313;-0.308039;1;-1.646044;-1.646044;-0.028540;0.047991;0;0.047991;0.066866;0.090976;-0.004313;-0.802214;0.802211;0.000000;Mon Jun 26 13:18:16 2023
0.003068;0.230097;0.009204;0.000000;0.138876;0.000000;46.500000;95.500000;234.500000;96.500000;-0.005319;0.008580;-0.304762;1;0.704561;0.394270;-0.021116;0.001550;0;0.001550;0.047991;0.066866;0.008580;-0.004313;-0.802214;0.802211;Mon Jun 26 13:18:16 2023
0.003068;0.230097;0.009204;0.000000;0.138876;0.000000;48.500000;95.500000;234.500000;96.500000;-0.005376;-0.008580;-0.308039;1;0.704561;0.394270;-0.018609;-0.049889;0;-0.049889;0.001550;0.047991;-0.008580;0.008580;-0.004313;-0.802214;Mon Jun 26 13:18:16 2023
0.006136;0.230097;0.015340;0.460194;0.139081;0.000000;47.500000;96.500000;234.500000;96.500000;0.000000;0.806526;0.000000;1;0.060138;-0.362889;0.146418;-0.061772;0;-0.061772;-0.049889;0.001550;0.806526;-0.008580;0.008580;-0.004313;Mon Jun 26 13:18:16 2023
0.006136;0.230097;0.015340;0.460194;0.139081;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.060138;-0.362889;0.117135;-0.005790;0;-0.005790;-0.061772;-0.049889;0.000000;0.806526;-0.008580;0.008580;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.139285;0.000000;46.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.060693;-0.164777;0.093708;0.092645;0;0.092645;-0.005790;-0.061772;0.000000;0.000000;0.806526;-0.008580;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.139285;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.060693;-0.164777;0.074966;0.167323;0;0.167323;0.092645;-0.005790;0.000000;0.000000;0.000000;0.806526;Mon Jun 26 13:18:16 2023
0.009204;0.230097;0.018408;0.230097;0.139531;0.000000;48.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.540703;0.202498;0.059973;0.183289;0;0.183289;0.167323;0.092645;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.009204;0.230097;0.018408;0.230097;0.139531;0.000000;47.500000;97.500000;235.500000;97.500000;0.000000;0.000000;0.000000;1;0.540703;0.202498;0.047978;0.150426;0;0.150426;0.183289;0.167323;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.009204;0.000000;0.018408;0.000000;0.139776;0.000000;47.500000;96.500000;234.500000;96.500000;0.000000;0.000000;0.000000;1;0.167839;-0.170366;0.038383;0.094471;0;0.094471;0.150426;0.183289;0.000000;0.000000;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.009204;0.000000;0.018408;0.000000;0.139776;0.000000;48.500000;96.500000;234.500000;97.500000;-0.005376;-0.806486;-0.308039;1;0.167839;-0.170366;-0.130591;0.024704;0;0.024704;0.094471;0.150426;-0.806486;0.000000;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.006136;-0.230097;0.015340;-0.230097;0.139981;0.000000;47.500000;97.500000;234.500000;97.500000;0.000000;0.806497;0.000000;1;-0.312622;-0.735649;0.056827;-0.055631;0;-0.055631;0.024704;0.094471;0.806497;-0.806486;0.000000;0.000000;Mon Jun 26 13:18:16 2023
0.006136;-0.230097;0.015340;-0.230097;0.139981;0.000000;48.500000;96.500000;234.500000;97.500000;-0.005376;-0.806491;-0.308039;1;-0.312622;-0.735649;-0.115837;-0.115458;0;-0.115458;-0.055631;0.024704;-0.806491;0.806497;-0.806486;0.000000;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.140185;0.000000;48.500000;97.500000;234.500000;97.500000;0.000000;0.806466;0.000000;1;0.059793;-0.363234;0.068624;-0.130529;0;-0.130529;-0.115458;-0.055631;0.806466;-0.806491;0.806497;-0.806486;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.140185;0.000000;48.500000;96.500000;234.500000;97.500000;-0.005376;-0.806495;-0.308039;1;0.059793;-0.363234;-0.106400;-0.108629;0;-0.108629;-0.130529;-0.115458;-0.806495;0.806466;-0.806491;0.806497;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.140390;0.000000;48.500000;96.500000;234.500000;97.500000;-0.005376;0.000000;-0.308039;1;0.059588;-0.363438;-0.085120;-0.083492;0;-0.083492;-0.108629;-0.130529;0.000000;-0.806495;0.806466;-0.806491;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.140390;0.000000;48.500000;96.500000;234.500000;97.500000;-0.005376;0.000000;-0.308039;1;0.059588;-0.363438;-0.068096;-0.083944;0;-0.083944;-0.083492;-0.108629;0.000000;0.000000;-0.806495;0.806466;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.140594;0.000000;46.500000;96.500000;234.500000;97.500000;-0.005319;0.008580;-0.304762;1;0.059384;-0.363643;-0.052761;-0.093631;0;-0.093631;-0.083944;-0.083492;0.008580;0.000000;0.000000;-0.806495;Mon Jun 26 13:18:16 2023
0.006136;0.000000;0.015340;0.000000;0.140594;0.000000;47.500000;97.500000;234.500000;97.500000;0.000000;0.797914;0.000000;1;0.059384;-0.363643;0.117374;-0.073804;0;-0.073804;-0.093631;-0.083944;0.797914;0.008580;0.000000;0.000000;Mon Jun 26 13:18:16 2023
