Starting new run: Thu Jun  8 12:54:22 2023

cameraAngle;alphaCam;alphaDotCam;alphaQube;alphaDotQube;Kx;KxCam;systemTime
0.000000;0.000000;-0.020490;0.003068;0.230097;-0.186968;-1.371336;Thu Jun  8 12:54:35 2023
0.000000;0.000000;0.000000;0.009204;0.460194;1.603988;-0.738760;Thu Jun  8 12:54:35 2023
0.018070;0.000315;0.030733;0.009204;0.000000;0.260501;-0.029494;Thu Jun  8 12:54:35 2023
0.005952;0.000104;-0.020608;0.003068;-0.460194;-1.351525;0.334035;Thu Jun  8 12:54:35 2023
0.024092;0.000420;0.030848;0.003068;0.000000;-0.009136;-0.005456;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.040969;0.003068;0.000000;-0.596826;-0.911025;Thu Jun  8 12:54:35 2023
0.017962;0.000313;0.030545;0.009204;0.460194;1.581340;-0.619880;Thu Jun  8 12:54:35 2023
0.011904;0.000208;-0.010301;0.009204;0.000000;-0.349836;-0.815228;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.020242;0.009204;0.000000;0.216304;-0.300115;Thu Jun  8 12:54:35 2023
0.024238;0.000423;0.041214;0.006136;-0.230097;-0.297145;0.560736;Thu Jun  8 12:54:35 2023
0.024385;0.000426;0.000251;0.006136;0.000000;0.089333;-0.177889;Thu Jun  8 12:54:35 2023
0.006024;0.000105;-0.031222;0.006136;0.000000;0.088236;-0.324695;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.010243;0.006136;0.000000;0.087138;-0.243643;Thu Jun  8 12:54:35 2023
0.011834;0.000207;0.020122;0.006136;0.000000;0.086040;-0.108987;Thu Jun  8 12:54:35 2023
0.029931;0.000522;0.030771;0.006136;0.000000;0.084943;-0.051040;Thu Jun  8 12:54:35 2023
0.000000;0.000000;-0.050889;0.006136;0.000000;0.083845;-0.415665;Thu Jun  8 12:54:35 2023
0.011904;0.000208;0.020239;0.006136;0.000000;0.082748;-0.111737;Thu Jun  8 12:54:35 2023
0.023805;0.000415;0.020232;0.009204;0.230097;1.180959;-0.103105;Thu Jun  8 12:54:35 2023
0.011904;0.000208;-0.020232;0.006136;-0.230097;-0.874627;-0.281934;Thu Jun  8 12:54:35 2023
0.012048;0.000210;0.000244;0.003068;-0.230097;0.154794;0.976734;Thu Jun  8 12:54:35 2023
0.006024;0.000105;-0.010242;0.003068;0.000000;-0.025600;-0.207306;Thu Jun  8 12:54:35 2023
0.017750;0.000310;0.019939;0.003068;0.000000;-0.025966;-0.072770;Thu Jun  8 12:54:35 2023
0.030111;0.000526;0.021022;0.000000;-0.230097;-1.125641;-0.058506;Thu Jun  8 12:54:35 2023
0.024092;0.000420;-0.010237;0.003068;0.230097;0.928481;-0.193570;Thu Jun  8 12:54:35 2023
0.011975;0.000209;-0.020606;0.006136;0.230097;0.484921;-0.834236;Thu Jun  8 12:54:35 2023
0.011904;0.000208;-0.000121;0.009204;0.230097;1.195923;-0.182388;Thu Jun  8 12:54:35 2023
0.006024;0.000105;-0.010001;0.003068;-0.460194;-1.371282;0.358371;Thu Jun  8 12:54:35 2023
