Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Sat Jul  1 17:36:31 2023
Qube Frequency: 100.000000, Cam framerate: 100.000000
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;camControl;systemTime
0.009204;0.000000;-0.015340;0.000000;0.200982;0.000000;57.500000;101.500000;244.500000;101.500000;0.000000;0.000000;0.000000;1;0.162715;-0.175490;0.002911;-0.001304;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.200829;0.000000;56.500000;102.500000;244.500000;101.500000;0.005319;0.531910;0.304762;1;0.162868;-0.175337;0.002792;0.000356;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.200675;0.000000;56.500000;102.500000;243.500000;101.500000;0.005348;0.002844;0.306392;1;0.163021;-0.175184;0.003998;0.003765;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.200522;0.000000;55.500000;102.500000;244.500000;100.500000;0.010582;0.523407;0.606282;1;0.163175;0.041092;0.005882;0.007119;0.005882;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.200369;0.000000;56.500000;102.500000;242.500000;99.500000;0.016128;0.554602;0.924045;1;0.163328;0.171628;0.009430;0.007939;0.009430;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.200215;0.000000;57.500000;101.500000;244.500000;101.500000;0.000000;-1.612763;0.000000;1;0.163482;0.147950;0.008781;0.002210;0.008781;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.200062;0.000000;57.500000;102.500000;244.500000;101.500000;0.005348;0.534754;0.306392;1;0.163635;0.041547;0.005881;0.002456;0.005881;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.199908;0.000000;57.500000;101.500000;243.500000;101.500000;0.000000;-0.534754;0.000000;1;0.163788;-0.014263;0.004358;-0.000487;0.004358;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.199755;0.000000;55.500000;101.500000;244.500000;101.500000;0.000000;0.000000;0.000000;1;0.163942;-0.174263;0.002289;0.000041;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.199602;0.000000;57.500000;101.500000;244.500000;100.500000;0.005348;0.534754;0.306392;1;0.164095;-0.174110;0.002472;0.002363;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.199448;0.000000;57.500000;102.500000;244.500000;102.500000;0.000000;-0.534754;0.000000;1;0.164249;-0.173956;0.002568;0.001135;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.199295;0.000000;57.500000;101.500000;244.500000;100.500000;0.005348;0.534754;0.306392;1;0.164402;-0.173803;0.002618;0.002445;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.199141;0.000000;57.500000;102.500000;243.500000;101.500000;0.005376;0.002875;0.308039;1;0.164555;-0.173650;0.003921;0.002318;0.000000;0.000000;0;Sat Jul  1 17:36:40 2023
0.009204;0.000000;-0.015340;0.000000;0.198988;0.000000;57.500000;102.500000;244.500000;100.500000;0.010695;0.531849;0.612766;1;0.164709;0.042367;0.005874;0.005286;0.005874;0.000000;0;Sat Jul  1 17:36:40 2023
