Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jul  3 14:00:28 2023
Qube Frequency: 100.000000, Cam framerate: 100.000000
AlphaDotTransformVector: 0.500484, 0.831704, -15.747655, 0.691018, -0.631321
alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaFiltered;alphaDotFiltered;alphaFilteredGated;alphaDotFilteredGated;alphaDotKalman;camControl;systemTime
0.006136;-0.306796;0.003068;0.000000;0.186593;0.000000;56.500000;98.500000;243.500000;97.500000;0.005348;-0.529035;0.306392;1;-0.960886;-0.720536;0.008451;-0.178156;0.008451;-0.044312;-0.258906;0;Mon Jul  3 14:00:42 2023
0.003068;-0.306796;-0.000000;-0.306796;0.186593;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;-0.534754;0.000000;1;-0.570684;0.855437;0.005617;-0.994020;0.005617;-0.283418;0.104187;0;Mon Jul  3 14:00:42 2023
0.003068;0.000000;-0.003068;-0.306796;0.186563;0.000000;56.500000;99.500000;244.500000;99.500000;0.000000;0.000000;0.000000;1;0.429109;-0.116491;0.002862;-0.217895;0.000000;-0.561719;-0.165951;0;Mon Jul  3 14:00:42 2023
0.003068;0.000000;-0.003068;0.000000;0.186532;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;0.000000;0.000000;1;-0.068699;-0.175745;0.001458;0.261017;0.000000;0.000000;-0.014772;0;Mon Jul  3 14:00:42 2023
0.003068;0.000000;-0.003068;0.000000;0.186501;0.000000;56.500000;98.500000;244.500000;96.500000;0.010638;1.063790;0.609507;1;-0.068668;0.578807;0.003351;0.560830;0.000000;0.000000;0.196497;0;Mon Jul  3 14:00:42 2023
0.003068;0.000000;-0.003068;0.000000;0.186471;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;-1.063790;0.000000;1;-0.068637;-0.953540;0.004316;-0.188870;0.004316;0.431592;-0.287085;0;Mon Jul  3 14:00:42 2023
0.003068;0.000000;-0.003068;0.000000;0.186440;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;0.000000;0.000000;1;-0.068607;0.693177;0.002199;-0.340937;0.000000;-0.431592;0.244815;0;Mon Jul  3 14:00:42 2023
0.000000;-0.306796;-0.003068;0.000000;0.186409;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;0.000000;0.000000;1;-1.175975;-0.326299;0.001120;-0.282740;0.000000;0.000000;-0.057419;0;Mon Jul  3 14:00:42 2023
0.003068;0.306796;-0.003068;0.000000;0.186379;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.531910;0.304762;1;0.926119;0.430623;0.001875;0.488054;0.000000;0.000000;0.167485;0;Mon Jul  3 14:00:42 2023
0.003068;0.000000;-0.000000;0.306796;0.186379;0.000000;56.500000;98.500000;244.500000;97.500000;0.005319;0.000000;0.304762;1;-0.571482;-0.841466;0.003564;0.264865;0.000000;0.000000;-0.088895;0;Mon Jul  3 14:00:42 2023
0.006136;0.306796;0.003068;0.306796;0.186409;0.000000;56.500000;98.500000;243.500000;97.500000;0.005348;0.002844;0.306392;1;0.530788;0.284527;0.004431;-0.009541;0.004431;0.443123;0.250160;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186440;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;-0.002844;0.304762;1;0.033932;0.178331;0.004873;-0.114064;0.004873;0.044194;0.058851;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186471;0.000000;56.500000;98.500000;244.500000;98.500000;0.000000;-0.531910;0.000000;1;0.033901;-0.297967;0.003787;-0.248177;0.000000;-0.487317;-0.075741;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186501;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.531910;0.304762;1;0.033870;0.518962;0.003234;0.081528;0.000000;0.000000;0.182516;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186532;0.000000;56.500000;99.500000;243.500000;97.500000;0.010695;0.537568;0.612766;1;0.033840;-0.113341;0.005574;0.426570;0.005574;0.557422;-0.039030;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186563;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;-0.537568;0.304762;1;0.033809;-0.256976;0.006767;0.124188;0.006767;0.119245;-0.096839;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186593;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.033778;0.244716;0.006056;-0.292087;0.006056;-0.071056;0.065967;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186624;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.033748;-0.068482;0.005694;-0.199199;0.005694;-0.036203;-0.026524;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.003068;0.000000;0.186655;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;0.033717;0.095134;0.005510;0.170291;0.005510;-0.018446;0.026042;0;Mon Jul  3 14:00:42 2023
0.003068;-0.306796;0.003068;0.000000;0.186685;0.000000;56.500000;98.500000;243.500000;98.500000;0.000000;-0.531910;0.000000;1;-1.073713;-0.225515;0.004111;-0.221877;0.004111;-0.139822;-0.057002;0;Mon Jul  3 14:00:42 2023
0.006136;0.306796;0.003068;0.000000;0.186716;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.531910;0.304762;1;1.028319;0.490614;0.003399;-0.049251;0.000000;-0.411139;0.171965;0;Mon Jul  3 14:00:42 2023
0.006136;0.000000;0.006136;0.306796;0.186778;0.000000;56.500000;99.500000;244.500000;98.500000;0.005319;0.000000;0.304762;1;-0.469342;-0.816401;0.004340;0.160106;0.004340;0.434028;-0.086696;0;Mon Jul  3 14:00:42 2023
